education_years,age,experience_years,experience_sq,tenure_years,female,married,union_member,urban,south_region,nonwhite,hours_worked_weekly,firm_size_log,health_score,computer_skills_score,sibling_count,commute_minutes,household_size,coffee_cups_per_day,savings_rate_pct,hourly_wage,log_hourly_wage
7.0,41.0,29.8,888.0400000000001,10.5,0,1,1,1,0,0,38.8,2.917303379056455,85.3,47.9,2,19.6,1,3,7.8,23.08,3.1391
12.0,47.0,28.6,817.96,14.8,0,1,0,1,1,0,52.5,4.439074126408483,97.3,44.2,3,34.6,5,0,6.8,43.98,3.7838
16.0,45.0,22.7,515.29,13.8,1,1,1,1,0,0,46.0,4.158702488189039,78.0,34.1,2,20.5,3,0,11.4,40.23,3.6945
14.0,35.0,16.0,256.0,8.5,0,1,0,1,1,0,40.5,1.9394012589673064,70.4,33.4,1,37.6,2,0,5.5,18.8,2.9341
11.0,40.0,23.6,556.96,20.8,0,0,0,1,0,0,38.3,4.5073719979208295,76.2,65.1,0,33.1,5,1,5.4,30.26,3.41
13.0,40.0,20.6,424.36000000000007,17.8,0,0,0,0,1,0,36.2,6.089811284024095,90.6,7.8,2,60.6,3,1,8.9,33.33,3.5066
15.0,48.0,27.0,729.0,20.8,0,0,0,0,0,1,36.5,3.927080614334991,64.9,80.2,1,0.0,2,1,9.0,39.47,3.6755
6.0,22.0,9.2,84.63999999999999,5.5,0,1,0,1,0,1,39.5,4.215719543033545,79.3,66.5,2,29.1,2,0,12.5,16.15,2.7821
13.0,40.0,22.0,484.0,11.8,1,1,0,0,0,0,49.0,4.8316297174532465,72.6,44.7,1,50.8,3,1,14.2,29.45,3.3825
15.0,40.0,20.3,412.09000000000003,12.5,1,0,0,1,1,1,42.2,3.70779350376921,44.5,80.5,0,1.9,3,1,8.9,29.11,3.3712
15.0,32.0,10.9,118.81,11.7,0,0,0,1,0,0,40.6,2.219085131461323,66.2,83.0,1,40.5,3,1,4.4,35.84,3.5791
18.0,46.0,24.7,610.0899999999999,8.1,1,0,0,1,0,1,43.6,4.532968121924233,77.3,69.7,0,28.9,1,1,18.2,27.62,3.3185
16.0,42.0,17.6,309.76000000000005,11.9,0,1,0,0,0,0,39.3,3.911373766643342,74.8,7.7,0,33.7,5,0,19.2,31.65,3.4549
14.0,37.0,16.6,275.56000000000006,12.1,0,1,0,1,1,0,33.8,3.6497706385013076,69.1,14.8,0,19.4,5,1,13.0,18.08,2.8947
14.0,43.0,25.5,650.25,6.4,1,1,0,0,0,0,32.4,6.302612408702843,55.6,61.4,0,21.4,1,0,0.7,20.59,3.0247
15.0,30.0,8.3,68.89000000000001,5.7,0,0,0,1,0,1,49.4,4.636878751995892,73.6,29.0,1,2.2,1,2,0.1,20.85,3.0372
11.0,37.0,17.5,306.25,11.1,1,0,1,1,0,0,39.5,3.52042703220005,72.7,56.9,5,21.2,1,4,9.0,15.14,2.7172
13.0,42.0,25.0,625.0,19.8,0,1,0,1,1,0,50.5,3.5970853803089478,77.1,42.6,2,24.0,4,1,0.8,39.38,3.6732
16.0,44.0,22.7,515.29,13.9,0,0,0,1,1,0,52.3,6.569007873215812,92.1,56.6,0,17.0,2,1,11.7,88.06,4.478
18.0,53.0,27.1,734.4100000000001,12.4,1,1,1,1,0,0,42.8,5.5492424349293135,71.1,44.0,0,50.0,1,2,9.8,86.9,4.4648
13.0,29.0,11.1,123.21,8.2,1,0,0,1,0,0,45.7,2.1734538286787437,83.8,49.7,1,29.5,4,1,11.6,20.62,3.0264
13.0,27.0,6.4,40.96000000000001,1.3,0,0,0,1,0,0,39.0,5.2819564809765245,76.5,19.9,2,45.1,1,3,8.6,25.42,3.2355
14.0,42.0,19.9,396.00999999999993,9.4,0,1,0,1,0,1,40.4,3.8441603203611616,100.0,48.8,1,33.2,2,2,6.8,25.47,3.2376
17.0,47.0,23.7,561.6899999999999,15.1,1,0,0,1,0,1,41.6,3.731305629509886,76.7,34.0,3,13.3,2,0,2.3,46.57,3.841
13.0,56.0,36.2,1310.4400000000003,24.7,0,1,0,1,0,0,41.1,5.957156743763044,100.0,67.8,1,25.7,1,0,-0.9,43.61,3.7753
17.0,48.0,23.3,542.89,17.9,1,1,0,1,0,0,50.0,5.427375671517685,58.7,37.6,0,25.6,2,3,16.0,51.74,3.9463
10.0,29.0,12.4,153.76000000000002,6.2,0,1,1,1,0,0,40.6,3.3865076156323264,56.1,57.3,2,21.6,5,3,12.2,19.19,2.9543
12.0,44.0,24.4,595.3599999999999,16.0,1,1,1,1,0,0,46.4,4.469449714398078,76.5,59.6,3,40.9,5,1,-1.1,45.94,3.8274
12.0,31.0,13.0,169.0,2.6,1,0,1,0,0,0,41.9,5.324597902239033,69.1,46.7,4,37.3,3,2,9.3,27.31,3.3073
15.0,29.0,7.9,62.410000000000004,1.9,1,1,0,1,0,0,44.9,4.338476860301077,86.5,34.7,1,23.6,5,1,6.0,30.79,3.4271
16.0,63.0,42.0,1764.0,30.1,1,0,1,1,0,0,52.0,5.034092856366774,80.5,51.7,2,34.9,1,0,11.1,53.04,3.971
9.0,38.0,22.2,492.84,8.8,0,1,0,0,0,0,32.1,3.583165144019791,80.8,46.9,2,15.9,1,1,10.4,17.95,2.8875
10.0,42.0,23.9,571.2099999999999,10.1,0,0,0,1,0,0,48.0,6.1794770133810575,61.5,62.8,4,21.3,4,0,17.1,38.72,3.6564
14.0,45.0,22.9,524.41,19.7,0,0,0,0,1,0,37.5,6.388819404592635,70.6,32.8,1,46.4,5,1,1.9,43.03,3.7619
11.0,51.0,33.6,1128.96,9.5,1,0,0,1,0,0,42.4,3.6328347381769293,81.1,28.6,3,43.6,2,1,5.2,32.0,3.4658
9.0,37.0,24.2,585.64,15.8,0,1,0,1,0,0,39.2,2.641013284974953,64.2,61.3,0,41.0,5,1,14.9,44.65,3.7989
16.0,52.0,31.2,973.4399999999999,13.4,0,1,0,1,0,0,38.4,3.8777692401359167,71.2,53.4,0,50.6,3,1,5.9,37.04,3.612
14.0,32.0,11.0,121.0,7.1,1,1,0,1,0,0,33.2,5.624482809211999,85.6,69.9,1,28.8,2,3,12.9,26.77,3.2873
14.0,29.0,10.3,106.09000000000002,5.1,0,1,1,1,1,1,25.4,4.764408121791926,70.6,72.8,1,24.6,2,2,13.8,26.24,3.2672
12.0,49.0,29.2,852.64,23.3,1,0,0,1,1,0,53.8,4.422697407436049,73.9,16.3,2,32.3,1,1,6.8,31.51,3.4502
16.0,54.0,33.5,1122.25,20.6,0,0,1,1,0,0,46.3,4.730978845315784,85.7,53.4,0,42.6,1,2,7.1,72.84,4.2883
12.0,42.0,23.4,547.56,13.5,1,0,0,1,0,0,39.8,2.5648189031215214,76.5,51.6,1,48.2,3,2,12.2,33.25,3.5039
16.0,44.0,23.1,533.61,12.8,1,1,0,1,0,0,30.2,4.436865487057702,53.5,50.3,3,28.7,1,1,2.3,60.19,4.0975
10.0,37.0,21.9,479.60999999999996,4.9,1,1,1,1,1,0,45.2,4.359650100771378,72.6,65.4,0,27.7,2,0,-1.8,32.09,3.4687
11.0,31.0,13.5,182.25,3.9,1,0,0,1,0,0,50.5,3.668854999725375,71.4,83.0,6,44.8,3,5,9.7,32.44,3.4794
14.0,52.0,32.4,1049.76,22.9,1,0,1,0,0,1,43.8,5.5269395646875275,75.2,45.6,3,36.3,3,0,1.9,47.06,3.8515
11.0,42.0,23.3,542.89,8.4,1,0,1,1,1,1,31.0,3.638467276459043,98.7,46.5,4,31.4,3,1,6.4,13.85,2.628
15.0,45.0,23.8,566.44,19.6,1,1,0,1,1,1,38.1,3.659379572195218,84.9,60.4,1,18.2,2,0,13.0,38.18,3.6422
14.0,43.0,24.6,605.1600000000001,11.0,0,0,0,0,1,0,42.8,5.407958270462916,72.9,62.0,4,26.3,2,0,13.2,23.84,3.1712
10.0,44.0,34.1,1162.8100000000002,26.0,0,0,0,1,1,0,40.8,5.320871485314721,63.2,46.6,1,30.2,2,1,17.2,38.21,3.6431
13.0,43.0,25.0,625.0,11.9,0,0,0,0,0,0,47.8,4.589377821229451,81.4,64.0,4,31.6,2,1,10.6,35.72,3.5758
12.0,44.0,26.1,681.21,15.2,1,0,0,0,0,0,35.4,4.796847229004188,73.5,72.8,0,28.8,6,0,9.5,27.0,3.2959
16.0,33.0,9.4,88.36000000000001,8.8,1,0,0,1,1,0,37.4,5.005518692281108,86.9,39.5,2,43.3,3,1,3.8,44.36,3.7924
11.0,41.0,25.5,650.25,10.1,1,0,0,1,0,0,26.4,4.935491014912289,75.0,71.0,3,30.3,4,4,4.2,20.21,3.0061
12.0,55.0,34.4,1183.36,26.9,0,1,0,1,0,0,47.9,3.2164422573887705,83.2,35.0,3,25.3,1,2,-5.0,36.3,3.5918
16.0,38.0,14.7,216.08999999999997,10.3,0,0,0,1,0,0,45.0,5.585620824965266,61.5,71.3,0,23.8,3,1,15.5,44.08,3.786
19.0,44.0,19.5,380.25,10.0,0,1,0,1,0,0,38.6,7.125040751121642,69.0,32.9,1,33.4,7,5,5.2,63.56,4.152
19.0,52.0,25.1,630.0100000000001,14.5,0,1,0,0,1,0,30.5,4.9996808874025955,71.8,33.7,2,35.8,2,0,4.4,69.93,4.2476
13.0,47.0,30.2,912.04,12.7,0,0,0,1,0,1,46.3,4.152807176388707,61.3,24.5,1,36.3,3,2,1.2,36.35,3.5931
14.0,45.0,26.6,707.5600000000001,21.0,0,0,0,1,0,0,32.7,6.030073165879754,75.9,43.0,0,35.9,2,1,5.2,52.8,3.9666
17.0,30.0,6.1,37.209999999999994,2.4,1,1,1,0,0,0,33.5,5.317496540152773,66.6,47.6,2,21.2,1,0,6.1,31.17,3.4396
13.0,43.0,23.1,533.61,11.1,0,0,0,0,1,0,29.6,3.5192672788001675,66.8,45.9,2,45.7,6,0,2.8,32.74,3.4887
10.0,27.0,8.9,79.21000000000001,7.6,1,0,0,1,0,1,32.6,4.372586314806095,62.7,41.9,7,13.1,1,2,9.1,17.3,2.8504
13.0,32.0,10.8,116.64000000000001,9.0,0,1,0,0,0,0,35.5,3.7477327007265435,70.0,44.0,0,0.0,2,2,6.1,20.47,3.0189
14.0,44.0,24.6,605.1600000000001,21.0,0,1,0,0,0,0,34.6,5.8372017433974746,51.4,39.6,1,38.2,3,1,6.1,22.51,3.1141
11.0,35.0,18.9,357.2099999999999,12.1,1,1,0,1,0,0,47.6,2.7855031142625073,81.9,41.5,3,38.0,2,1,-2.2,21.63,3.074
8.0,40.0,26.5,702.25,14.6,0,1,0,1,1,1,45.3,6.135376507505027,76.0,50.7,2,17.6,1,0,2.8,30.77,3.4265
9.0,60.0,45.3,2052.0899999999997,33.2,0,1,0,1,1,0,41.5,3.6138804902268795,78.0,38.3,2,21.7,3,2,12.4,26.13,3.263
15.0,47.0,25.1,630.0100000000001,14.1,0,0,1,1,0,0,37.7,4.887527113311095,86.2,50.9,1,41.3,1,2,4.8,41.67,3.7298
11.0,43.0,26.5,702.25,19.9,1,0,0,1,0,0,40.8,3.929872894024317,74.4,29.1,2,41.6,2,1,-1.7,44.17,3.788
13.0,32.0,10.7,114.48999999999998,10.0,1,1,0,1,1,0,33.1,4.99887691243453,67.5,24.6,2,20.0,2,0,1.1,27.24,3.3046
14.0,35.0,14.9,222.01000000000002,14.1,0,1,0,1,1,1,43.4,6.013989551512212,87.1,61.5,2,19.2,4,2,14.3,37.83,3.6331
15.0,32.0,13.1,171.60999999999999,10.6,0,1,0,1,0,1,35.4,5.318710273304589,66.4,34.1,1,35.9,9,2,11.6,31.22,3.4411
12.0,34.0,17.9,320.40999999999997,8.6,1,1,0,1,0,0,38.0,2.9118535171437787,72.9,49.7,1,46.7,4,0,7.3,19.99,2.9954
14.0,31.0,10.2,104.03999999999999,10.2,1,1,0,1,1,0,43.1,4.161970084987284,45.0,30.4,2,58.3,5,2,11.6,23.73,3.1668
11.0,32.0,14.4,207.36,9.3,0,1,1,1,1,0,35.8,4.67551355594352,64.5,21.6,4,29.6,2,1,4.4,16.66,2.8133
12.0,36.0,20.0,400.0,7.2,0,0,0,1,0,0,32.7,6.955437696263459,70.7,24.0,3,34.1,3,2,10.3,25.77,3.2493
10.0,28.0,14.6,213.16,11.1,0,1,0,1,1,0,47.2,3.8301919696909628,78.8,32.4,1,16.2,3,2,9.0,39.15,3.6675
16.0,31.0,6.7,44.89,5.0,1,0,0,1,0,1,30.7,3.9760659368831712,77.2,70.7,0,25.3,3,3,4.7,26.5,3.2773
13.0,28.0,8.3,68.89000000000001,2.1,1,0,0,1,0,1,33.3,3.4885634180132072,82.5,35.3,2,0.0,6,1,4.8,12.22,2.503
11.0,41.0,24.3,590.49,4.7,0,1,0,1,0,0,34.0,4.430743911195196,64.1,51.9,0,1.2,1,1,8.5,31.65,3.4549
12.0,38.0,21.8,475.24,9.6,1,1,0,1,0,0,36.7,5.3619364703516235,64.1,40.9,5,44.7,5,2,0.6,33.41,3.5089
12.0,46.0,26.7,712.89,18.2,0,1,0,1,0,0,40.2,3.205712633558949,73.3,49.7,3,32.8,1,3,12.9,32.56,3.4832
15.0,49.0,28.9,835.2099999999999,10.4,0,0,0,1,0,0,21.7,6.332452110402315,61.2,26.4,2,18.3,2,2,9.6,49.87,3.9094
9.0,32.0,16.5,272.25,1.5,0,1,0,0,0,1,38.0,6.14732758347812,66.0,66.9,0,43.4,1,2,-0.7,11.87,2.4737
10.0,41.0,28.5,812.25,22.7,0,0,1,1,0,1,49.5,5.5511666066114715,71.4,51.3,1,25.7,3,0,0.5,34.67,3.546
12.0,26.0,8.6,73.96,5.3,0,0,0,1,0,1,48.2,5.315251736723506,46.7,39.7,1,20.7,1,2,-2.6,17.13,2.8411
20.0,64.0,37.7,1421.2900000000002,29.9,0,1,1,1,1,0,46.3,7.693002525235686,51.6,61.9,2,16.9,1,3,2.1,156.72,5.0545
16.0,52.0,29.4,864.3599999999999,21.7,0,1,0,1,0,0,40.5,3.1165970904854117,75.5,20.7,0,25.5,4,1,8.1,51.52,3.9419
13.0,37.0,19.5,380.25,14.7,0,1,0,0,0,0,42.3,3.781322665449298,62.0,35.1,0,49.9,6,2,-1.1,27.19,3.3028
15.0,32.0,12.0,144.0,9.0,1,1,0,1,1,0,37.7,7.312297832839001,79.6,53.9,1,21.5,1,3,2.3,22.09,3.0952
19.0,48.0,21.3,453.69000000000005,13.7,0,1,0,1,0,0,30.9,2.897718220380429,64.7,75.5,0,56.1,3,0,5.9,54.77,4.0031
12.0,23.0,5.3,28.09,2.5,1,0,0,1,0,0,43.2,4.910512881428853,58.1,38.9,2,37.1,3,1,5.9,25.47,3.2374
12.0,32.0,11.9,141.61,8.0,0,0,0,1,0,1,47.5,4.275562889756571,77.9,79.8,0,44.3,5,3,6.2,28.22,3.34
16.0,48.0,24.8,615.0400000000001,9.0,0,1,1,1,0,0,42.8,3.2772601525231577,67.4,68.7,2,28.4,4,0,4.2,47.3,3.8564
14.0,41.0,19.0,361.0,13.9,0,1,0,1,0,1,40.8,3.260968183419819,74.9,32.2,1,10.4,1,3,15.3,34.8,3.5497
15.0,37.0,13.9,193.21,9.5,1,1,0,1,0,0,46.2,4.2194918670512065,62.3,57.0,1,41.9,4,2,4.0,40.25,3.6951
12.0,46.0,26.9,723.6099999999999,26.2,0,1,0,0,1,0,42.9,4.853732412167158,60.8,67.9,2,13.1,1,0,11.1,22.32,3.1057
18.0,36.0,10.5,110.25,6.6,1,0,0,1,0,0,47.8,5.14322065223215,66.4,30.9,2,43.7,1,2,1.5,12.2,2.5013
18.0,46.0,22.7,515.29,12.1,1,1,0,1,0,1,38.4,5.2749322075447,60.9,74.2,2,40.8,3,2,9.7,37.09,3.6133
15.0,37.0,17.1,292.41,6.0,0,0,0,1,0,1,30.1,4.5908266099837975,68.1,20.6,0,26.6,2,1,16.1,24.54,3.2002
15.0,34.0,12.6,158.76,1.3,0,1,0,1,0,0,44.0,4.541432619081928,58.2,72.4,0,16.5,1,1,10.1,26.19,3.2652
7.0,37.0,22.2,492.84,5.7,1,0,0,1,0,0,46.4,5.298488542726362,74.4,68.3,1,18.1,2,4,-3.3,18.38,2.9115
15.0,33.0,13.1,171.60999999999999,7.8,0,0,0,1,1,0,36.3,3.669284704373821,79.6,77.5,3,36.9,3,3,11.6,17.85,2.8822
12.0,53.0,31.9,1017.6099999999999,28.0,0,1,0,1,0,0,42.4,2.7626009229140243,75.9,63.1,1,16.1,3,3,10.3,60.21,4.0978
14.0,35.0,12.0,144.0,3.3,0,1,0,1,0,0,45.4,5.594916078465642,55.1,53.1,1,0.0,2,1,4.4,26.32,3.2704
15.0,57.0,37.0,1369.0,12.0,0,1,0,1,0,0,24.5,1.780611129815409,85.0,20.2,1,8.2,4,0,11.9,27.12,3.3004
12.0,29.0,11.9,141.61,8.1,1,1,0,0,1,0,55.8,5.229953722771551,49.3,79.4,2,42.3,2,2,12.0,19.22,2.956
8.0,39.0,26.4,696.9599999999999,10.2,0,0,0,1,0,0,45.7,6.168392790319762,72.7,59.8,2,34.0,4,1,5.2,22.06,3.0938
14.0,30.0,9.6,92.16,0.0,0,1,0,1,0,1,39.8,2.86555784206692,71.4,63.2,2,15.3,3,0,10.6,26.73,3.2859
11.0,26.0,7.0,49.0,7.0,1,1,0,1,0,1,34.0,1.5812799191595222,79.4,38.2,1,22.3,1,2,8.4,8.47,2.1366
12.0,39.0,20.2,408.03999999999996,7.0,1,1,0,0,1,0,31.4,3.381761868762049,62.1,8.9,3,23.2,3,1,10.6,13.63,2.6124
11.0,42.0,25.8,665.64,11.7,0,0,0,0,0,0,61.2,4.899627527427668,64.2,57.0,2,61.4,2,3,8.4,55.92,4.0239
12.0,28.0,8.8,77.44000000000001,7.1,1,0,0,1,0,0,39.0,3.231769140848444,84.1,32.7,1,11.1,4,2,-1.4,14.09,2.6452
7.0,42.0,27.9,778.41,21.4,0,0,0,0,1,0,45.2,5.847938614210735,83.8,47.8,4,14.6,1,0,8.9,27.28,3.3063
16.0,36.0,11.8,139.24,10.3,1,1,0,1,0,0,37.0,5.338961746940585,58.0,58.3,3,27.6,1,2,1.7,42.51,3.7498
14.0,41.0,19.2,368.64,9.0,1,1,0,0,0,1,39.0,3.2032009458576063,66.8,25.4,3,33.5,1,2,1.7,40.14,3.6924
16.0,45.0,24.2,585.64,5.5,0,1,0,0,1,0,45.0,5.501290310389085,60.8,56.4,1,21.0,4,1,14.3,50.37,3.9195
19.0,50.0,25.6,655.3600000000001,5.6,1,1,0,1,0,1,35.3,2.6125974837840826,39.1,34.9,2,39.7,2,3,7.4,31.27,3.4426
13.0,25.0,4.2,17.64,5.1,1,1,0,1,0,0,40.5,3.9033284958870547,83.8,38.2,2,28.5,3,1,6.4,19.08,2.9486
8.0,47.0,31.3,979.69,16.7,0,0,0,1,1,0,39.8,4.794701166058969,62.3,61.8,2,19.3,2,0,-5.0,32.27,3.474
10.0,40.0,23.1,533.61,8.1,1,0,0,1,1,0,43.9,6.232467384408766,70.9,22.4,0,19.2,3,1,5.2,32.03,3.4666
10.0,33.0,17.8,316.84000000000003,3.9,0,0,0,1,1,1,46.2,5.531719633740418,73.2,38.2,0,25.4,2,0,9.2,27.65,3.3196
12.0,30.0,10.2,104.03999999999999,3.8,0,1,0,1,1,0,39.9,6.459391977907767,54.7,44.0,4,26.6,2,2,4.8,17.72,2.8744
13.0,25.0,5.7,32.49,2.8,0,1,1,0,0,0,49.5,2.597714856421258,81.0,66.2,2,33.5,3,1,3.7,15.16,2.7187
7.0,22.0,5.7,32.49,0.0,0,0,0,1,0,0,38.1,8.702729602935685,62.2,46.8,2,45.3,1,2,8.6,20.67,3.0287
14.0,44.0,22.0,484.0,5.5,1,1,0,1,1,0,38.6,3.340925230890841,52.7,60.1,1,24.8,1,0,4.6,18.05,2.8933
9.0,32.0,17.6,309.76000000000005,13.7,1,1,0,1,0,0,41.5,4.859261185884432,74.2,28.8,0,39.2,2,1,2.8,25.11,3.2231
14.0,31.0,12.3,151.29000000000002,6.4,1,0,0,1,0,1,39.4,6.546654046983933,72.2,21.7,2,39.5,3,1,0.7,28.32,3.3434
13.0,35.0,14.2,201.64,10.3,0,1,0,1,0,0,45.7,5.171540298499649,63.7,45.4,2,20.5,2,1,2.2,20.75,3.0328
12.0,51.0,31.8,1011.24,18.9,0,0,0,1,0,0,23.6,6.078714947676703,69.5,75.9,0,0.0,5,2,7.7,37.13,3.6145
13.0,36.0,18.1,327.61000000000007,8.7,0,1,1,1,1,1,30.2,2.886981581587091,90.4,57.4,2,29.1,1,0,13.8,23.95,3.1758
11.0,32.0,14.3,204.49,8.9,0,0,1,1,0,1,27.7,3.0205284211449257,78.5,40.5,1,31.8,3,1,5.6,40.7,3.7062
11.0,48.0,30.1,906.0100000000001,19.5,1,0,1,1,1,0,49.6,3.9149080540926255,70.3,37.1,3,46.0,4,1,2.6,24.65,3.2046
8.0,38.0,24.7,610.0899999999999,21.1,1,1,0,1,1,0,46.0,3.754227663170991,65.8,72.0,1,0.0,3,0,7.0,27.31,3.3072
13.0,39.0,20.2,408.03999999999996,6.3,1,1,0,0,0,0,36.8,4.642017233199057,92.2,59.4,1,36.7,3,2,0.5,21.96,3.0892
18.0,39.0,16.6,275.56000000000006,14.1,0,0,0,0,0,0,43.4,4.06819270605283,65.0,22.8,0,25.3,5,2,4.2,62.38,4.1332
19.0,33.0,9.1,82.80999999999999,7.3,0,1,1,1,0,1,30.2,2.965523717556125,46.8,13.4,3,33.5,1,4,4.6,48.14,3.8742
17.0,34.0,10.1,102.00999999999999,4.2,1,1,1,1,0,0,39.1,4.786759827020372,84.8,82.4,3,44.6,3,0,9.1,39.13,3.6668
15.0,37.0,15.8,249.64000000000001,4.1,1,0,0,1,1,0,50.0,2.649478042418565,64.2,51.0,2,33.0,2,4,8.6,25.28,3.23
11.0,35.0,17.8,316.84000000000003,3.7,1,1,0,1,0,0,45.0,3.581133023674599,44.1,48.5,1,36.7,3,3,9.1,31.44,3.448
17.0,46.0,20.9,436.80999999999995,2.6,0,1,0,0,1,0,54.0,4.911504937303268,53.4,54.6,1,32.7,2,2,4.3,29.41,3.3813
13.0,43.0,22.5,506.25,8.4,0,0,0,0,0,0,38.0,3.314846030200963,53.9,46.7,1,12.0,2,3,14.6,39.12,3.6666
13.0,41.0,23.4,547.56,7.1,0,0,0,1,1,0,48.0,4.468669154671569,43.8,45.6,1,32.3,3,2,7.7,35.07,3.5575
12.0,40.0,19.5,380.25,12.6,1,0,0,1,0,0,41.7,5.351557179708362,61.1,47.1,2,22.7,7,2,4.3,27.99,3.3318
13.0,31.0,13.4,179.56,3.9,0,1,0,1,0,0,43.0,6.444180509397656,63.0,12.9,0,33.2,2,0,8.4,27.69,3.3212
12.0,21.0,3.4,11.559999999999999,0.8,1,0,0,0,0,1,42.6,6.073921832789229,89.7,42.3,2,3.3,3,1,4.5,6.75,1.9098
13.0,35.0,15.7,246.48999999999998,2.5,1,1,0,1,1,1,45.7,5.656787019891143,69.1,39.9,1,38.4,1,2,10.6,27.53,3.3154
10.0,28.0,12.7,161.29,2.2,0,1,0,1,0,0,49.1,5.145495146690351,63.1,67.1,1,31.6,1,2,4.3,23.85,3.1717
12.0,33.0,15.7,246.48999999999998,5.1,0,1,0,1,1,0,41.4,2.8411479653154728,68.1,65.6,1,26.2,2,1,7.9,40.41,3.6991
19.0,43.0,19.8,392.04,9.7,1,0,0,1,1,0,43.4,3.3685779449369244,72.4,41.5,0,23.0,1,0,16.1,44.51,3.7957
13.0,29.0,9.3,86.49000000000001,7.9,1,0,0,1,0,1,40.4,3.345080761064616,82.0,45.9,3,42.0,3,1,13.2,15.19,2.7208
12.0,29.0,10.6,112.36,3.1,1,0,0,1,1,0,42.8,3.7765812709207287,85.8,49.6,5,33.1,5,2,11.3,22.01,3.0917
14.0,39.0,18.6,345.96000000000004,15.3,0,1,0,1,1,0,36.1,4.311259679142938,46.7,83.0,1,38.6,2,2,6.3,26.45,3.2754
15.0,42.0,23.8,566.44,21.5,0,1,0,1,0,0,47.2,3.236331223049492,52.4,67.1,2,34.7,3,0,4.5,38.71,3.656
10.0,31.0,16.4,268.96,11.2,0,0,0,1,1,1,45.4,3.915972508927222,69.9,36.3,3,21.6,6,2,5.9,24.81,3.2111
12.0,42.0,22.5,506.25,4.6,1,1,1,0,0,0,43.1,5.955322716438558,93.1,73.8,2,32.8,5,2,11.4,17.74,2.8756
16.0,40.0,17.4,302.75999999999993,7.3,1,1,0,1,0,0,41.0,3.9102983344787647,64.2,31.7,5,40.2,1,1,12.3,46.52,3.84
14.0,32.0,10.9,118.81,6.5,0,1,1,1,0,0,37.0,1.9422812595110588,83.1,68.2,3,21.9,4,0,9.2,34.6,3.5438
13.0,39.0,20.0,400.0,18.8,0,1,1,1,0,0,35.3,4.115196341749006,63.4,50.0,2,35.0,2,2,12.5,39.75,3.6825
17.0,58.0,35.3,1246.0899999999997,32.0,0,1,0,1,0,0,34.3,4.293844450387273,63.4,27.4,4,30.4,2,0,2.6,52.55,3.9617
11.0,32.0,18.4,338.55999999999995,14.1,1,1,0,1,0,1,36.3,4.0132754255969205,67.0,40.5,1,46.4,2,3,12.9,34.22,3.5329
13.0,48.0,26.2,686.4399999999999,20.4,1,0,0,1,0,0,46.7,7.298067387797477,86.8,44.9,1,28.4,1,1,-2.8,37.56,3.6259
12.0,49.0,32.5,1056.25,8.0,1,1,0,1,1,0,43.7,5.7069819692198624,64.4,67.2,2,26.9,3,1,2.5,53.3,3.976
17.0,55.0,32.6,1062.76,16.1,1,1,0,1,0,0,32.4,6.7142222643201315,71.0,71.4,1,18.4,2,2,4.5,39.68,3.6808
8.0,27.0,11.9,141.61,5.9,0,1,0,1,0,1,35.2,3.6778703391214376,74.1,17.2,2,20.3,1,4,4.9,15.9,2.7663
11.0,53.0,35.7,1274.4900000000002,12.2,1,0,0,0,0,0,49.3,5.4815537169953465,81.2,39.6,0,34.2,2,1,7.8,20.69,3.0298
12.0,39.0,20.2,408.03999999999996,13.2,0,0,0,1,0,0,51.3,4.81041686180995,70.9,67.3,1,44.6,5,3,22.7,23.53,3.1583
15.0,39.0,18.0,324.0,8.8,1,0,0,0,0,0,46.3,4.369672343557697,80.9,57.2,2,5.2,2,2,5.9,26.85,3.2904
15.0,39.0,19.5,380.25,22.0,0,1,0,1,0,0,54.0,3.384054028376729,90.5,57.4,1,21.2,1,3,16.6,45.33,3.814
17.0,48.0,22.7,515.29,5.4,0,0,0,0,0,1,36.9,4.764975600834502,79.8,59.8,0,32.5,2,1,4.1,73.03,4.2909
9.0,35.0,21.9,479.60999999999996,10.8,1,0,0,1,0,1,43.8,1.9354559321765388,65.7,61.7,4,35.5,4,3,14.2,17.34,2.8529
15.0,40.0,18.4,338.55999999999995,7.4,0,0,0,1,0,0,37.3,5.7389809763832105,68.6,71.3,1,17.5,2,2,4.5,43.27,3.7674
12.0,48.0,32.2,1036.8400000000001,7.6,1,1,0,0,0,0,54.7,8.136152333478778,73.6,41.3,1,15.1,3,2,12.2,27.81,3.3252
11.0,31.0,14.6,213.16,5.7,1,1,1,1,0,1,43.8,6.433404147061307,67.1,8.6,0,25.4,1,0,9.0,15.8,2.7601
15.0,33.0,13.8,190.44000000000003,8.5,1,0,0,1,1,0,43.8,1.7265944783658114,56.8,56.8,1,35.8,6,1,11.5,21.29,3.058
10.0,42.0,26.8,718.24,19.6,1,1,0,1,0,1,43.5,4.730631881124367,59.0,36.9,1,35.1,4,1,7.8,47.74,3.8658
7.0,39.0,27.6,761.7600000000001,13.0,1,0,0,1,1,1,37.1,3.489123835374865,63.6,18.8,6,21.7,4,4,0.5,22.52,3.1142
12.0,47.0,29.0,841.0,14.2,0,0,0,1,0,0,40.9,3.6688629765499834,46.7,49.1,1,33.9,1,3,3.4,46.95,3.8491
