TxnNo,ProductCode,Description,Quantity,TxnDate,UnitAmount,CustomerID,Region
546678,ACH200,ACH BILL PAY,1,24.11.2011 16:45,30.42,41767.0,California
550433,CCD100,CARD PURCHASE,1,17.09.2011 07:26,71.51,,New York Metro
536066,ACH200,ACH BILL PAY,1,02.02.2011 03:32,607.81,41002.0,New York Metro
541792,CCD100,CARD PURCHASE,1,15.05.2011 03:54,96.78,41328.0,West
543459,CCD200,CARD PAYMENT,1,18.11.2011 00:32,60.14,41422.0,Florida
549154,WIR100,WIRE IN,1,24.03.2011 14:43,29.63,,Northeast
547471,INT100,INTEREST CREDIT,1,29.09.2011 03:31,0.0,42089.0,Carolinas
553009,ATM100,ATM WITHDRAWAL,2,20.01.2011 16:45,10.71,43650.0,Pacific NW
554023,CCD200,CARD PAYMENT,3,23.03.2011 16:45,4.4,44316.0,Southeast
553396,DDA101,CHECKING ACH CREDIT,1,25.01.2011 17:07,37.08,43907.0,California
548252,CCD200,CARD PAYMENT,1,06.03.2011 19:28,107.99,42349.0,New York Metro
536023,SAV200,SAVINGS TRANSFER,2,04.05.2011 08:38,35.71,,New York Metro
542261,ATM100,ATM WITHDRAWAL,1,03.02.2011 06:11,169.25,41356.0,West
552834,ACH100,ACH PAYROLL,1,10.05.2011 16:45,34.23,43525.0,Northeast
542833,INT100,INTEREST CREDIT,1,25.12.2010 20:53,29.25,41385.0,California
536163,ACH200,ACH BILL PAY,1,26.12.2010 13:26,11.25,41008.0,Southwest
544728,POS100,POS PURCHASE,1,03.07.2011 09:22,57.16,41494.0,New York Metro
543731,ATM100,ATM WITHDRAWAL,1,28.06.2011 09:38,163.13,41438.0,West
536738,SAV200,SAVINGS TRANSFER,3,17.10.2011 17:18,22.15,41043.0,Midwest
543184,DDA100,CHECKING DEPOSIT,1,23.12.2010 18:38,58.19,41406.0,Great Lakes
539350,ATM100,ATM WITHDRAWAL,2,06.07.2011 01:23,53.48,41186.0,Pacific NW
551391,ACH100,ACH PAYROLL,3,08.02.2011 20:59,32.69,43023.0,Pacific NW
538762,ATM100,ATM WITHDRAWAL,1,07.03.2011 18:08,74.67,41150.0,California
542516,DDA200,CHECKING DEBIT CARD,1,07.09.2011 00:52,170.93,41369.0,Carolinas
536730,SAV200,SAVINGS TRANSFER,1,13.03.2011 09:12,369.98,41042.0,California
553958,ACH100,ACH PAYROLL,1,08.01.2011 02:41,14.6,44272.0,California
538095,SAV100,SAVINGS DEPOSIT,1,21.02.2011 21:25,90.34,41115.0,West
542114,WIR200,WIRE OUT,1,21.05.2011 21:53,86.42,41347.0,Mountain
539436,FEE100,MONTHLY SERVICE FEE,1,07.09.2011 22:57,77.19,41191.0,West
549916,WIR100,WIRE IN,1,21.08.2011 16:45,45.93,42702.0,New York Metro
544763,WIR200,WIRE OUT,1,05.08.2011 04:47,50.32,41496.0,Northeast
545844,WIR100,WIRE IN,1,24.11.2011 18:12,34.89,41558.0,New York Metro
545539,SAV100,SAVINGS DEPOSIT,1,17.01.2011 15:02,65.9,,West
554189,SAV200,SAVINGS TRANSFER,1,16.03.2011 16:36,15.12,44422.0,Florida
545166,CCD200,CARD PAYMENT,1,30.11.2011 22:03,70.95,,New York Metro
539432,CCD200,CARD PAYMENT,1,30.08.2011 14:09,43.0,41191.0,West
549765,INT100,INTEREST CREDIT,1,03.02.2011 21:03,64.86,42672.0,Southwest
542268,ACH100,ACH PAYROLL,1,29.12.2010 12:07,93.74,41356.0,West
550618,WIR100,WIRE IN,1,20.08.2011 16:45,157.52,42853.0,New York Metro
549640,DDA100,CHECKING DEPOSIT,2,19.04.2011 13:16,56.05,42645.0,New York Metro
543851,ACH100,ACH PAYROLL,1,25.07.2011 03:40,68.92,,West
545328,ATM100,ATM WITHDRAWAL,1,25.08.2011 08:03,119.07,,Northeast
536434,CCD200,CARD PAYMENT,1,04.06.2011 06:15,149.23,41026.0,Carolinas
539448,DDA200,CHECKING DEBIT CARD,1,13.10.2011 18:43,87.0,,Northeast
541212,DDA100,CHECKING DEPOSIT,1,12.02.2011 10:45,204.96,41296.0,Midwest
536917,DDA200,CHECKING DEBIT CARD,1,03.01.2011 10:08,93.64,41052.0,Carolinas
548511,ATM100,ATM WITHDRAWAL,1,15.02.2011 08:36,23.91,42402.0,Pacific NW
546473,ACH100,ACH PAYROLL,1,05.12.2011 22:56,48.34,41689.0,Texas
538733,POS100,POS PURCHASE,1,25.11.2011 17:24,128.37,41148.0,Northeast
552384,DDA100,CHECKING DEPOSIT,1,17.07.2011 09:21,24.55,43229.0,New England
553325,WIR100,WIRE IN,1,06.06.2011 16:45,6.49,43861.0,New York Metro
546986,INT100,INTEREST CREDIT,1,12.11.2011 17:13,15.79,41891.0,Carolinas
551323,CCD100,CARD PURCHASE,1,22.02.2011 16:08,55.76,43011.0,West
537853,WIR200,WIRE OUT,1,04.09.2011 07:30,71.08,41103.0,Northeast
547338,WIR100,WIRE IN,1,20.10.2011 00:47,54.26,42038.0,California
547888,FEE100,MONTHLY SERVICE FEE,1,26.11.2011 16:45,22.57,42254.0,New York Metro
540674,DDA200,CHECKING DEBIT CARD,1,08.12.2011 16:45,207.1,41264.0,California
550176,CCD100,CARD PURCHASE,1,28.07.2011 09:47,102.27,,Northeast
536173,FEE100,MONTHLY SERVICE FEE,1,25.11.2011 13:43,37.75,41009.0,Mountain
537683,SAV100,SAVINGS DEPOSIT,1,02.02.2011 14:51,48.3,,Pacific NW
540161,ACH200,ACH BILL PAY,1,22.04.2011 22:16,67.03,41233.0,Northeast
541481,ATM100,ATM WITHDRAWAL,1,02.03.2011 14:40,345.07,,New York Metro
544121,ACH100,ACH PAYROLL,1,10.03.2011 11:45,24.04,41461.0,Northeast
536855,SAV200,SAVINGS TRANSFER,1,19.01.2011 21:00,134.17,,Midwest
554187,DDA101,CHECKING ACH CREDIT,5,30.01.2011 14:58,2.68,44421.0,California
536923,DDA200,CHECKING DEBIT CARD,1,23.07.2011 19:34,469.26,41052.0,Carolinas
545653,ACH200,ACH BILL PAY,1,27.06.2011 10:09,137.29,41546.0,New York Metro
538387,DDA100,CHECKING DEPOSIT,1,08.04.2011 18:16,84.1,,Mountain
549781,ACH200,ACH BILL PAY,2,05.05.2011 18:34,23.07,42676.0,Midwest
536856,DDA100,CHECKING DEPOSIT,1,04.01.2011 22:29,148.5,,Midwest
540833,FEE100,MONTHLY SERVICE FEE,1,17.10.2011 08:29,41.75,41272.0,Northeast
551854,ATM100,ATM WITHDRAWAL,1,08.10.2011 16:45,17.36,43122.0,New York Metro
551541,ACH200,ACH BILL PAY,1,06.05.2011 21:12,29.26,43055.0,New York Metro
536481,ACH100,ACH PAYROLL,1,06.03.2011 12:19,57.72,41028.0,New York Metro
550360,INT100,INTEREST CREDIT,1,09.02.2011 07:29,37.93,42799.0,Midwest
551970,WIR100,WIRE IN,1,15.05.2011 15:18,91.46,,Midwest
549890,ATM100,ATM WITHDRAWAL,1,09.09.2011 14:06,114.66,42696.0,West
548812,ACH100,ACH PAYROLL,1,11.05.2011 15:27,41.98,42467.0,Northeast
551214,POS100,POS PURCHASE,1,08.05.2011 05:55,61.81,42987.0,California
554179,CCD200,CARD PAYMENT,1,15.07.2011 16:45,17.63,44415.0,Texas
543337,WIR200,WIRE OUT,1,20.10.2011 11:16,59.39,41414.0,Northeast
538799,INT100,INTEREST CREDIT,1,22.02.2011 07:43,133.26,41152.0,New York Metro
540310,SAV200,SAVINGS TRANSFER,3,23.03.2011 12:34,39.09,41244.0,New England
536857,SAV100,SAVINGS DEPOSIT,1,08.12.2011 22:16,31.96,,Midwest
543367,SAV200,SAVINGS TRANSFER,1,05.12.2011 15:04,107.84,41416.0,West
538617,ATM100,ATM WITHDRAWAL,2,05.05.2011 05:02,24.96,,Texas
537904,DDA100,CHECKING DEPOSIT,1,26.08.2011 08:29,139.23,41106.0,Northeast
542982,SAV200,SAVINGS TRANSFER,1,24.09.2011 07:06,40.77,41394.0,Southeast
547369,ACH200,ACH BILL PAY,1,06.12.2011 16:45,16.55,42048.0,Midwest
539292,CCD200,CARD PAYMENT,1,04.01.2011 02:50,127.0,41184.0,Northeast
538199,ATM100,ATM WITHDRAWAL,2,29.11.2011 16:45,73.62,41119.0,Great Lakes
552694,ACH200,ACH BILL PAY,1,17.03.2011 16:45,23.91,43434.0,Southeast
548315,CCD200,CARD PAYMENT,1,22.08.2011 16:45,103.29,42361.0,Southeast
550599,DDA200,CHECKING DEBIT CARD,1,25.08.2011 14:08,60.28,42850.0,Texas
545194,ACH100,ACH PAYROLL,1,21.11.2011 10:11,382.58,,Texas
542942,ACH100,ACH PAYROLL,1,23.10.2011 18:52,55.9,41390.0,Florida
542992,INT100,INTEREST CREDIT,2,05.09.2011 01:31,48.53,41395.0,Southeast
550839,ATM100,ATM WITHDRAWAL,1,27.03.2011 16:02,53.05,42903.0,Texas
548374,INT100,INTEREST CREDIT,1,24.07.2011 17:42,29.55,42373.0,New York Metro
553779,SAV100,SAVINGS DEPOSIT,1,23.12.2010 16:15,22.51,44158.0,West
547449,WIR200,WIRE OUT,1,01.10.2011 13:51,61.73,42079.0,New York Metro
549874,DDA101,CHECKING ACH CREDIT,1,21.04.2011 00:50,81.53,42693.0,Great Lakes
548206,SAV200,SAVINGS TRANSFER,1,18.06.2011 21:26,17.96,42339.0,New York Metro
537895,WIR100,WIRE IN,1,29.10.2011 21:00,331.87,41105.0,Mountain
549462,WIR200,WIRE OUT,2,09.02.2011 12:05,82.78,42611.0,Southeast
539060,DDA200,CHECKING DEBIT CARD,3,23.08.2011 20:46,61.0,,California
550499,CCD100,CARD PURCHASE,5,30.01.2011 01:35,12.32,42827.0,Mountain
548509,ATM100,ATM WITHDRAWAL,1,12.06.2011 08:27,66.82,42401.0,Great Lakes
543607,WIR100,WIRE IN,1,14.04.2011 02:11,431.28,,Texas
554125,DDA100,CHECKING DEPOSIT,1,28.02.2011 16:45,75.59,44379.0,Texas
537719,DDA100,CHECKING DEPOSIT,1,19.02.2011 16:30,444.41,41096.0,Southwest
538922,SAV100,SAVINGS DEPOSIT,1,20.06.2011 02:06,38.2,41159.0,Northeast
545786,CCD100,CARD PURCHASE,1,09.01.2011 09:11,108.98,41554.0,New York Metro
551033,SAV100,SAVINGS DEPOSIT,1,09.05.2011 09:25,228.57,42949.0,Florida
553398,ACH200,ACH BILL PAY,1,02.06.2011 11:42,17.38,43908.0,Great Lakes
545243,INT100,INTEREST CREDIT,1,04.12.2011 16:45,78.54,41524.0,Northeast
549112,WIR200,WIRE OUT,1,21.02.2011 21:39,41.54,42536.0,Midwest
540606,POS100,POS PURCHASE,1,23.10.2011 01:57,145.04,,California
546406,SAV100,SAVINGS DEPOSIT,1,23.11.2011 16:45,22.15,41661.0,Southeast
541056,WIR200,WIRE OUT,3,29.03.2011 16:04,85.13,41285.0,New York Metro
538240,ACH100,ACH PAYROLL,1,19.02.2011 07:02,377.91,41122.0,Texas
550188,SAV100,SAVINGS DEPOSIT,1,21.04.2011 01:18,46.86,42757.0,Carolinas
548270,WIR200,WIRE OUT,1,16.08.2011 16:45,64.86,42352.0,West
544168,INT100,INTEREST CREDIT,1,14.02.2011 18:09,77.44,,Northeast
546712,CCD100,CARD PURCHASE,1,28.11.2011 16:45,27.16,41782.0,New York Metro
540596,DDA100,CHECKING DEPOSIT,5,13.09.2011 06:14,40.77,41260.0,Northeast
549706,ATM100,ATM WITHDRAWAL,1,10.02.2011 22:19,47.42,42656.0,New York Metro
541009,ATM100,ATM WITHDRAWAL,1,09.12.2011 19:24,38.18,41283.0,California
541779,SAV100,SAVINGS DEPOSIT,2,10.02.2011 17:41,66.54,41328.0,West
542588,ATM100,ATM WITHDRAWAL,1,29.01.2011 06:22,55.07,41372.0,Northeast
540782,DDA101,CHECKING ACH CREDIT,1,03.11.2011 21:04,75.68,,Mountain
544451,WIR200,WIRE OUT,1,29.05.2011 22:25,750.28,41480.0,West
550903,POS100,POS PURCHASE,1,09.08.2011 16:45,82.37,42918.0,Northeast
552546,DDA200,CHECKING DEBIT CARD,1,08.06.2011 16:48,54.46,43338.0,Texas
541501,ATM100,ATM WITHDRAWAL,1,28.02.2011 08:54,182.27,41311.0,New York Metro
552116,CCD100,CARD PURCHASE,1,12.08.2011 16:45,270.12,43173.0,Southeast
540826,WIR100,WIRE IN,1,12.09.2011 08:03,494.57,41272.0,Northeast
543146,DDA101,CHECKING ACH CREDIT,1,15.11.2011 16:45,208.69,41402.0,Southwest
551870,SAV100,SAVINGS DEPOSIT,1,29.04.2011 05:04,129.75,43126.0,Northeast
550324,CCD200,CARD PAYMENT,1,28.08.2011 07:18,144.26,,Florida
547619,DDA200,CHECKING DEBIT CARD,1,14.11.2011 22:05,52.8,42145.0,Florida
545409,WIR100,WIRE IN,1,28.12.2010 17:23,79.27,41534.0,California
551872,DDA200,CHECKING DEBIT CARD,1,20.08.2011 10:02,29.77,43126.0,Northeast
544440,SAV200,SAVINGS TRANSFER,1,31.05.2011 12:54,55.3,41479.0,West
547773,ACH200,ACH BILL PAY,1,23.10.2011 12:03,59.93,42211.0,Midwest
547188,FEE100,MONTHLY SERVICE FEE,1,28.10.2011 11:11,49.61,41974.0,Northeast
543772,WIR100,WIRE IN,1,18.02.2011 11:16,312.86,,Southwest
547727,SAV200,SAVINGS TRANSFER,1,28.11.2011 16:45,15.61,42192.0,Great Lakes
549956,INT100,INTEREST CREDIT,1,08.05.2011 13:48,33.09,42712.0,West
536690,FEE100,MONTHLY SERVICE FEE,1,11.01.2011 22:34,203.71,41040.0,Southeast
553094,FEE100,MONTHLY SERVICE FEE,1,17.04.2011 11:31,25.5,,New York Metro
552464,CCD100,CARD PURCHASE,1,04.08.2011 16:45,12.03,43280.0,New York Metro
541538,CCD200,CARD PAYMENT,1,07.05.2011 02:38,39.02,41314.0,New England
554106,DDA200,CHECKING DEBIT CARD,1,03.03.2011 16:45,12.32,44367.0,Northeast
550364,DDA100,CHECKING DEPOSIT,1,10.05.2011 04:52,83.27,42800.0,New York Metro
545087,DDA101,CHECKING ACH CREDIT,1,26.03.2011 14:37,83.05,41513.0,Northeast
550654,ACH200,ACH BILL PAY,2,25.10.2011 16:45,21.39,42863.0,Midwest
550973,ATM100,ATM WITHDRAWAL,3,20.04.2011 10:44,65.26,42934.0,California
547726,ACH100,ACH PAYROLL,1,04.10.2011 04:44,45.07,,Great Lakes
538554,SAV200,SAVINGS TRANSFER,5,28.09.2011 10:18,12.87,41139.0,Northeast
553824,SAV100,SAVINGS DEPOSIT,2,30.12.2010 16:45,7.27,,West
549699,INT100,INTEREST CREDIT,2,01.02.2011 22:24,14.43,42655.0,New York Metro
537609,WIR100,WIRE IN,1,30.11.2011 16:45,54.63,41089.0,New York Metro
544495,ACH200,ACH BILL PAY,1,01.04.2011 16:37,100.57,41482.0,Florida
548677,DDA101,CHECKING ACH CREDIT,1,26.03.2011 11:10,85.11,42437.0,Southwest
536531,DDA100,CHECKING DEPOSIT,1,09.06.2011 04:53,166.09,41031.0,Midwest
553011,DDA100,CHECKING DEPOSIT,3,29.03.2011 16:45,5.85,43651.0,Florida
553139,CCD100,CARD PURCHASE,1,09.05.2011 07:12,10.99,43734.0,Texas
538367,WIR100,WIRE IN,1,31.03.2011 03:03,3952.14,41130.0,Southeast
554123,ACH100,ACH PAYROLL,1,04.02.2011 15:37,26.83,44378.0,Carolinas
546304,DDA101,CHECKING ACH CREDIT,1,17.10.2011 07:52,41.89,41620.0,Northeast
536704,SAV100,SAVINGS DEPOSIT,1,19.01.2011 17:25,47.78,41041.0,New York Metro
551108,WIR200,WIRE OUT,1,26.08.2011 16:45,38.15,42965.0,Southeast
553380,INT100,INTEREST CREDIT,1,29.04.2011 16:45,17.23,,New York Metro
546965,SAV100,SAVINGS DEPOSIT,1,03.12.2011 16:45,62.1,41883.0,New York Metro
553314,DDA200,CHECKING DEBIT CARD,1,17.06.2011 16:45,12.62,43855.0,Northeast
536894,SAV200,SAVINGS TRANSFER,1,18.03.2011 06:00,95.31,41051.0,Midwest
543642,DDA101,CHECKING ACH CREDIT,1,22.06.2011 18:45,156.56,41434.0,California
537180,SAV200,SAVINGS TRANSFER,1,19.07.2011 03:53,562.03,41066.0,New York Metro
550303,INT100,INTEREST CREDIT,1,16.03.2011 18:37,90.45,42784.0,Northeast
543837,DDA200,CHECKING DEBIT CARD,1,20.10.2011 21:40,86.12,41444.0,West
537209,INT100,INTEREST CREDIT,1,05.01.2011 15:40,322.89,,Florida
538804,DDA101,CHECKING ACH CREDIT,1,12.10.2011 17:39,115.19,41152.0,New York Metro
548081,SAV200,SAVINGS TRANSFER,1,30.06.2011 12:28,59.98,42315.0,Great Lakes
548882,ACH200,ACH BILL PAY,1,23.06.2011 04:01,25.21,42482.0,Northeast
542136,ACH100,ACH PAYROLL,1,15.01.2011 23:43,60.59,41348.0,Midwest
548802,WIR100,WIRE IN,1,15.10.2011 16:45,65.96,42463.0,Florida
537944,DDA100,CHECKING DEPOSIT,2,03.03.2011 07:14,29.58,41108.0,Northeast
550820,ATM100,ATM WITHDRAWAL,1,28.01.2011 17:54,91.09,42899.0,Northeast
542959,POS100,POS PURCHASE,1,27.09.2011 13:23,182.19,41392.0,New York Metro
548203,CCD200,CARD PAYMENT,1,24.08.2011 16:04,109.91,42339.0,New York Metro
544096,WIR100,WIRE IN,1,30.01.2011 03:14,37.67,,Midwest
550394,WIR200,WIRE OUT,3,20.06.2011 04:46,27.91,42806.0,West
547751,SAV100,SAVINGS DEPOSIT,1,05.11.2011 16:45,26.11,42202.0,Southwest
550935,ACH200,ACH BILL PAY,1,28.08.2011 12:00,44.27,42926.0,New York Metro
547003,ATM100,ATM WITHDRAWAL,1,21.11.2011 04:32,94.2,41898.0,New York Metro
544744,WIR100,WIRE IN,1,30.05.2011 08:43,193.02,,New York Metro
550689,DDA200,CHECKING DEBIT CARD,1,06.07.2011 13:52,142.88,,New York Metro
540583,DDA100,CHECKING DEPOSIT,1,27.10.2011 22:00,56.81,41259.0,California
547974,DDA200,CHECKING DEBIT CARD,1,12.09.2011 20:23,49.2,42290.0,New York Metro
542679,DDA101,CHECKING ACH CREDIT,1,11.02.2011 09:25,99.23,41377.0,Southeast
551689,INT100,INTEREST CREDIT,1,04.08.2011 10:41,34.14,43085.0,Northeast
554205,ACH100,ACH PAYROLL,2,17.01.2011 16:45,15.11,44431.0,Northeast
541826,POS100,POS PURCHASE,1,26.03.2011 16:57,43.65,,Carolinas
541659,INT100,INTEREST CREDIT,1,10.01.2011 12:44,144.71,41321.0,West
539648,WIR200,WIRE OUT,1,10.01.2011 14:52,50.95,,Southwest
544966,SAV100,SAVINGS DEPOSIT,1,14.11.2011 18:00,69.56,,West
545576,SAV200,SAVINGS TRANSFER,1,10.01.2011 19:52,26.76,,New York Metro
547333,FEE100,MONTHLY SERVICE FEE,2,30.11.2011 16:45,11.1,,West
537554,SAV200,SAVINGS TRANSFER,1,05.09.2011 17:35,36.77,41087.0,Northeast
547915,DDA101,CHECKING ACH CREDIT,2,21.11.2011 13:27,8.13,42268.0,Midwest
551636,DDA101,CHECKING ACH CREDIT,1,17.07.2011 12:40,198.12,,California
542185,CCD200,CARD PAYMENT,3,03.03.2011 03:23,41.82,41351.0,Great Lakes
537977,INT100,INTEREST CREDIT,1,04.03.2011 04:24,94.6,41109.0,Midwest
537790,DDA101,CHECKING ACH CREDIT,1,08.06.2011 10:13,11.29,,New York Metro
544707,WIR100,WIRE IN,1,25.01.2011 14:51,214.89,41493.0,Mid-Atlantic
550788,INT100,INTEREST CREDIT,1,18.05.2011 04:58,107.97,42893.0,Southwest
543715,INT100,INTEREST CREDIT,1,04.07.2011 16:40,254.74,,West
548248,SAV100,SAVINGS DEPOSIT,2,01.09.2011 09:27,13.88,42348.0,Southeast
537330,WIR100,WIRE IN,1,17.08.2011 02:54,125.06,41075.0,Southeast
553640,ATM100,ATM WITHDRAWAL,5,21.02.2011 16:45,4.18,,Texas
541338,SAV200,SAVINGS TRANSFER,1,23.11.2011 00:46,41.1,41302.0,Great Lakes
548108,WIR100,WIRE IN,1,25.04.2011 13:43,32.62,42321.0,West
543242,FEE100,MONTHLY SERVICE FEE,1,27.02.2011 13:54,43.44,41408.0,California
550150,CCD100,CARD PURCHASE,1,17.08.2011 09:30,34.78,42750.0,New York Metro
540626,DDA100,CHECKING DEPOSIT,1,29.11.2011 16:45,76.66,41261.0,California
539139,WIR100,WIRE IN,1,21.04.2011 15:43,285.61,41172.0,California
540863,WIR100,WIRE IN,1,15.07.2011 06:46,58.21,41274.0,Northeast
547842,DDA101,CHECKING ACH CREDIT,3,23.11.2011 13:59,3.72,42234.0,New York Metro
544313,ATM100,ATM WITHDRAWAL,1,04.07.2011 18:20,61.35,,Midwest
549441,INT100,INTEREST CREDIT,1,01.08.2011 16:45,32.74,42605.0,New York Metro
550800,ATM100,ATM WITHDRAWAL,1,13.04.2011 23:46,18.82,,Northeast
548575,SAV100,SAVINGS DEPOSIT,1,17.09.2011 01:13,26.1,42416.0,New York Metro
547979,POS100,POS PURCHASE,1,30.11.2011 16:45,21.51,42291.0,Southeast
541853,POS100,POS PURCHASE,1,09.01.2011 20:46,148.15,,Florida
543061,DDA101,CHECKING ACH CREDIT,1,19.03.2011 19:28,79.55,41398.0,California
554007,CCD200,CARD PAYMENT,1,13.01.2011 16:45,42.53,44305.0,West
550845,POS100,POS PURCHASE,1,10.08.2011 16:45,13.82,42904.0,California
536331,INT100,INTEREST CREDIT,1,17.01.2011 19:23,72.16,41019.0,Southeast
536852,CCD100,CARD PURCHASE,1,16.11.2011 16:45,124.67,41048.0,Northeast
536968,SAV200,SAVINGS TRANSFER,2,08.06.2011 12:07,40.58,41054.0,Carolinas
550122,SAV200,SAVINGS TRANSFER,1,07.05.2011 05:22,36.87,42745.0,Southeast
547876,DDA200,CHECKING DEBIT CARD,3,10.10.2011 03:52,45.11,42250.0,Northeast
544182,ACH200,ACH BILL PAY,1,04.07.2011 20:39,112.84,41464.0,Pacific NW
537039,DDA101,CHECKING ACH CREDIT,1,01.03.2011 16:03,257.22,41058.0,Southwest
543233,ACH200,ACH BILL PAY,1,06.06.2011 09:09,49.71,41408.0,California
541253,DDA100,CHECKING DEPOSIT,1,19.03.2011 02:49,44.82,,West
546969,SAV200,SAVINGS TRANSFER,1,19.11.2011 16:45,26.93,41884.0,Northeast
542326,INT100,INTEREST CREDIT,1,09.03.2011 00:46,28.14,,Southeast
552971,CCD200,CARD PAYMENT,1,11.06.2011 16:45,18.57,43621.0,Carolinas
552699,ACH200,ACH BILL PAY,1,29.04.2011 16:45,11.81,,New York Metro
553995,SAV200,SAVINGS TRANSFER,2,23.01.2011 16:45,11.58,44298.0,Northeast
552485,DDA200,CHECKING DEBIT CARD,1,16.02.2011 16:45,34.97,,New York Metro
544924,WIR100,WIRE IN,1,14.11.2011 04:27,70.33,41505.0,West
545449,WIR100,WIRE IN,3,06.01.2011 00:25,83.66,41536.0,Northeast
551916,WIR100,WIRE IN,3,26.05.2011 11:59,32.98,,New York Metro
551867,DDA200,CHECKING DEBIT CARD,1,06.07.2011 18:21,61.53,,New York Metro
544847,INT100,INTEREST CREDIT,1,21.06.2011 10:06,58.51,,West
552521,INT100,INTEREST CREDIT,1,24.03.2011 16:45,47.28,43321.0,Northeast
536449,DDA101,CHECKING ACH CREDIT,1,10.03.2011 22:43,58.92,41027.0,Southeast
538176,SAV200,SAVINGS TRANSFER,1,24.07.2011 15:20,240.4,41119.0,Great Lakes
540947,CCD200,CARD PAYMENT,1,30.09.2011 10:07,36.43,41280.0,California
543568,SAV200,SAVINGS TRANSFER,2,21.07.2011 03:21,27.73,,New York Metro
546223,CCD200,CARD PAYMENT,1,04.12.2011 01:14,33.98,41585.0,New England
548664,CCD200,CARD PAYMENT,1,27.01.2011 10:24,67.44,,Northeast
540566,WIR100,WIRE IN,1,08.06.2011 22:49,142.15,,California
551572,WIR200,WIRE OUT,1,01.09.2011 05:55,43.89,43060.0,New York Metro
536845,CCD200,CARD PAYMENT,1,16.04.2011 05:12,65.1,41048.0,Northeast
552966,FEE100,MONTHLY SERVICE FEE,1,22.01.2011 20:58,26.01,,California
553028,FEE100,MONTHLY SERVICE FEE,1,01.07.2011 16:45,26.34,43662.0,Florida
536990,DDA101,CHECKING ACH CREDIT,1,21.10.2011 06:57,144.15,41056.0,Southeast
541758,SAV100,SAVINGS DEPOSIT,1,07.08.2011 22:55,57.14,41327.0,Southwest
550472,WIR200,WIRE OUT,1,02.09.2011 14:24,50.25,42822.0,Northeast
553814,SAV100,SAVINGS DEPOSIT,1,02.02.2011 16:45,32.74,44181.0,Texas
543704,ACH100,ACH PAYROLL,1,25.05.2011 09:28,218.15,41437.0,West
545663,INT100,INTEREST CREDIT,1,26.12.2010 17:32,47.85,41547.0,New York Metro
548613,ATM100,ATM WITHDRAWAL,1,08.10.2011 16:45,33.43,42424.0,Great Lakes
536410,ATM100,ATM WITHDRAWAL,1,08.01.2011 17:27,30.32,41025.0,Southeast
552074,POS100,POS PURCHASE,1,24.02.2011 16:52,101.12,43167.0,New York Metro
536652,POS100,POS PURCHASE,1,08.05.2011 15:12,85.65,41039.0,New York Metro
548347,CCD200,CARD PAYMENT,1,26.08.2011 16:45,38.52,42368.0,Texas
545253,DDA100,CHECKING DEPOSIT,2,24.06.2011 09:09,279.87,,Florida
544539,DDA200,,3,07.11.2011 19:05,23.57,41485.0,West
543948,ATM100,ATM WITHDRAWAL,1,05.12.2011 11:17,54.75,41450.0,Northeast
543669,DDA100,CHECKING DEPOSIT,1,24.03.2011 14:46,219.85,,New York Metro
550989,FEE100,MONTHLY SERVICE FEE,5,05.07.2011 21:38,8.36,42939.0,Southeast
548929,ACH200,ACH BILL PAY,1,04.07.2011 05:30,40.0,42493.0,New York Metro
545650,WIR200,WIRE OUT,2,12.10.2011 22:27,37.91,41546.0,New York Metro
537783,ACH200,ACH BILL PAY,1,20.07.2011 07:10,115.61,41099.0,New York Metro
551224,INT100,INTEREST CREDIT,5,27.08.2011 19:54,28.58,42989.0,West
543041,DDA100,CHECKING DEPOSIT,1,26.10.2011 05:28,127.23,41397.0,Northeast
538926,WIR200,WIRE OUT,1,23.06.2011 13:26,126.5,41159.0,Northeast
548430,DDA101,CHECKING ACH CREDIT,1,21.10.2011 16:45,171.47,42385.0,New York Metro
541106,FEE100,MONTHLY SERVICE FEE,1,05.09.2011 14:39,73.46,,Southeast
553822,ACH200,ACH BILL PAY,1,06.03.2011 16:45,23.1,44186.0,Midwest
538688,FEE100,MONTHLY SERVICE FEE,1,06.01.2011 18:24,918.44,41146.0,Great Lakes
548578,POS100,POS PURCHASE,1,29.01.2011 01:04,21.9,42417.0,Florida
552855,WIR100,WIRE IN,1,22.06.2011 16:45,10.77,,California
545687,CCD100,CARD PURCHASE,1,15.08.2011 23:27,174.45,,New York Metro
543461,DDA100,CHECKING DEPOSIT,1,23.08.2011 00:22,24.66,41422.0,Florida
536154,ACH200,ACH BILL PAY,1,14.11.2011 05:02,190.28,41007.0,Southwest
552872,DDA101,CHECKING ACH CREDIT,2,30.01.2011 04:35,9.59,43553.0,California
549864,WIR100,WIRE IN,5,26.03.2011 13:21,11.02,42692.0,New York Metro
550856,ACH100,ACH PAYROLL,1,25.03.2011 01:14,60.85,42908.0,California
545399,WIR100,WIRE IN,1,09.11.2011 09:51,18.95,41534.0,California
547598,ATM100,ATM WITHDRAWAL,1,02.12.2011 10:08,78.84,42138.0,New England
551024,ATM100,ATM WITHDRAWAL,1,28.06.2011 13:35,57.24,42947.0,New York Metro
543002,SAV100,SAVINGS DEPOSIT,1,23.06.2011 09:10,35.95,41395.0,Southeast
551712,ACH100,ACH PAYROLL,1,11.05.2011 00:10,61.59,43089.0,Northeast
