CollectionId,CollectionDate,Region,WasteType,CollectionMethod,VehicleType,FuelType,RouteDistanceKm,RouteDurationMin,FuelUsedLiters,HouseholdsServed,BinsCollected,NumberOfBinsPerHousehold,PopulationDensity,AverageHouseholdIncomeUSD,EstimatedWeightKg,WeightCollectedKg,ContaminationRatePct,DiversionRatePct,MissedCollections,CostUSD,CO2EmissionsKg
15BC6878-0B91-4E79-A54D-7522C2B143CD,2022-12-21,West,Organic,DropOff,Compactor,Diesel,220.0,424.5,118.19,38,38,1,1047.5,27589.0,295.4,308.1,21.74,67.18,3,734.38,316.75
6B9CFF24-B8CC-4EB4-B108-F207C9B3B032,2024-02-20,Central,Hazardous,Commercial,VacuumTruck,Diesel,138.92,411.4,65.14,473,464,2,8468.5,48549.0,2211.9,2144.9,7.0,7.91,1,555.12,174.56
8FDC8CEE-99C9-48D0-AB3D-70134987517C,2021-04-02,East,Household,Curbside,Compactor,CNG,220.0,407.6,95.99,82,72,3,1693.3,80111.0,1365.8,1377.8,1.21,16.44,1,570.77,182.38
BCC6B629-D3EB-4C79-89E8-C457C8A91DCB,2022-10-30,South,Household,DropOff,Compactor,CNG,220.0,450.6,72.24,59,61,2,1318.1,43812.0,826.5,831.8,4.72,19.48,3,621.68,137.25
C2DD9798-22AA-4D54-BBC5-5BC3F0F67ACF,2023-06-23,South,Organic,DropOff,Compactor,Diesel,220.0,390.9,112.24,46,43,2,1528.7,70375.0,504.4,554.0,14.86,77.89,2,625.85,300.81
12FF8C8F-E79F-42DA-8492-FB474A1F8FEC,2021-06-02,North,Recyclable,Curbside,RecyclingTruck,Electric,220.0,570.9,0.0,52,49,2,1731.2,52119.0,382.5,378.1,20.85,80.58,0,622.72,0.0
BC5FC4D9-1487-4091-86AA-EC4611D2E480,2023-06-20,South,Household,Curbside,Compactor,Diesel,220.0,589.9,89.72,62,56,2,1334.2,67151.0,869.1,866.1,4.06,15.01,0,806.73,240.45
94C776BB-7736-4E0B-A7D8-B195D108C488,2024-11-25,South,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,465.8,80.69,54,51,3,1819.6,33906.0,415.2,427.7,23.54,69.17,2,659.99,216.24
E5046256-E798-4E49-B698-40FF0E1193F9,2022-06-17,Central,Organic,Curbside,Compactor,Diesel,220.0,608.1,91.26,194,180,2,4922.2,41614.0,1991.2,1970.1,13.68,69.25,2,787.47,244.57
221D1174-78E9-435E-99E5-2144E66CACF8,2021-08-09,West,Household,Curbside,Compactor,Diesel,220.0,482.3,98.02,38,33,2,1398.4,63543.0,523.6,507.0,5.37,3.45,0,693.3,262.69
2D1D1046-510A-4AC5-BB89-11AD53500026,2023-06-22,North,Construction,Commercial,FlatbedContainer,Diesel,220.0,503.7,90.55,54,54,1,1473.5,100328.0,3345.7,2351.8,2.89,40.75,0,686.21,242.68
BD5230E1-8578-43E3-A710-E4CBEDD4F951,2024-04-21,North,Construction,Commercial,FlatbedContainer,Diesel,220.0,553.3,114.81,92,79,2,1741.6,56459.0,5677.2,5647.0,5.19,41.47,1,761.51,307.69
96303395-5DBD-4F64-AD7A-2F91BB5D0E71,2022-02-16,South,Recyclable,Curbside,Compactor,CNG,220.0,582.2,98.85,78,81,1,2017.9,54771.0,486.0,541.4,24.5,67.31,2,737.38,187.82
7AD0BF00-4E13-43CA-A6B2-88819BD8F87C,2024-04-22,Central,Recyclable,Curbside,RecyclingTruck,CNG,151.29,437.4,50.18,410,424,1,7348.9,42415.0,3061.1,2689.8,19.72,65.78,1,542.36,95.34
60431EAE-9A8B-4DFB-9973-9D9AE4AA230F,2024-02-14,East,Organic,Curbside,Compactor,Diesel,220.0,446.7,110.76,123,109,2,2125.0,78228.0,988.3,1054.2,17.31,60.4,0,668.87,296.85
55B72B9D-EBDB-4958-8E0A-15D8EC1361AF,2023-06-05,Central,Household,Curbside,Compactor,Electric,220.0,514.3,0.0,440,454,2,9081.8,69507.0,5844.8,5367.0,7.28,28.62,1,610.57,0.0
7B752452-8EA0-44F0-A83F-14E7322A45D7,2024-04-24,South,Household,Curbside,Compactor,Diesel,220.0,406.0,71.18,42,43,1,1035.9,42630.0,547.4,515.2,11.08,17.79,0,602.61,190.77
6CAC1650-19CD-4EAB-BB28-6D69624808DE,2021-07-26,North,Organic,Curbside,Compactor,Diesel,220.0,457.5,79.57,213,189,2,3072.2,87043.0,1930.7,1870.6,16.52,69.85,0,660.66,213.24
525E02B9-829A-4B7A-B3A7-957B6A0D68F8,2023-10-17,Central,Recyclable,Curbside,RecyclingTruck,Diesel,117.35,348.3,57.23,587,559,1,8108.2,62046.0,4498.7,4229.8,24.52,62.27,1,482.1,153.36
96BF300D-6363-45CD-B9F7-9B28E4482B2F,2021-01-30,Central,Recyclable,Curbside,RecyclingTruck,Diesel,172.02,397.0,77.51,149,128,3,3980.5,90167.0,887.1,602.2,15.16,72.25,1,587.91,207.74
26CC2E5D-34EE-442B-9A14-F69A45D630A8,2024-08-05,East,Household,Curbside,VacuumTruck,Diesel,220.0,539.2,117.08,53,49,1,1981.2,56577.0,797.0,784.7,4.13,20.92,2,824.07,313.77
50E835F0-B714-48AD-BA33-B63296F90B4F,2022-02-07,Central,Household,Curbside,Compactor,Diesel,147.32,481.0,60.31,330,311,1,8268.2,55616.0,4738.9,4629.8,0.82,34.89,1,595.53,161.62
88822906-86D8-46F9-BA57-8378CA11D172,2023-05-05,North,Household,Curbside,Compactor,Electric,220.0,546.1,0.0,57,50,3,1291.9,84878.0,739.1,798.4,1.91,29.15,2,617.46,0.0
320EF692-D2F8-4D2A-BBC3-B576FB2DB089,2021-09-21,South,Household,Curbside,VacuumTruck,Diesel,220.0,422.0,73.57,67,61,2,1807.8,51350.0,1048.8,1009.3,5.06,17.95,3,687.58,197.18
56CC7724-6B83-493A-B5DB-65E0F6831BBD,2021-08-28,South,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,490.5,74.15,81,70,3,1315.2,59613.0,770.4,817.9,21.37,83.83,0,673.13,198.71
7BF8C1A7-8C63-4711-A0D9-91E30815A2AD,2022-09-12,East,Organic,Curbside,Compactor,Diesel,220.0,498.1,73.26,118,103,2,3491.3,55923.0,1089.1,1036.2,19.45,66.02,2,691.24,196.34
D4EFC441-4DF1-4942-9B7A-A4590F25E5E4,2024-12-05,North,Household,Curbside,Compactor,Diesel,220.0,432.3,104.69,86,76,2,2029.3,44794.0,1208.7,1157.6,2.35,17.52,1,668.64,280.57
B7EF6F3C-F7E2-4057-ACCD-84AD7B5D0A8F,2024-09-07,North,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,408.1,84.59,37,32,2,1271.6,54179.0,267.0,251.1,19.95,72.81,1,647.53,226.7
D41C8907-32FC-4F82-BBF1-EFE7727DFA09,2024-07-18,Central,Recyclable,DropOff,RecyclingTruck,Diesel,220.0,453.1,77.6,194,172,2,5279.8,72314.0,1162.3,1311.1,18.92,76.36,0,678.31,207.98
85069A54-7C5A-41F2-B3F1-B4F354026A5A,2021-06-29,South,Construction,Commercial,FlatbedContainer,Diesel,220.0,580.3,72.66,87,79,1,1813.5,49126.0,5767.1,5519.0,15.62,30.03,1,751.09,194.72
0BD396F3-00A4-4D07-B719-E7EEB6D41C43,2024-03-29,Central,Construction,Commercial,Compactor,Diesel,220.0,515.6,87.63,184,160,2,4593.4,56894.0,11726.4,10276.8,14.55,28.11,1,703.33,234.85
CD071D67-70B8-4ECD-830E-4196EF930CE8,2023-08-05,South,Construction,Commercial,Compactor,CNG,220.0,508.8,78.8,64,55,2,1660.6,50610.0,2671.1,1726.1,8.34,38.84,1,664.98,149.73
D42A3053-22C5-44AF-A95B-192140642A8A,2021-02-15,Central,Household,Curbside,Compactor,Diesel,180.08,364.9,72.51,221,218,2,5911.5,78433.0,2624.1,2576.8,6.22,27.25,1,571.75,194.33
4A6B9FC9-31BB-4BD0-A0A7-B297B616C3DF,2023-03-01,Central,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,525.5,114.79,420,363,1,6539.6,89603.0,3740.2,3725.6,27.36,60.25,1,746.76,307.63
F7B92B1C-261D-436B-A122-6FB428F54DDD,2023-01-09,Central,Organic,Curbside,Compactor,Diesel,220.0,473.3,95.23,127,120,1,5820.3,72869.0,1296.2,1376.1,22.65,59.87,0,665.03,255.21
CB834226-701F-41CA-A199-550DB6A5FCA8,2024-05-17,East,Organic,Curbside,Compactor,Diesel,220.0,585.2,87.99,87,85,1,1788.2,90619.0,679.7,697.6,10.45,69.91,1,774.38,235.83
F5BE452F-680F-43FB-9DF6-6285F1470F30,2022-03-26,South,Household,DropOff,Compactor,CNG,220.0,406.5,87.74,80,75,2,2870.1,59208.0,1057.8,1138.6,5.81,25.34,1,559.93,166.7
18A5DDF6-9283-4F3C-B882-3193C7D9C916,2024-01-26,Central,Household,Curbside,VacuumTruck,Diesel,196.98,546.0,86.13,466,405,2,8365.1,59948.0,7084.8,4635.7,0.55,30.48,1,747.72,230.84
D8D0FF0D-7E32-44BA-857A-AFEC3F4E9326,2021-07-16,South,Construction,Commercial,FlatbedContainer,Electric,220.0,444.2,0.0,52,54,2,1570.9,25917.0,2414.9,2586.7,13.82,27.48,0,539.32,0.0
6175C495-9B98-44F5-B1C9-525136E86F02,2022-02-16,Central,Organic,Curbside,VacuumTruck,Electric,174.66,522.8,0.0,343,307,3,8302.1,55528.0,2287.8,2238.8,9.48,74.96,2,615.08,0.0
AFE724E5-A759-43EE-BD31-21674E27E8A7,2022-09-28,East,Organic,Curbside,Compactor,Electric,220.0,512.8,0.0,71,70,2,2112.9,70347.0,630.6,658.2,16.25,80.86,1,625.14,0.0
ECBCAC28-C932-4AA2-A686-648FE63BE8B7,2023-10-16,South,Household,Curbside,Compactor,CNG,220.0,601.6,98.03,101,104,1,2136.4,39456.0,1361.5,1397.4,6.58,9.94,0,747.22,186.25
9C8892B1-5F9F-4369-B150-CD1F0B1AE0B1,2024-12-25,North,Organic,Curbside,Compactor,CNG,220.0,514.6,73.16,88,84,4,2174.2,60645.0,1066.9,951.7,20.08,70.57,1,680.13,139.01
401D7F3D-2EE3-44AD-842C-A68A69F6C29F,2024-09-04,South,Household,Curbside,Compactor,Diesel,220.0,386.5,81.84,61,56,1,1689.5,36060.0,834.4,842.3,7.65,8.78,0,593.44,219.32
65C01872-6E03-4369-B96A-5EE0D83DBAAA,2024-02-10,East,Organic,Curbside,VacuumTruck,Diesel,220.0,565.0,74.7,99,85,2,2290.0,40491.0,912.1,815.7,17.6,56.58,2,794.61,200.19
56176194-763E-4E83-B062-770BB54F6346,2024-11-26,Central,Construction,Commercial,Compactor,Diesel,220.0,484.5,75.44,237,238,3,5236.2,85578.0,13375.1,13778.0,4.63,57.77,1,665.21,202.18
9A384F29-8DAD-4B21-8F5F-411E8BCA2D72,2023-06-23,North,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,480.8,120.25,115,109,1,2106.8,44617.0,802.0,623.2,21.32,66.95,2,734.15,322.28
9DB91EDF-8BE6-4B7D-9125-A567A89FC585,2023-02-02,East,Organic,Curbside,Compactor,Diesel,220.0,456.9,91.56,94,84,4,2477.1,34633.0,833.2,788.8,12.37,72.42,1,669.26,245.38
050E0AC3-0F4A-47D6-B430-770353EFFDBA,2023-05-08,Central,Recyclable,DropOff,RecyclingTruck,Diesel,220.0,604.7,84.09,206,210,4,4379.6,60469.0,1732.7,1754.8,16.79,82.99,2,807.24,225.35
8DB86930-E2E1-4C8A-95DA-7DABFA20A2D0,2021-11-15,North,Household,Curbside,Compactor,Diesel,220.0,476.5,109.26,43,44,3,1147.0,54219.0,724.8,779.2,3.18,26.23,2,712.9,292.81
D01ED19E-61CA-40EE-A436-65386F5D2BE7,2022-09-20,North,Household,Curbside,Compactor,Electric,220.0,412.5,0.0,53,50,2,2206.9,71159.0,786.2,719.4,3.58,27.95,0,504.39,0.0
B8095170-0726-435C-9E90-8D24AE84CB57,2021-09-24,Central,Household,Curbside,Compactor,Electric,220.0,455.2,0.0,109,113,2,4362.6,121172.0,1605.5,1640.2,0.0,25.12,2,576.15,0.0
57944131-4007-494E-911F-A7905258C383,2022-12-16,Central,Hazardous,Commercial,VacuumTruck,CNG,220.0,572.9,62.4,206,188,2,6051.2,98719.0,1234.0,1190.7,0.52,13.67,2,769.8,118.56
2E7014DD-6DD2-42BE-9825-85689DB13C47,2022-06-23,South,Household,Curbside,Compactor,CNG,220.0,501.9,102.11,56,50,3,1574.1,27988.0,727.9,606.6,0.18,18.95,0,652.33,194.02
26367B48-0BD0-4798-904B-3F76BADE9693,2021-12-13,South,Household,Curbside,Compactor,Diesel,220.0,523.8,88.74,96,87,3,2493.8,60379.0,1709.1,1646.6,8.25,22.41,2,734.65,237.83
D0659FF7-A737-4326-AE67-D4209685BE07,2022-06-15,West,Recyclable,Curbside,RecyclingTruck,Electric,220.0,575.6,0.0,53,52,2,1271.0,39756.0,392.8,378.9,23.6,71.15,1,688.94,0.0
371FE487-2A9C-4AF4-93A3-0A584BD9169C,2021-04-11,Central,Recyclable,DropOff,RecyclingTruck,CNG,148.79,415.7,69.18,402,342,1,7109.0,70716.0,2809.6,3010.8,26.45,72.14,0,537.62,131.45
1849B11F-FD79-4172-B821-4DEA17B81FD9,2023-10-31,East,Household,Curbside,Compactor,CNG,220.0,540.9,97.13,81,69,2,2198.1,64385.0,1173.8,1142.5,3.66,21.19,1,686.01,184.55
EF6F971B-C426-4351-BA7E-7162D108B4A1,2021-11-23,Central,Household,Curbside,Compactor,Diesel,166.72,456.6,57.21,227,226,3,5516.8,71742.0,2591.5,2795.6,6.74,11.47,0,551.25,153.33
3B5A55AF-B88C-4403-BA37-65BAF28001BB,2024-04-19,North,Recyclable,DropOff,RecyclingTruck,Diesel,220.0,590.7,83.89,78,73,2,2216.9,71936.0,518.6,521.0,18.44,71.47,3,752.46,224.83
9971F691-C4BA-4E9A-A452-DB78101E0EBA,2024-09-23,North,Household,Curbside,Compactor,Diesel,186.35,487.3,92.24,104,92,2,1818.4,41295.0,1071.6,982.0,0.99,4.85,0,698.61,247.21
55F22E72-4777-4038-84C4-FD4D8C8EE955,2024-07-10,Central,Household,Curbside,Compactor,Electric,91.56,258.1,0.0,240,236,3,6821.9,84102.0,2838.6,3013.8,0.0,35.93,0,337.29,0.0
B9A86C26-19CA-45E5-A86B-CB8F017E6897,2024-06-29,North,Organic,DropOff,Compactor,Diesel,220.0,517.1,115.11,69,70,3,2387.2,40322.0,656.0,639.7,15.95,68.55,0,741.35,308.49
4F093D22-ED14-413D-8E5B-74F06949689D,2023-11-02,East,Construction,Commercial,FlatbedContainer,Diesel,220.0,435.6,117.76,91,84,1,1584.8,73367.0,5859.6,5743.0,14.77,21.94,0,679.14,315.58
C96D4A5E-05ED-46EC-894C-F940A261ADEE,2024-10-29,East,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,566.9,98.84,51,46,1,1707.5,40897.0,294.1,287.9,21.93,59.29,3,780.49,264.9
3EEF8693-7728-40F5-8BA1-A1807F329CA1,2022-01-18,Central,Recyclable,Curbside,Compactor,Electric,220.0,542.0,0.0,186,162,2,4506.1,73474.0,1333.5,1328.7,22.21,71.37,0,635.42,0.0
972565FD-DCD6-4FB8-9583-9F5905A7553D,2023-05-17,West,Organic,Curbside,Compactor,Diesel,220.0,396.0,87.15,70,63,2,2772.3,50895.0,713.6,701.2,15.92,69.67,2,621.65,233.56
D13D2F24-DCCC-4363-A296-E4835A0D13D6,2024-05-08,Central,Recyclable,DropOff,RecyclingTruck,Diesel,204.16,470.5,96.97,148,154,4,6475.0,96779.0,770.4,842.3,9.77,95.32,0,657.12,259.87
45DDAAD1-9924-4345-A5F0-5EC7E4C5BD2A,2022-07-26,South,Household,Curbside,Compactor,CNG,220.0,578.7,74.67,109,96,2,2434.0,46989.0,1834.5,1753.0,4.48,7.11,0,694.76,141.88
463CF4FD-5210-4D4A-935F-3B88D9D4135B,2023-09-28,North,Construction,Commercial,FlatbedContainer,Diesel,220.0,609.0,72.4,86,79,1,2112.0,45102.0,4465.7,4298.7,15.62,28.2,1,807.38,194.04
509A9FF5-EA9E-4230-8ABB-5BE29A4E6654,2021-05-11,Central,Household,Curbside,Compactor,Diesel,174.29,456.7,58.07,268,260,1,6455.8,50212.0,4308.9,4606.0,9.47,19.2,0,595.94,155.62
44912055-31F1-4BCF-8FA2-3A40A44ECB09,2022-12-16,West,Hazardous,Commercial,VacuumTruck,Electric,220.0,445.4,0.0,77,79,2,2085.9,39970.0,342.5,337.0,8.78,0.0,1,550.79,0.0
C3D8D37D-5559-4052-A9EB-454020E99F13,2023-05-01,West,Household,Curbside,Compactor,Diesel,220.0,527.5,106.48,49,47,3,2061.9,55798.0,807.8,771.9,2.73,27.53,3,743.03,285.38
DADDFDC8-85FD-4D7E-9521-48D713A1199A,2022-01-08,Central,Recyclable,DropOff,RecyclingTruck,Diesel,154.84,531.4,70.47,566,552,3,12489.8,82111.0,4812.1,4865.7,10.58,93.21,3,674.38,188.86
15EE720C-9AEA-4E11-822C-10D49383F933,2022-07-01,Central,Construction,Commercial,FlatbedContainer,Electric,206.77,520.6,0.0,241,239,2,7378.3,77473.0,13423.5,12784.9,4.41,42.89,2,616.49,0.0
6E3B9DDF-232B-401E-8022-6F479BEC4825,2023-06-21,South,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,600.9,110.28,42,42,1,867.6,53268.0,304.1,302.6,25.69,68.23,0,787.22,295.55
70BDC740-CABA-49E2-AF27-C1DD5D31A9DA,2021-11-27,West,Household,DropOff,Compactor,Electric,220.0,501.7,0.0,76,70,3,1941.9,105674.0,1087.2,822.1,0.0,23.17,1,605.18,0.0
08FA2DEC-3470-485F-9826-545E26C0A788,2022-12-05,Central,Recyclable,Curbside,Compactor,Diesel,220.0,582.0,75.0,251,256,3,6018.7,56266.0,1142.4,1159.4,15.49,77.75,2,783.68,200.99
030F09E6-8BA6-49C3-A8B1-F2881C3B774D,2022-10-20,West,Household,DropOff,Compactor,Electric,220.0,576.8,0.0,78,78,4,1278.1,49738.0,1044.8,726.9,0.0,25.82,1,696.55,0.0
DE3813A6-EF46-4836-AB95-8C6A4DA3D178,2024-01-27,East,Household,Curbside,Compactor,Diesel,220.0,607.4,104.05,159,143,3,3168.6,30910.0,2116.0,1550.9,4.9,14.18,2,820.81,278.85
FA5EB6A5-1EB6-46BE-A73E-32D171678467,2022-10-06,Central,Household,Curbside,Compactor,CNG,184.07,410.5,78.24,253,225,1,7526.3,116398.0,4669.0,4804.2,0.0,19.73,2,602.1,148.65
AE2B1C3F-7B91-4AEC-9755-15E3FFBBF8E9,2024-08-27,East,Recyclable,DropOff,RecyclingTruck,Diesel,220.0,602.7,104.53,39,36,1,1275.2,79052.0,234.9,240.3,21.03,71.53,0,781.85,280.14
1FCDEC46-0E0A-4ACF-B3DA-331D5DDE2377,2023-10-18,East,Recyclable,DropOff,RecyclingTruck,Electric,220.0,488.8,0.0,135,119,2,2311.5,49437.0,879.4,839.0,21.84,72.25,0,567.41,0.0
282A5A69-22F0-4D6B-829A-8F736C051EC0,2021-02-13,South,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,385.7,94.21,57,52,2,1261.8,45674.0,384.1,385.9,17.86,72.4,2,611.58,252.49
F58AFD05-D14A-48CE-A963-0B33B907F71A,2023-08-09,East,Household,Curbside,VacuumTruck,Electric,220.0,440.5,0.0,82,77,2,2694.4,49072.0,1433.1,1480.6,6.4,16.36,2,606.05,0.0
095D077D-497D-4811-A774-EDE3CA6BD76E,2023-09-07,South,Organic,Curbside,Compactor,Diesel,220.0,531.4,111.41,88,89,2,1783.8,54331.0,794.4,836.4,17.29,67.07,2,780.34,298.58
BC90988E-4F73-4F62-895D-5E220673A41E,2023-08-09,East,Organic,Curbside,Compactor,Diesel,220.0,443.4,71.31,116,99,3,2963.4,59093.0,1273.5,1320.7,20.45,71.8,0,647.83,191.1
5ED0FA29-D4CF-49FF-857D-5A89DEB49619,2021-01-23,South,Organic,Curbside,Compactor,CNG,196.8,415.4,59.46,76,72,2,2319.0,41668.0,704.5,607.8,15.02,68.57,1,555.03,112.97
A26F0B88-3B8E-4EBA-823A-C3E0D4D4F81C,2023-07-19,Central,Organic,Curbside,Compactor,Electric,174.27,396.4,0.0,291,273,1,6705.6,62605.0,3064.8,3126.9,12.86,64.04,0,478.75,0.0
FF2D49DD-1275-462A-A948-FA27B80B7244,2021-10-16,East,Household,Curbside,Compactor,Diesel,220.0,573.9,101.62,113,105,2,1961.9,94946.0,1632.0,1755.6,3.21,6.61,0,737.98,272.35
EDC63CA1-2DDA-4245-99DF-BE5C698682CB,2024-11-22,East,Household,Commercial,Compactor,Electric,220.0,601.5,0.0,147,137,4,2846.5,77485.0,2238.0,2205.2,1.11,27.67,1,667.48,0.0
E3A9FBF8-18B8-418A-B0B2-10F6978A10F8,2022-12-27,West,Household,Commercial,Compactor,CNG,220.0,590.3,79.17,38,39,3,691.9,35908.0,780.1,830.4,0.0,8.99,0,741.52,150.43
348BA485-94A8-4FCE-A89C-78C8B633B26C,2024-04-21,Central,Recyclable,Curbside,RecyclingTruck,CNG,220.0,561.9,66.38,324,299,3,6910.4,64204.0,2970.7,3025.5,21.71,64.45,0,708.91,126.13
935739AC-9BDE-4F62-AB6E-214DF32398A9,2022-03-19,South,Household,Curbside,Compactor,Electric,220.0,409.2,0.0,44,40,1,1512.1,35885.0,640.4,619.8,12.63,6.92,2,529.59,0.0
2EBA939D-2952-4A3C-91AF-4C280C00D184,2022-06-25,South,Construction,Commercial,Compactor,Electric,220.0,609.0,0.0,104,92,2,1916.8,42443.0,5058.0,5245.9,9.73,31.25,1,696.0,0.0
BBAD2F45-4F59-4510-ABFB-53505BD57ADE,2023-07-28,North,Household,Commercial,Compactor,Diesel,220.0,579.6,99.52,105,99,1,2105.8,48425.0,1471.7,1567.5,1.32,16.18,0,695.39,266.73
9638193E-099A-4C79-91D3-B4E2B7EDE6AF,2024-02-08,South,Household,Curbside,Compactor,Diesel,220.0,430.3,119.86,82,81,3,1585.4,60125.0,1529.7,1501.3,0.63,26.82,1,618.66,321.22
8AD6473C-0A20-414E-9CFC-D2F3C48745A4,2023-10-27,East,Organic,Curbside,Compactor,CNG,220.0,528.1,76.95,199,188,3,3513.6,47478.0,1352.3,1287.6,8.11,83.58,1,667.74,146.21
A3E7BD52-8438-4501-88B1-DF27D473D059,2023-12-21,North,Organic,Curbside,Compactor,Diesel,220.0,434.8,105.8,80,81,2,2272.8,63596.0,794.2,813.2,16.19,68.34,1,618.08,283.54
15C6DEA7-E60D-47AC-9063-821A1EDFB562,2023-01-03,West,Household,Curbside,Compactor,Electric,220.0,553.2,0.0,53,51,2,1138.7,34360.0,1014.3,983.7,5.21,12.16,1,666.8,0.0
BB374C45-EE73-4700-9295-1C7AB3C428B7,2023-01-17,West,Household,DropOff,Compactor,Electric,220.0,573.1,0.0,39,39,2,1635.9,36392.0,573.1,555.3,4.84,14.24,1,639.5,0.0
AAFC4362-C54D-4842-847A-7366F3B81146,2024-03-23,South,Household,Curbside,Compactor,Electric,220.0,616.4,0.0,87,80,3,2075.9,39915.0,1426.0,760.7,0.0,26.85,1,682.75,0.0
5C4C28A4-F7D6-471B-87EE-AC89F3C1546E,2021-05-21,North,Household,DropOff,Compactor,Diesel,220.0,599.9,90.83,128,133,2,3042.1,49583.0,1376.7,1285.8,2.92,26.48,0,756.5,243.42
B9AD3118-7B9B-4A66-88E0-4EA6189D7200,2022-09-17,East,Household,Curbside,Compactor,Electric,220.0,475.9,0.0,243,220,3,4349.2,74349.0,3579.5,3174.8,3.4,23.52,2,595.5,0.0
28BA8531-03C1-4432-AC42-73F9D0794B0D,2023-05-18,South,Household,Curbside,Compactor,Diesel,220.0,595.1,79.53,109,104,1,2822.4,34195.0,1539.7,1330.7,8.67,15.25,0,791.44,213.14
00344649-53F1-437B-AE50-781AE18BC15F,2022-09-19,West,Household,Curbside,Compactor,CNG,220.0,420.4,75.69,65,65,3,1114.9,37034.0,896.7,913.4,3.28,15.75,0,589.81,143.8
246535CE-6492-4C0E-85D9-A6053E45D8ED,2024-09-01,East,Recyclable,Curbside,RecyclingTruck,Diesel,220.0,405.6,96.43,113,111,1,2519.0,76354.0,661.2,458.7,24.1,68.12,1,615.39,258.42
9CE26AEA-64FD-4CF2-ABAA-4A0478DEB6A8,2022-06-06,West,Organic,Curbside,VacuumTruck,CNG,220.0,531.5,61.07,56,56,1,1769.5,61972.0,452.2,439.9,21.08,61.59,2,710.57,116.04
22BB5FBA-D616-400E-B405-711253A06984,2023-07-10,North,Organic,Curbside,Compactor,Electric,220.0,412.5,0.0,115,106,4,2410.9,42380.0,849.8,707.5,9.98,77.92,3,560.09,0.0
EB165A72-2793-4E05-9C38-988F272D261D,2021-04-17,Central,Recyclable,DropOff,RecyclingTruck,Electric,186.65,499.6,0.0,273,238,4,6555.1,81103.0,2045.7,2097.8,14.11,95.75,1,596.57,0.0
4B2DA76C-83B9-491A-B944-819D5142B0B4,2021-06-23,West,Construction,Commercial,FlatbedContainer,Diesel,220.0,481.5,91.54,47,46,1,1065.7,47884.0,3146.0,3402.5,10.73,23.05,0,718.99,245.33
11B8D3BA-927E-47E3-8E8A-20E65560708A,2022-01-01,East,Household,Curbside,VacuumTruck,CNG,220.0,471.4,62.14,71,67,3,1428.0,52947.0,1297.1,1338.7,3.24,18.55,0,630.34,118.07
E64EC7AE-9C07-45E8-878B-2A3D72FAAA73,2021-11-22,North,Construction,Commercial,FlatbedContainer,Diesel,220.0,566.2,104.35,81,72,3,2020.4,41395.0,3558.7,3209.2,4.73,37.58,0,758.72,279.67
EABC4261-0FE2-48B6-90AC-601D18E94D95,2023-03-06,North,Organic,Curbside,Compactor,Diesel,220.0,457.9,75.15,56,57,3,1229.3,73106.0,504.0,540.8,4.26,70.2,2,642.56,201.41
2299F796-BC9B-4E33-9C5A-6A662D20CF24,2022-01-16,South,Recyclable,Curbside,RecyclingTruck,CNG,220.0,529.7,71.28,84,79,2,1632.2,35246.0,519.3,560.2,15.19,81.87,1,681.68,135.42
7594FAA5-BFC3-49CF-8D61-0C531144325D,2024-03-26,South,Recyclable,Curbside,RecyclingTruck,CNG,220.0,486.2,69.7,49,47,1,1190.0,58973.0,377.9,367.7,23.17,59.26,2,660.04,132.43
9A288634-67D9-46E5-B226-179A7188DC9F,2022-03-05,East,Recyclable,Curbside,RecyclingTruck,Electric,220.0,401.6,0.0,66,63,3,2460.1,65105.0,448.3,418.9,20.4,67.85,0,521.0,0.0
2EE427C7-002A-46BC-8DA6-D19A971590EE,2022-04-26,South,Organic,Curbside,Compactor,CNG,220.0,482.0,86.04,62,54,3,1849.5,34987.0,526.1,548.7,15.16,68.41,1,658.91,163.47
AF70B46A-D179-427C-85E3-EDA0DBA1AEE1,2022-06-05,North,Household,Curbside,VacuumTruck,Diesel,220.0,469.9,104.75,102,99,1,2463.8,56497.0,1492.6,1477.7,2.4,1.95,0,686.54,280.73
BCECA7F8-5BCC-4933-9714-50D72DA6D610,2024-07-02,West,Recyclable,DropOff,RecyclingTruck,Diesel,220.0,497.5,80.29,39,40,2,1253.4,56336.0,336.1,388.9,26.19,69.61,0,673.39,215.19
25490C49-E326-4C74-B495-4609778F1AFC,2022-07-23,West,Hazardous,Commercial,FlatbedContainer,Diesel,220.0,496.4,83.17,98,88,1,1609.1,32824.0,402.9,418.7,7.95,1.11,2,718.99,222.9
52CB5A8A-F90E-4D61-9812-758F419F5C45,2022-04-02,Central,Construction,DropOff,FlatbedContainer,Electric,206.02,457.9,0.0,241,220,1,5062.2,97695.0,14624.4,14983.9,10.34,36.86,0,589.55,0.0
