InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
543015,22385,JUMBO BAG SPACEBOY DESIGN,20,02.02.2011 13:46,1.95,14188.0,United Kingdom
538942,85169A,IVORY LOVE BIRD CANDLE,24,15.12.2010 11:14,0.42,17346.0,United Kingdom
537896,21143,ANTIQUE GLASS HEART DECORATION ,12,09.12.2010 10:33,1.95,18071.0,United Kingdom
568411,22663,JUMBO BAG DOLLY GIRL DESIGN,2,27.09.2011 10:52,4.13,,United Kingdom
560240,21469,POLKA DOT RAFFIA FOOD COVER,6,17.07.2011 11:59,3.75,15716.0,United Kingdom
572889,23233,WRAP POPPIES  DESIGN,25,26.10.2011 13:56,0.42,12748.0,United Kingdom
541103,20772,GARDEN PATH JOURNAL,6,13.01.2011 14:24,2.55,14215.0,United Kingdom
570275,23207,LUNCH BAG ALPHABET DESIGN,20,10.10.2011 10:57,1.65,13098.0,United Kingdom
567183,22348,TEA BAG PLATE RED RETROSPOT,10,18.09.2011 15:33,0.85,14769.0,United Kingdom
556671,79321,CHILLI LIGHTS,1,13.06.2011 16:33,5.75,17841.0,United Kingdom
579187,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,40,28.11.2011 15:31,0.83,,United Kingdom
579497,21905,MORE BUTTER METAL SIGN ,3,29.11.2011 15:39,0.79,14349.0,United Kingdom
577532,35638B,PINK/BLUE STRING CURTAIN ,1,20.11.2011 14:01,1.95,16666.0,United Kingdom
C570122,21231,SWEETHEART CERAMIC TRINKET BOX,-1,07.10.2011 12:58,1.25,15874.0,United Kingdom
547819,22236,CAKE STAND 3 TIER MAGIC GARDEN,1,25.03.2011 14:45,12.75,12748.0,United Kingdom
542895,22894,TABLECLOTH RED APPLES DESIGN ,1,01.02.2011 13:47,8.5,14549.0,United Kingdom
577475,23567,EGG CUP HENRIETTA HEN PINK,12,20.11.2011 11:30,1.25,15152.0,United Kingdom
569372,23169,CLASSIC GLASS COOKIE JAR,6,03.10.2011 16:04,8.29,,United Kingdom
568719,23370,SET 36 COLOURING PENCILS DOILY,1,28.09.2011 16:19,2.46,,United Kingdom
544662,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,22.02.2011 14:10,2.95,12845.0,United Kingdom
553035,21164,HOME SWEET HOME METAL SIGN ,1,12.05.2011 20:13,2.95,17337.0,United Kingdom
560828,84944,SET OF 6 KASHMIR FOLKART BAUBLES,12,21.07.2011 11:55,1.65,14298.0,United Kingdom
580673,47566,PARTY BUNTING,12,05.12.2011 14:30,4.95,13089.0,United Kingdom
537207,84692,BOX OF 24 COCKTAIL PARASOLS,1,05.12.2010 15:06,0.42,17402.0,United Kingdom
539415,22972,CHILDREN'S SPACEBOY MUG,12,17.12.2010 13:49,1.65,15204.0,United Kingdom
547019,79321,CHILLI LIGHTS,4,18.03.2011 14:54,5.75,17841.0,United Kingdom
572182,23438, RED SPOT GIFT BAG LARGE,12,21.10.2011 10:32,1.25,13588.0,United Kingdom
578307,84987,SET OF 36 TEATIME PAPER DOILIES,2,23.11.2011 15:53,1.45,17290.0,United Kingdom
538722,22660,DOORMAT I LOVE LONDON,3,14.12.2010 11:12,7.95,17975.0,United Kingdom
550500,90087,CRYSTAL SEA HORSE PHONE CHARM,1,18.04.2011 15:26,1.63,,United Kingdom
557208,23122,PARTY CHARMS 50 PIECES,12,17.06.2011 11:38,0.83,16172.0,United Kingdom
551174,17003,BROCADE RING PURSE ,1,26.04.2011 17:02,0.63,,United Kingdom
551548,22219,LOVEBIRD HANGING DECORATION WHITE ,12,03.05.2011 09:44,0.85,14149.0,United Kingdom
572882,23302,KNEELING MAT HOUSEWORK  DESIGN,12,26.10.2011 13:36,1.65,18226.0,United Kingdom
554151,22491,PACK OF 12 COLOURED PENCILS,12,23.05.2011 11:07,0.85,14049.0,United Kingdom
539225,21733,RED HANGING HEART T-LIGHT HOLDER,24,16.12.2010 13:02,2.95,15379.0,United Kingdom
556023,23182,TOILET SIGN OCCUPIED OR VACANT,4,08.06.2011 12:21,0.83,14527.0,United Kingdom
560552,20711,JUMBO BAG TOYS ,1,19.07.2011 12:54,2.08,15311.0,United Kingdom
576098,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,20,14.11.2011 10:01,0.79,14862.0,United Kingdom
559342,84795B,SUNSET CHECK HAMMOCK,2,07.07.2011 16:59,7.95,14493.0,United Kingdom
552857,21882,SKULLS TAPE,3,11.05.2011 15:34,1.63,,United Kingdom
545895,23182,TOILET SIGN OCCUPIED OR VACANT,1,07.03.2011 17:14,2.5,,United Kingdom
553356,23202,JUMBO BAG VINTAGE LEAF,10,16.05.2011 14:05,2.08,14038.0,United Kingdom
563404,21059,PARTY INVITES DINOSAURS,12,16.08.2011 11:04,0.85,16303.0,United Kingdom
553671,22501,PICNIC BASKET WICKER LARGE,1,18.05.2011 12:37,9.95,13659.0,United Kingdom
579125,23470,CARD HOLDER LOVE BIRD LARGE ,2,28.11.2011 12:19,6.25,14215.0,United Kingdom
575487,21616,4 PEAR BOTANICAL DINNER CANDLES,12,09.11.2011 17:11,1.25,15450.0,United Kingdom
567170,22555,PLASTERS IN TIN STRONGMAN,1,18.09.2011 12:40,1.65,13566.0,United Kingdom
569897,22214,CANDLE PLATE LACE WHITE,2,06.10.2011 16:01,2.55,17813.0,United Kingdom
570420,84519A,TOMATO CHARLIE+LOLA COASTER SET,1,10.10.2011 13:33,1.25,17841.0,United Kingdom
541414,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2,17.01.2011 16:14,2.95,18212.0,United Kingdom
555322,21714,CITRONELLA CANDLE GARDEN POT,3,02.06.2011 11:01,2.46,,United Kingdom
543022,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,12,02.02.2011 14:37,2.1,16771.0,United Kingdom
579187,20719,WOODLAND CHARLOTTE BAG,11,28.11.2011 15:31,1.63,,United Kingdom
572703,22585,PACK OF 6 BIRDY GIFT TAGS,2,25.10.2011 14:35,1.25,16110.0,United Kingdom
564710,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,28.08.2011 10:21,2.1,15625.0,United Kingdom
563384,90096,NECKLACE+BRACELET SET BLUE BLOSSOM,1,16.08.2011 10:52,2.55,17315.0,United Kingdom
556784,21056,DOCTOR'S BAG SOFT TOY,2,14.06.2011 13:15,8.95,14461.0,United Kingdom
553125,23133,LARGE IVORY HEART WALL ORGANISER,2,13.05.2011 12:13,8.25,17139.0,United Kingdom
569903,21352,EUCALYPTUS & PINECONE  WREATH,12,06.10.2011 16:25,2.95,13892.0,United Kingdom
550350,84913B,MINT GREEN ROSE TOWEL,4,18.04.2011 10:04,4.65,15491.0,United Kingdom
560240,84881,BLUE WIRE SPIRAL CANDLE HOLDER,2,17.07.2011 11:59,6.35,15716.0,United Kingdom
576837,20775,DAISY NOTEBOOK ,1,16.11.2011 15:16,1.63,,United Kingdom
577302,23126,FELTCRAFT GIRL AMELIE KIT,1,18.11.2011 12:57,4.95,17904.0,United Kingdom
546013,84978,HANGING HEART JAR T-LIGHT HOLDER,6,08.03.2011 16:38,1.25,16495.0,United Kingdom
548703,21931,JUMBO STORAGE BAG SUKI,2,03.04.2011 11:37,2.08,16010.0,United Kingdom
549128,21671,RED SPOT CERAMIC DRAWER KNOB,6,06.04.2011 14:25,1.25,16713.0,United Kingdom
580865,23439,HAND WARMER RED LOVE HEART,1,06.12.2011 11:58,2.1,17914.0,United Kingdom
536876,22360,GLASS JAR ENGLISH CONFECTIONERY,2,03.12.2010 11:36,5.91,,United Kingdom
559401,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,08.07.2011 10:49,0.55,15039.0,United Kingdom
571125,22332,SKULLS PARTY BAG + STICKER SET,8,14.10.2011 09:48,1.65,16394.0,United Kingdom
574015,23092,LARGE ANTIQUE WHITE PHOTO FRAME,2,02.11.2011 12:03,7.9,15576.0,United Kingdom
572775,23370,SET 36 COLOURING PENCILS DOILY,16,26.10.2011 10:43,1.25,13126.0,United Kingdom
580278,22940,FELTCRAFT CHRISTMAS FAIRY,2,02.12.2011 13:11,4.25,13560.0,United Kingdom
550319,82600,NO SINGING METAL SIGN,2,17.04.2011 12:37,2.1,14524.0,United Kingdom
553572,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,12,18.05.2011 09:37,2.95,18223.0,United Kingdom
575875,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,5,11.11.2011 13:06,2.46,,United Kingdom
541871,22631,CIRCUS PARADE LUNCH BOX ,1,24.01.2011 09:41,4.13,,United Kingdom
575875,22380,TOY TIDY SPACEBOY  ,1,11.11.2011 13:06,4.13,,United Kingdom
559113,15039,SANDALWOOD FAN,100,06.07.2011 12:08,0.85,13217.0,United Kingdom
566864,21932,SCANDINAVIAN PAISLEY PICNIC BAG,5,15.09.2011 12:51,1.65,17786.0,United Kingdom
556571,22896,PEG BAG APPLES DESIGN,6,13.06.2011 13:13,2.55,13018.0,United Kingdom
570872,20712,JUMBO BAG WOODLAND ANIMALS,1,12.10.2011 16:40,4.13,,United Kingdom
545933,20685,DOORMAT RED RETROSPOT,2,08.03.2011 12:04,7.95,13908.0,United Kingdom
558700,22333,RETROSPOT PARTY BAG + STICKER SET,2,01.07.2011 12:33,1.65,17920.0,United Kingdom
546404,22128,PARTY CONES CANDY ASSORTED,120,11.03.2011 15:42,1.06,13509.0,United Kingdom
576618,22544,MINI JIGSAW SPACEBOY,3,15.11.2011 17:00,0.83,,United Kingdom
573139,22609,PENS ASSORTED SPACEBALL,36,27.10.2011 17:29,0.19,14716.0,United Kingdom
544286,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,17.02.2011 12:29,4.65,13151.0,United Kingdom
546007,82583,HOT BATHS METAL SIGN,1,08.03.2011 15:34,4.13,,United Kingdom
567302,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,19.09.2011 13:02,1.65,15058.0,United Kingdom
576617,79190A,RETRO PLASTIC 70'S TRAY,1,15.11.2011 16:57,0.83,,United Kingdom
537391,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,4,06.12.2010 13:53,1.25,16550.0,United Kingdom
555420,22193,RED DINER WALL CLOCK,2,03.06.2011 10:29,8.5,13458.0,United Kingdom
546679,22316,200 BENDY SKULL STRAWS,3,15.03.2011 16:47,1.25,13121.0,United Kingdom
575875,20728,LUNCH BAG CARS BLUE,2,11.11.2011 13:06,4.13,,United Kingdom
545995,85099F,JUMBO BAG STRAWBERRY,3,08.03.2011 13:54,1.95,15023.0,United Kingdom
577778,21936,RED RETROSPOT PICNIC BAG,1,21.11.2011 16:10,2.95,16549.0,United Kingdom
547728,21181,PLEASE ONE PERSON METAL SIGN,48,25.03.2011 10:51,1.53,16029.0,United Kingdom
548194,84638,SMALL KITCHEN FLOWER POTS PLAQUE,1,29.03.2011 15:30,5.83,,United Kingdom
570883,21064,BOOM BOX SPEAKER BOYS,4,13.10.2011 09:55,5.95,13477.0,United Kingdom
537854,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,24,08.12.2010 15:58,2.55,13984.0,United Kingdom
570818,22090,PAPER BUNTING RETROSPOT,5,12.10.2011 12:47,2.95,17841.0,United Kingdom
556959,71053,WHITE METAL LANTERN,4,16.06.2011 09:17,3.75,16739.0,United Kingdom
539453,22069,BROWN  PIRATE TREASURE CHEST ,1,17.12.2010 17:08,3.36,,United Kingdom
538071,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,1,09.12.2010 14:09,8.47,,United Kingdom
562792,84927F,PSYCHEDELIC TILE HOOK,5,09.08.2011 14:18,0.39,17634.0,United Kingdom
548038,22832,BROCANTE SHELF WITH HOOKS,2,29.03.2011 12:03,10.75,15696.0,United Kingdom
556109,21530,DAIRY MAID TOASTRACK,18,09.06.2011 07:53,0.79,13741.0,United Kingdom
567962,21156,RETROSPOT CHILDRENS APRON,60,23.09.2011 09:19,1.65,15838.0,United Kingdom
581217,22679,FRENCH BLUE METAL DOOR SIGN 4,1,08.12.2011 09:20,2.46,,United Kingdom
557960,23153,ZINC SWEETHEART WIRE LETTER RACK,1,23.06.2011 19:46,3.75,15453.0,United Kingdom
552670,21411,GINGHAM HEART  DOORSTOP RED,1,10.05.2011 15:06,8.29,,United Kingdom
539708,82583,HOT BATHS METAL SIGN,1,21.12.2010 12:18,4.21,,United Kingdom
580983,23531,WALL ART BIG LOVE ,1,06.12.2011 16:26,14.13,,United Kingdom
539595,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,20.12.2010 13:43,3.36,,United Kingdom
540154,21446,12 RED ROSE PEG PLACE SETTINGS,4,05.01.2011 11:30,2.51,,United Kingdom
541215,21845,DAIRY MAID STRIPE MUG,6,14.01.2011 13:42,2.95,14329.0,United Kingdom
575637,22555,PLASTERS IN TIN STRONGMAN,4,10.11.2011 13:46,1.65,16904.0,United Kingdom
573564,85049E,SCANDINAVIAN REDS RIBBONS,12,31.10.2011 13:58,1.25,16127.0,United Kingdom
554819,90125A,PINK BERTIE GLASS BEAD BAG CHARM,1,26.05.2011 14:09,2.1,17550.0,United Kingdom
577495,23109,PACK OF SIX LED TEA LIGHTS,4,20.11.2011 12:20,2.89,14704.0,United Kingdom
559818,22456,NATURAL SLATE CHALKBOARD LARGE ,18,12.07.2011 16:37,4.25,13408.0,United Kingdom
563193,79066K,RETRO MOD TRAY,1,12.08.2011 16:30,1.63,,United Kingdom
580723,21874,GIN AND TONIC MUG,6,05.12.2011 17:09,1.65,15856.0,United Kingdom
575602,22732,3D VINTAGE CHRISTMAS STICKERS ,3,10.11.2011 12:27,1.25,17059.0,United Kingdom
539451,22976,CIRCUS PARADE CHILDRENS EGG CUP ,1,17.12.2010 16:59,2.51,,United Kingdom
564724,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,28.08.2011 12:16,1.65,15555.0,United Kingdom
563688,20728,LUNCH BAG CARS BLUE,10,18.08.2011 12:41,1.65,16767.0,United Kingdom
580306,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,02.12.2011 14:29,1.25,14250.0,United Kingdom
538497,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,12.12.2010 12:44,2.95,14684.0,United Kingdom
552843,21314,SMALL GLASS HEART TRINKET POT,4,11.05.2011 14:37,2.1,14649.0,United Kingdom
543826,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,8,14.02.2011 09:41,2.46,,United Kingdom
536522,21810,CHRISTMAS HANGING STAR WITH BELL,1,01.12.2010 12:49,1.25,15012.0,United Kingdom
543546,20978,36 PENCILS TUBE SKULLS,1,09.02.2011 16:52,2.46,,United Kingdom
575983,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,13.11.2011 13:45,2.95,13379.0,United Kingdom
580903,20931,BLUE POT PLANT CANDLE ,1,06.12.2011 12:56,1.25,14606.0,United Kingdom
569302,22384,LUNCH BAG PINK POLKADOT,4,03.10.2011 12:04,1.65,16205.0,United Kingdom
562140,21718,RED METAL BEACH SPADE ,12,03.08.2011 10:11,1.25,18241.0,United Kingdom
537653,46000M,POLYESTER FILLER PAD 45x45cm,6,07.12.2010 15:54,1.55,17897.0,United Kingdom
552046,23284,DOORMAT KEEP CALM AND COME IN,2,06.05.2011 09:44,7.95,15235.0,United Kingdom
552010,22514,CHILDS GARDEN SPADE BLUE,2,05.05.2011 17:26,2.1,14713.0,United Kingdom
579458,20981,12 PENCILS TALL TUBE WOODLAND,1,29.11.2011 14:38,0.85,16549.0,United Kingdom
557875,22090,PAPER BUNTING RETROSPOT,6,23.06.2011 13:09,2.95,13300.0,United Kingdom
555851,22981,PANTRY APPLE CORER,1,07.06.2011 13:37,1.45,13050.0,United Kingdom
558101,23017,APOTHECARY MEASURING JAR,2,26.06.2011 13:56,12.5,18112.0,United Kingdom
564326,21463,MIRRORED DISCO BALL ,1,24.08.2011 13:30,5.95,17256.0,United Kingdom
553205,23175,REGENCY MILK JUG PINK ,24,16.05.2011 08:13,2.75,15813.0,United Kingdom
541208,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,24,14.01.2011 12:29,0.42,15159.0,United Kingdom
543006,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,02.02.2011 12:53,4.95,17975.0,United Kingdom
578746,21714,CITRONELLA CANDLE GARDEN POT,1,25.11.2011 11:36,3.29,,United Kingdom
538071,90013C,GREEN VINTAGE EARRINGS ,1,09.12.2010 14:09,4.24,,United Kingdom
558774,22481,BLACK TEA TOWEL CLASSIC DESIGN,3,04.07.2011 10:17,0.83,,United Kingdom
555149,84988,SET OF 72 PINK HEART PAPER DOILIES,1,31.05.2011 15:49,2.92,,United Kingdom
570518,23268,,4,11.10.2011 10:41,0.0,,United Kingdom
541424,22371,AIRLINE BAG VINTAGE TOKYO 78,2,17.01.2011 17:57,4.13,,United Kingdom
578344,90024B,NEW BAROQUE B'FLY NECKLACE RED,1,24.11.2011 09:21,8.32,,United Kingdom
539647,22518,CHILDS GARDEN BRUSH BLUE,1,20.12.2010 16:08,2.1,15460.0,United Kingdom
555336,20752,BLUE POLKADOT WASHING UP GLOVES,1,02.06.2011 11:13,2.1,,United Kingdom
565779,21982,PACK OF 12 SUKI TISSUES ,24,06.09.2011 15:14,0.39,15804.0,United Kingdom
546388,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,11.03.2011 13:42,8.29,,United Kingdom
568376,22365,DOORMAT RESPECTABLE HOUSE,10,26.09.2011 17:20,7.08,14031.0,United Kingdom
544599,85202,HANGING WOOD AND FELT HEART,1,21.02.2011 18:15,0.79,,United Kingdom
537900,84754,S/15 SILVER GLASS BAUBLES IN BAG,24,09.12.2010 10:45,1.25,15983.0,United Kingdom
556937,22637,PIGGY BANK RETROSPOT ,4,15.06.2011 16:05,2.55,17716.0,United Kingdom
577078,22095,LADS ONLY TISSUE BOX,1,17.11.2011 15:17,2.46,,United Kingdom
571931,22064,PINK DOUGHNUT TRINKET POT ,1,19.10.2011 16:59,3.29,,United Kingdom
557938,23252,VINTAGE RED ENAMEL TRIM JUG ,2,23.06.2011 15:35,7.46,,United Kingdom
575337,21993,FLORAL FOLK STATIONERY SET,5,09.11.2011 14:11,1.25,17867.0,United Kingdom
549301,22938,CUPCAKE LACE PAPER SET 6,12,08.04.2011 08:24,1.95,16643.0,United Kingdom
536525,22149,FELTCRAFT 6 FLOWER FRIENDS,1,01.12.2010 12:54,2.1,14078.0,United Kingdom
566291,22917,HERB MARKER ROSEMARY,5,11.09.2011 15:31,0.65,12965.0,United Kingdom
570871,23514,EMBROIDERED RIBBON REEL SALLY ,1,12.10.2011 16:36,4.13,,United Kingdom
546888,16236,KITTY PENCIL ERASERS,1,17.03.2011 18:15,0.42,,United Kingdom
546480,22656,VINTAGE BLUE KITCHEN CABINET,1,14.03.2011 11:38,295.0,13452.0,United Kingdom
552888,22558,CLOTHES PEGS RETROSPOT PACK 24 ,96,12.05.2011 10:23,1.45,15061.0,United Kingdom
580397,23311,VINTAGE CHRISTMAS STOCKING ,3,04.12.2011 11:24,2.55,13558.0,United Kingdom
537781,22563,HAPPY STENCIL CRAFT,1,08.12.2010 12:46,1.25,17341.0,United Kingdom
580729,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,4,05.12.2011 17:24,1.24,,United Kingdom
540561,22355,CHARLOTTE BAG SUKI DESIGN,10,10.01.2011 10:32,0.85,13004.0,United Kingdom
568703,21929,JUMBO BAG PINK VINTAGE PAISLEY,4,28.09.2011 15:21,2.08,12748.0,United Kingdom
536876,21486,PINK HEART DOTS HOT WATER BOTTLE,2,03.12.2010 11:36,4.21,,United Kingdom
553162,23004,TRAVEL CARD WALLET PANTRY,2,13.05.2011 15:53,0.83,,United Kingdom
546062,22981,PANTRY APPLE CORER,2,09.03.2011 10:51,1.45,16221.0,United Kingdom
569206,90209C,PINK ENAMEL+GLASS HAIR COMB,1,02.10.2011 10:58,2.1,15038.0,United Kingdom
556248,22980,PANTRY SCRUBBING BRUSH,12,09.06.2011 16:33,1.65,15681.0,United Kingdom
576062,22082,RIBBON REEL STRIPES DESIGN ,5,13.11.2011 15:30,1.65,12867.0,United Kingdom
550034,84879,ASSORTED COLOUR BIRD ORNAMENT,16,14.04.2011 11:48,1.69,16187.0,United Kingdom
543245,21537,RED RETROSPOT PUDDING BOWL,1,04.02.2011 14:08,4.25,16725.0,United Kingdom
567473,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,20.09.2011 12:50,3.75,17841.0,United Kingdom
544448,22997,TRAVEL CARD WALLET UNION JACK,5,20.02.2011 12:01,0.42,14878.0,United Kingdom
564756,23297,SET 40 HEART SHAPE PETIT FOUR CASES,3,30.08.2011 10:33,3.29,,United Kingdom
574258,22489,PACK OF 12 TRADITIONAL CRAYONS,1,03.11.2011 13:50,0.42,16891.0,United Kingdom
562420,22077,6 RIBBONS RUSTIC CHARM,1,04.08.2011 16:38,3.29,,United Kingdom
556459,35970,ZINC FOLKART SLEIGH BELLS,1,10.06.2011 17:25,4.13,,United Kingdom
537399,21327,SKULLS WRITING SET ,2,06.12.2010 14:31,1.65,13030.0,United Kingdom
545085,22385,JUMBO BAG SPACEBOY DESIGN,10,28.02.2011 11:19,1.95,15039.0,United Kingdom
548005,21506,"FANCY FONT BIRTHDAY CARD, ",12,29.03.2011 10:49,0.42,14128.0,United Kingdom
554275,84832,ZINC WILLIE WINKIE  CANDLE STICK,6,23.05.2011 13:17,0.85,14903.0,United Kingdom
540362,21174,POTTERING IN THE SHED METAL SIGN,2,06.01.2011 15:42,1.95,13656.0,United Kingdom
545216,90032,IVORY SHELL HEART NECKLACE,1,28.02.2011 16:50,6.23,,United Kingdom
564727,21721,CANDY SHOP  STICKER SHEET,5,28.08.2011 12:31,0.85,16686.0,United Kingdom
554492,22185,SLATE TILE NATURAL HANGING,4,24.05.2011 13:56,1.65,13168.0,United Kingdom
577058,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,1,17.11.2011 14:29,1.25,18122.0,United Kingdom
557960,85212,MINI PAINTED GARDEN DECORATION ,12,23.06.2011 19:46,0.29,15453.0,United Kingdom
580640,85227,SET OF 6 3D KIT CARDS FOR KIDS,2,05.12.2011 12:51,0.85,16910.0,United Kingdom
547794,22334,DINOSAUR PARTY BAG + STICKER SET,6,25.03.2011 12:13,1.65,14085.0,United Kingdom
536707,22423,REGENCY CAKESTAND 3 TIER,2,02.12.2010 12:33,12.75,12915.0,United Kingdom
552277,22360,GLASS JAR ENGLISH CONFECTIONERY,1,08.05.2011 12:34,2.95,13642.0,United Kingdom
542812,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,18,01.02.2011 11:21,1.25,14850.0,United Kingdom
541575,22088,PAPER BUNTING COLOURED LACE,2,19.01.2011 13:21,2.95,15311.0,United Kingdom
576236,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",1,14.11.2011 13:31,0.39,13755.0,United Kingdom
574251,22580,ADVENT CALENDAR GINGHAM SACK,3,03.11.2011 13:22,5.95,18205.0,United Kingdom
553199,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,15.05.2011 15:13,0.65,17758.0,United Kingdom
557286,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,19.06.2011 12:36,4.65,17879.0,United Kingdom
556100,85087,CANDY SPOT CUSHION COVER,6,08.06.2011 16:00,2.95,15238.0,United Kingdom
566408,22544,MINI JIGSAW SPACEBOY,1,12.09.2011 13:43,0.42,16984.0,United Kingdom
572209,23557,LANDMARK FRAME BAKER STREET ,300,21.10.2011 12:08,10.95,18102.0,United Kingdom
568346,21669,BLUE STRIPE CERAMIC DRAWER KNOB,3,26.09.2011 15:28,3.29,14096.0,United Kingdom
578248,22978,PANTRY ROLLING PIN,1,23.11.2011 12:40,3.75,16255.0,United Kingdom
558086,21169,YOU'RE CONFUSING ME METAL SIGN ,1,26.06.2011 11:58,1.69,16728.0,United Kingdom
557502,22679,FRENCH BLUE METAL DOOR SIGN 4,1,20.06.2011 15:32,2.46,,United Kingdom
564316,22131,FOOD CONTAINER SET 3 LOVE HEART ,12,24.08.2011 13:11,1.95,13985.0,United Kingdom
537692,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,08.12.2010 10:40,1.45,14796.0,United Kingdom
572307,21822,GLITTER CHRISTMAS TREE WITH BELLS,12,23.10.2011 15:23,0.79,16905.0,United Kingdom
567182,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,18.09.2011 15:21,2.08,13334.0,United Kingdom
549568,22296,HEART IVORY TRELLIS LARGE,12,10.04.2011 15:09,1.65,15665.0,United Kingdom
579124,21239,PINK  POLKADOT CUP,8,28.11.2011 12:14,0.85,15721.0,United Kingdom
568567,46000S,POLYESTER FILLER PAD 40x40cm,320,27.09.2011 18:41,0.0,,United Kingdom
557602,85099F,JUMBO BAG STRAWBERRY,10,21.06.2011 11:57,2.08,14110.0,United Kingdom
573311,23510,MINI PLAYING CARDS GYMKHANA,2,28.10.2011 16:45,0.42,14071.0,United Kingdom
550474,22088,PAPER BUNTING COLOURED LACE,1,18.04.2011 13:58,5.79,,United Kingdom
575177,23313,VINTAGE CHRISTMAS BUNTING,3,08.11.2011 18:41,10.79,,United Kingdom
544208,21931,JUMBO STORAGE BAG SUKI,2,17.02.2011 10:34,4.13,,United Kingdom
559052,22065,CHRISTMAS PUDDING TRINKET POT ,8,05.07.2011 16:53,3.29,,United Kingdom
579352,20961,STRAWBERRY BATH SPONGE ,1,29.11.2011 11:48,1.25,,United Kingdom
538361,22193,RED DINER WALL CLOCK,1,10.12.2010 16:36,8.5,17757.0,United Kingdom
559923,21067,VINTAGE RED TEATIME MUG,8,13.07.2011 16:07,2.46,,United Kingdom
557846,22423,REGENCY CAKESTAND 3 TIER,1,23.06.2011 10:44,12.75,17365.0,United Kingdom
560773,47585A,PINK FAIRY CAKE CUSHION COVER,2,20.07.2011 16:17,4.13,,United Kingdom
566949,23228,FILIGREE HEART BIRD WHITE ,1,15.09.2011 16:32,2.46,,United Kingdom
544677,21447,12 IVORY ROSE PEG PLACE SETTINGS,1,22.02.2011 16:13,1.25,18196.0,United Kingdom
537077,22636,CHILDS BREAKFAST SET CIRCUS PARADE,3,05.12.2010 11:59,8.5,17062.0,United Kingdom
559129,22729,ALARM CLOCK BAKELIKE ORANGE,4,06.07.2011 12:50,3.75,17705.0,United Kingdom
536624,21588,RETROSPOT GIANT TUBE MATCHES,12,02.12.2010 10:45,2.55,13418.0,United Kingdom
571502,84987,SET OF 36 TEATIME PAPER DOILIES,12,17.10.2011 15:18,1.45,14422.0,United Kingdom
575655,23162,REGENCY TEA STRAINER,4,10.11.2011 14:28,3.75,16434.0,United Kingdom
578531,22866,HAND WARMER SCOTTY DOG DESIGN,1,24.11.2011 14:40,2.1,17364.0,United Kingdom
581439,23313,VINTAGE CHRISTMAS BUNTING,2,08.12.2011 16:30,10.79,,United Kingdom
569880,90012A,stock check,-18,06.10.2011 15:14,0.0,,United Kingdom
556636,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1,13.06.2011 15:30,2.46,,United Kingdom
560292,48185,DOORMAT FAIRY CAKE,2,18.07.2011 10:19,14.13,,United Kingdom
540532,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,09.01.2011 14:11,3.95,14702.0,United Kingdom
536819,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,02.12.2010 17:12,2.95,13402.0,United Kingdom
560293,20712,JUMBO BAG WOODLAND ANIMALS,4,18.07.2011 10:20,4.13,,United Kingdom
C562953,23206,LUNCH BAG APPLE DESIGN,-1,11.08.2011 10:12,1.65,16180.0,United Kingdom
537370,22077,6 RIBBONS RUSTIC CHARM,12,06.12.2010 12:44,1.65,13155.0,United Kingdom
