unit_id,fuel,region,operator,capacity_mw,age_years,ambient_c,humidity,days_since_maint,maint_overdue,is_peak_hour,wind_ms,ghi,load_factor,forced_outage
1118,gas_peaker,Midwest,IOU,209.4,17.6,10.9,74.5,85,0,0,6.4,369,0.625,No
1644,wind,South,co_op,313.5,19.6,40.2,81.1,185,1,0,3.4,508,0.476,No
1782,gas_peaker,West,muni,99.1,12.9,3.4,44.0,48,0,0,7.5,371,0.832,No
1220,hydro,South,IOU,101.4,20.8,27.9,88.3,364,1,1,7.4,132,0.529,Yes
1310,gas_peaker,South,IOU,151.5,14.6,40.0,66.6,152,1,0,6.3,273,0.312,No
1594,nuclear,West,muni,1155.8,19.3,18.1,49.9,64,0,0,6.8,318,0.678,No
1847,solar,ERCOT,ipp,156.0,11.7,36.8,63.9,89,0,0,5.1,560,0.664,No
1134,gas_ccgt,Northeast,IOU,283.4,19.8,10.7,61.3,79,0,0,4.5,232,0.601,No
1171,wind,West,ipp,234.5,12.5,15.2,78.8,70,0,0,4.6,728,0.595,No
1880,nuclear,Northeast,IOU,1239.4,35.8,7.7,49.7,344,1,1,3.6,359,0.645,No
1085,gas_peaker,Midwest,IOU,76.7,13.7,5.0,91.9,84,0,0,4.5,304,0.74,No
1594,gas_peaker,West,muni,129.8,7.8,21.5,29.2,56,0,0,6.7,459,0.768,No
1161,gas_ccgt,Northeast,IOU,312.2,17.9,16.1,56.7,179,1,1,6.7,235,0.682,No
1737,gas_ccgt,West,muni,302.2,29.9,41.9,56.2,107,0,0,1.2,679,0.901,Yes
1199,hydro,West,IOU,141.8,27.9,29.6,53.9,114,0,0,4.4,764,0.484,No
1377,gas_ccgt,West,IOU,264.8,27.3,29.8,26.9,55,0,0,1.8,306,0.622,No
1089,hydro,West,IOU,148.0,28.3,20.5,25.7,81,0,1,2.8,391,0.813,No
1594,solar,South,ipp,245.4,32.3,21.0,69.5,101,0,1,3.0,316,0.684,No
1182,solar,South,co_op,119.6,1.0,21.3,70.3,8,0,1,4.1,595,0.96,No
1817,solar,ERCOT,ipp,46.1,4.9,9.3,71.8,192,1,0,7.1,678,0.755,No
1135,wind,Midwest,IOU,69.0,29.0,12.5,61.8,78,0,0,3.8,381,0.634,Yes
1524,gas_ccgt,Northeast,muni,658.7,27.5,-8.7,47.0,81,0,1,6.4,202,0.534,Yes
1780,solar,South,ipp,143.7,5.9,39.7,63.1,210,1,0,3.6,548,0.578,No
1501,gas_ccgt,South,ipp,496.7,16.3,36.2,53.1,30,0,0,7.1,452,0.649,No
1246,wind,Midwest,ipp,279.5,30.2,6.7,55.9,92,0,1,4.9,434,0.887,No
1612,wind,ERCOT,IOU,340.9,14.3,15.8,70.8,9,0,0,3.7,413,0.651,No
1467,hydro,Midwest,IOU,386.4,3.7,24.3,61.8,41,0,1,2.8,390,0.84,No
1754,coal,Midwest,IOU,824.4,49.0,9.2,51.5,43,0,0,10.3,396,0.767,Yes
1298,gas_ccgt,South,IOU,613.4,18.2,34.4,67.7,83,0,0,2.5,742,0.288,Yes
1860,coal,Midwest,IOU,464.7,17.7,19.3,88.5,190,1,0,3.9,156,0.231,Yes
1110,gas_peaker,West,co_op,114.0,15.3,7.8,39.6,26,0,0,4.8,570,0.924,No
1609,gas_ccgt,Midwest,IOU,631.2,26.0,-2.8,62.9,96,0,1,5.5,373,0.99,No
1974,gas_ccgt,Midwest,ipp,627.3,22.2,2.9,83.2,226,1,0,4.2,629,0.558,Yes
1659,wind,West,IOU,163.9,34.3,22.0,52.0,44,0,0,6.7,561,0.797,No
1567,solar,West,IOU,40.1,11.1,26.7,55.5,50,0,0,4.2,533,0.181,No
1493,gas_ccgt,Northeast,IOU,614.7,7.1,3.6,39.9,31,0,0,4.3,275,0.657,No
1219,gas_ccgt,South,IOU,685.6,8.2,25.4,67.7,33,0,0,3.8,221,0.229,No
1874,gas_ccgt,South,ipp,589.1,10.7,17.2,71.5,342,1,0,3.9,367,0.611,No
1899,gas_ccgt,Midwest,co_op,340.2,7.6,19.4,75.4,85,0,0,4.3,320,0.531,No
1211,gas_ccgt,Midwest,muni,316.2,3.2,19.6,76.9,150,0,1,3.6,520,0.612,No
1918,nuclear,South,ipp,1012.0,8.2,24.8,83.4,84,0,1,0.9,308,0.875,No
1908,coal,West,ipp,765.8,33.1,17.0,49.7,240,1,0,2.6,525,0.713,No
1409,coal,West,ipp,553.8,31.6,10.9,37.3,103,0,0,12.1,615,0.779,Yes
1640,gas_ccgt,ERCOT,ipp,464.1,25.2,30.5,55.9,40,0,0,4.9,195,0.873,No
1302,hydro,South,co_op,246.2,11.4,32.2,48.6,479,1,0,9.1,96,0.36,No
1029,gas_peaker,Midwest,ipp,42.0,21.1,-11.3,62.6,53,0,0,5.2,475,0.348,No
1882,gas_peaker,West,co_op,169.6,8.7,15.8,49.0,43,0,1,4.1,287,0.852,No
1295,coal,Northeast,muni,481.6,31.4,-5.0,56.1,49,0,0,6.1,446,0.411,No
1701,solar,Northeast,ipp,171.0,1.0,13.6,39.0,44,0,1,2.5,569,0.863,No
1068,gas_ccgt,Northeast,IOU,455.3,13.9,17.9,76.2,78,0,0,7.6,330,0.707,Yes
1758,hydro,Northeast,muni,303.7,28.3,10.4,76.1,21,0,0,11.1,391,0.477,No
1276,gas_peaker,South,ipp,119.5,13.9,28.8,95.1,25,0,0,1.2,264,0.652,No
1205,solar,South,muni,191.7,17.3,27.6,86.7,39,0,0,11.1,374,0.559,No
1625,gas_peaker,ERCOT,IOU,218.9,20.3,22.0,59.8,28,0,1,7.3,598,0.652,No
1497,coal,ERCOT,IOU,528.1,55.7,19.9,59.8,25,0,0,1.5,424,0.648,No
1782,wind,West,ipp,195.3,9.0,33.6,49.3,395,1,0,3.5,513,0.624,Yes
1329,hydro,West,IOU,128.4,18.1,-1.4,39.4,218,1,0,5.5,633,0.39,Yes
1625,gas_ccgt,Midwest,IOU,643.5,31.5,18.9,62.4,121,0,0,1.4,532,0.828,Yes
1370,gas_ccgt,Northeast,IOU,348.3,13.7,16.9,57.9,89,0,0,8.3,382,0.703,No
1655,solar,West,muni,165.6,1.0,7.4,24.0,58,0,0,10.0,840,0.736,No
1036,gas_ccgt,West,ipp,557.8,20.7,20.9,61.1,101,0,1,7.0,204,0.68,No
1872,gas_peaker,Northeast,co_op,72.5,14.9,15.7,59.2,43,0,0,5.5,483,0.689,No
1440,solar,South,IOU,169.3,1.0,25.4,66.3,215,1,0,4.5,427,0.871,No
1668,gas_ccgt,Midwest,IOU,616.0,12.6,-10.6,44.8,217,1,0,2.3,106,0.713,Yes
1343,gas_ccgt,South,ipp,643.2,1.0,25.3,69.7,334,1,0,4.7,506,0.566,No
1086,gas_ccgt,South,IOU,576.8,9.8,23.2,50.4,54,0,0,10.9,424,0.649,No
1982,gas_ccgt,South,ipp,659.0,23.3,19.7,62.1,72,0,1,4.9,421,0.532,No
1904,coal,West,ipp,695.2,17.3,20.1,36.3,43,0,0,3.1,341,0.865,No
1384,nuclear,West,co_op,1068.7,15.7,11.2,40.9,165,1,0,3.7,465,0.359,No
1647,gas_peaker,ERCOT,ipp,200.6,26.2,25.4,66.9,81,0,0,6.5,530,0.379,No
1356,gas_ccgt,South,IOU,598.8,17.1,26.8,69.7,54,0,0,2.5,346,0.407,No
1443,wind,Midwest,co_op,162.1,17.2,-8.0,50.8,65,0,0,5.9,428,0.411,No
1263,wind,ERCOT,ipp,91.6,18.7,22.4,59.7,800,1,1,6.5,531,0.876,Yes
1057,nuclear,Northeast,IOU,878.6,26.6,9.5,68.0,40,0,0,5.5,389,0.754,Yes
1473,gas_ccgt,West,muni,431.1,35.8,12.1,22.9,21,0,0,5.9,493,0.39,No
1858,nuclear,Northeast,IOU,914.6,14.7,9.1,58.3,255,1,1,4.4,469,0.636,No
1808,hydro,Midwest,IOU,186.6,15.8,9.3,49.4,108,0,0,5.6,319,0.423,No
1837,coal,ERCOT,ipp,797.2,26.0,35.7,61.8,38,0,0,2.9,451,0.524,No
1612,wind,Midwest,IOU,79.9,6.4,16.4,39.3,116,0,0,8.7,655,0.425,No
1107,gas_peaker,Northeast,IOU,86.5,28.2,15.6,67.0,193,1,0,3.6,798,0.584,Yes
1396,coal,Northeast,IOU,341.5,24.2,-7.6,38.5,49,0,0,6.8,479,0.824,No
1551,gas_ccgt,ERCOT,co_op,417.5,36.6,20.2,55.2,39,0,1,5.2,515,0.391,Yes
1064,nuclear,South,ipp,844.1,39.0,31.5,61.6,126,0,0,2.4,295,0.345,No
1159,wind,Midwest,co_op,147.9,1.3,1.4,65.3,110,0,0,3.1,413,0.63,No
1710,wind,ERCOT,ipp,189.3,3.9,36.6,55.1,15,0,0,4.4,811,0.501,No
1714,gas_ccgt,ERCOT,ipp,693.2,21.7,20.8,77.7,34,0,0,21.9,599,0.688,No
1770,solar,Midwest,ipp,163.7,17.3,-3.6,67.4,25,0,0,4.2,207,0.633,No
1355,hydro,Northeast,IOU,240.2,15.5,10.3,44.9,234,1,0,5.7,218,0.744,No
1744,coal,ERCOT,muni,829.7,18.5,34.9,75.5,45,0,0,3.0,392,0.215,Yes
1171,coal,South,IOU,596.5,38.7,14.7,84.9,85,0,1,1.5,517,0.767,No
1257,wind,South,IOU,253.6,23.6,12.7,39.9,69,0,0,5.9,234,0.63,No
1062,gas_ccgt,Northeast,ipp,474.9,17.9,6.4,41.6,53,0,0,4.6,339,0.595,No
1659,hydro,South,IOU,390.2,14.1,20.1,52.5,108,0,0,4.9,225,0.232,Yes
1845,hydro,ERCOT,ipp,85.2,1.3,36.0,63.9,409,1,0,3.4,126,0.35,No
1304,coal,ERCOT,ipp,336.8,24.0,22.5,66.1,72,0,0,6.4,341,0.318,No
1506,wind,Midwest,IOU,89.3,1.0,13.8,60.0,42,0,1,2.8,492,0.541,No
1605,coal,West,muni,519.3,21.2,15.9,31.4,215,1,1,6.5,361,0.764,No
1260,coal,Northeast,IOU,561.8,7.0,3.9,62.9,183,1,0,1.4,279,0.578,No
1995,gas_peaker,South,ipp,96.6,25.3,29.0,91.5,65,0,0,7.4,92,0.95,No
1590,solar,West,ipp,72.1,3.5,11.3,30.4,153,1,0,2.2,503,0.441,No
1377,gas_peaker,Midwest,IOU,73.9,35.1,2.1,87.8,43,0,0,9.0,392,0.654,Yes
1082,hydro,South,IOU,160.7,1.0,37.7,52.2,113,0,0,3.8,665,0.416,No
1327,coal,Midwest,ipp,739.5,43.7,18.1,46.1,28,0,1,0.6,467,0.815,Yes
1132,solar,Midwest,ipp,132.8,7.8,20.7,69.8,561,1,0,6.1,301,0.489,Yes
1864,solar,West,ipp,137.0,1.0,28.7,50.9,191,1,0,7.1,663,0.384,No
1726,gas_ccgt,Midwest,ipp,406.2,31.1,3.0,29.7,76,0,1,2.1,273,0.934,No
1152,solar,Midwest,IOU,108.6,1.0,2.7,42.4,58,0,0,12.6,298,0.22,No
1182,nuclear,Midwest,co_op,1300.6,47.9,8.2,67.8,218,1,1,3.3,129,0.7,No
1425,gas_ccgt,West,ipp,344.7,8.2,29.1,30.3,103,0,0,4.7,496,0.667,No
1993,coal,South,ipp,818.7,42.1,14.1,50.3,217,1,0,2.5,485,0.623,Yes
1025,gas_ccgt,South,ipp,315.6,7.0,8.8,34.9,32,0,0,7.2,521,0.648,No
1990,nuclear,Midwest,ipp,1299.2,15.2,1.4,29.9,32,0,0,1.9,474,0.556,Yes
1796,gas_ccgt,West,ipp,512.9,1.0,20.5,44.9,190,1,0,5.5,608,0.438,No
1357,gas_peaker,Northeast,ipp,81.9,9.1,10.5,42.5,19,0,1,9.7,287,0.352,No
1282,gas_peaker,Northeast,IOU,209.6,25.4,9.4,61.3,39,0,0,3.4,298,0.897,No
1681,nuclear,Midwest,IOU,938.8,15.2,12.1,48.1,229,1,0,5.7,355,0.101,Yes
1404,wind,West,ipp,312.3,9.5,10.7,34.9,168,1,0,5.1,538,0.416,No
1498,solar,Northeast,ipp,82.4,7.5,6.0,48.0,107,0,1,8.0,297,0.753,No
1604,gas_peaker,South,IOU,112.4,13.9,4.6,93.1,56,0,0,3.9,494,0.672,No
1049,nuclear,ERCOT,ipp,824.0,17.0,8.1,57.4,138,0,1,11.7,135,0.362,No
1631,gas_ccgt,Midwest,IOU,308.9,16.2,16.4,35.9,52,0,0,4.9,495,0.804,No
1773,gas_peaker,Northeast,ipp,76.3,26.2,13.7,43.0,45,0,0,4.5,490,0.254,No
1905,solar,Midwest,IOU,50.5,19.2,21.8,62.2,56,0,0,7.6,492,0.251,No
1113,gas_ccgt,South,IOU,374.8,12.3,40.2,81.1,30,0,0,5.6,410,0.472,No
1530,wind,ERCOT,ipp,343.5,1.0,31.8,36.4,142,0,0,1.4,502,0.883,Yes
1772,hydro,Northeast,IOU,123.4,11.6,23.9,51.7,8,0,1,4.8,170,0.182,No
1484,gas_peaker,South,muni,132.6,12.9,27.8,59.2,190,1,1,1.6,399,0.833,No
1200,wind,Northeast,IOU,317.2,1.0,-5.3,43.5,529,1,0,5.4,446,0.386,No
1816,gas_peaker,ERCOT,IOU,55.4,4.2,20.7,80.9,203,1,0,6.6,411,0.553,No
1940,solar,South,ipp,216.4,1.5,21.7,61.5,150,0,0,7.3,79,0.497,Yes
1068,gas_ccgt,West,IOU,473.6,16.1,15.4,49.6,87,0,1,5.2,559,0.715,Yes
1567,gas_ccgt,Midwest,muni,611.5,34.3,17.0,74.1,41,0,0,1.0,311,0.468,Yes
1600,wind,South,ipp,194.0,9.6,34.2,93.3,72,0,0,5.3,480,0.652,No
1092,coal,West,IOU,428.6,32.8,24.9,61.9,123,0,0,4.4,691,0.518,No
1875,gas_ccgt,Northeast,co_op,688.1,26.0,15.9,96.0,70,0,0,6.6,611,0.443,No
1806,coal,Midwest,ipp,859.9,38.7,17.9,53.3,70,0,1,5.2,519,0.586,Yes
1626,gas_peaker,Midwest,IOU,158.7,34.3,10.0,58.0,119,0,0,7.1,497,0.146,Yes
1647,nuclear,West,co_op,918.9,21.0,10.5,49.9,29,0,0,6.9,450,0.597,No
1630,wind,ERCOT,ipp,138.3,11.3,18.9,38.0,118,0,0,1.1,408,0.607,No
1729,wind,West,IOU,228.5,28.1,15.4,59.8,59,0,0,3.5,684,0.942,No
1214,gas_ccgt,Midwest,ipp,477.5,15.9,25.6,55.7,182,1,1,1.9,508,0.928,No
1098,nuclear,Midwest,ipp,1220.2,24.0,31.2,48.0,79,0,0,4.2,456,0.234,No
1284,solar,West,ipp,186.4,12.3,27.2,49.0,260,1,1,6.9,391,0.946,No
1495,coal,South,muni,465.2,49.5,26.3,60.4,12,0,0,5.6,627,0.229,No
1519,wind,Midwest,ipp,82.7,1.0,3.6,53.8,271,1,0,4.8,232,0.773,No
1557,gas_ccgt,ERCOT,IOU,632.4,22.5,27.3,56.1,112,0,0,1.5,681,0.538,Yes
1767,wind,Midwest,co_op,154.9,1.0,36.1,44.9,74,0,0,3.2,532,0.572,No
1738,nuclear,West,IOU,1141.8,25.8,27.5,57.0,204,1,1,5.5,301,0.955,No
1551,solar,Northeast,IOU,73.4,3.1,0.5,71.5,226,1,0,5.2,742,0.609,No
1211,wind,ERCOT,IOU,128.0,1.0,29.4,34.4,75,0,1,8.3,313,0.875,No
1795,wind,Midwest,ipp,126.1,9.5,-3.2,47.6,78,0,0,6.8,332,0.725,No
1515,gas_ccgt,ERCOT,IOU,598.1,20.8,29.6,78.8,42,0,0,4.7,535,0.771,No
1149,hydro,West,ipp,163.1,18.5,14.7,48.5,24,0,0,4.5,395,0.459,Yes
1935,gas_ccgt,ERCOT,IOU,271.5,8.9,14.8,89.6,122,0,0,3.3,563,0.178,No
1224,gas_ccgt,West,ipp,551.8,38.5,24.0,67.5,114,0,1,1.9,366,0.717,Yes
1363,gas_peaker,Northeast,ipp,51.9,1.0,1.3,61.9,105,0,0,6.6,129,0.513,No
1980,nuclear,South,ipp,1281.6,40.1,25.7,59.8,9,0,1,1.2,246,0.935,No
1931,hydro,ERCOT,IOU,155.8,29.0,25.7,76.9,350,1,0,5.7,530,0.147,No
1170,solar,Northeast,co_op,44.2,7.2,3.2,67.6,125,0,0,2.5,293,0.58,No
1390,gas_ccgt,South,muni,330.7,17.1,27.1,64.7,43,0,1,2.0,327,0.842,No
1159,gas_ccgt,South,IOU,343.5,14.6,28.2,41.9,93,0,0,6.2,266,0.349,No
1329,gas_peaker,South,IOU,88.4,38.6,12.4,42.9,127,0,0,9.9,564,0.696,No
1758,wind,Midwest,IOU,66.0,13.9,26.5,67.1,60,0,0,3.0,598,0.494,No
1577,nuclear,Midwest,ipp,951.1,11.9,26.2,78.5,174,1,0,0.6,241,0.9,No
1658,coal,Midwest,IOU,317.8,16.1,30.9,85.2,85,0,0,3.0,392,0.872,No
1378,wind,Midwest,ipp,302.0,12.2,17.1,53.1,125,0,1,8.4,444,0.636,No
1656,hydro,Northeast,ipp,284.3,33.2,-3.7,65.1,31,0,0,6.3,550,0.452,No
1868,gas_peaker,West,IOU,66.2,18.4,29.3,40.3,13,0,1,4.8,506,0.792,Yes
1976,gas_ccgt,ERCOT,muni,507.1,30.5,36.1,34.2,100,0,0,9.4,623,0.549,Yes
1649,coal,Midwest,ipp,829.5,38.0,16.0,49.8,47,0,0,0.7,174,0.727,No
1352,solar,Northeast,muni,61.2,12.2,1.4,80.6,108,0,0,4.8,379,0.757,No
1242,nuclear,South,ipp,1049.5,10.1,27.3,98.0,145,0,0,11.9,530,0.442,No
1904,gas_ccgt,Northeast,IOU,281.0,28.4,2.2,60.1,154,1,0,7.1,359,0.635,Yes
1683,coal,South,IOU,725.8,25.3,25.8,86.8,25,0,0,4.2,497,0.716,Yes
1702,gas_peaker,Midwest,IOU,165.9,5.7,-7.3,52.1,26,0,0,11.2,376,0.67,No
1076,nuclear,South,IOU,1013.2,37.8,11.4,68.6,214,1,0,2.4,146,0.376,Yes
1689,nuclear,West,ipp,1264.0,37.1,14.0,62.3,447,1,1,3.7,394,0.719,Yes
1423,solar,ERCOT,ipp,27.9,15.1,4.7,50.4,97,0,0,7.6,449,0.51,No
1311,gas_peaker,West,IOU,129.0,12.3,23.1,15.3,137,0,0,3.1,314,0.546,No
1937,coal,West,co_op,429.9,2.3,20.6,53.6,78,0,0,3.3,552,0.557,No
1783,nuclear,ERCOT,muni,1194.6,26.9,27.7,52.2,23,0,0,5.4,375,0.896,No
1147,solar,South,ipp,142.6,5.5,22.6,69.4,51,0,0,8.1,0,0.673,No
1530,hydro,Northeast,IOU,56.6,11.0,6.0,38.1,96,0,0,0.9,420,0.775,No
1521,coal,Northeast,co_op,434.4,33.9,0.7,46.6,68,0,0,13.0,370,0.374,No
1399,wind,South,IOU,318.4,24.1,16.2,62.8,131,0,0,8.3,416,0.972,No
1376,coal,West,muni,896.9,17.6,-3.3,66.6,73,0,0,3.5,322,0.874,Yes
1376,solar,West,IOU,42.6,6.6,-0.7,56.9,69,0,1,7.4,556,0.787,No
1655,gas_peaker,Northeast,ipp,50.7,29.2,14.7,70.3,48,0,0,1.9,215,0.534,No
1457,gas_ccgt,South,ipp,382.9,5.9,24.3,31.2,46,0,1,3.9,430,0.949,No
1452,wind,Northeast,IOU,179.6,46.9,-6.7,43.4,262,1,1,5.7,508,0.308,No
1733,gas_peaker,South,IOU,48.7,10.2,25.9,64.3,19,0,0,3.7,495,0.782,No
1505,wind,ERCOT,ipp,195.3,21.9,36.2,76.5,32,0,0,5.6,508,0.376,No
1456,nuclear,Midwest,IOU,996.0,28.8,6.9,44.6,45,0,1,4.9,525,0.616,No
1008,coal,West,IOU,498.6,30.6,26.0,55.2,58,0,0,3.4,631,0.577,Yes
1290,gas_ccgt,West,ipp,432.9,14.1,11.4,64.4,46,0,0,3.0,548,0.788,No
1467,wind,West,ipp,73.1,5.5,14.0,66.9,13,0,0,3.1,503,0.813,No
1165,gas_ccgt,Midwest,ipp,267.8,20.8,11.2,70.8,87,0,1,6.1,233,0.713,Yes
1386,solar,South,IOU,69.4,13.5,34.7,58.8,119,0,1,7.7,493,0.864,No
1675,wind,Northeast,ipp,223.4,23.8,7.7,57.4,63,0,0,6.6,236,0.782,No
1821,gas_peaker,South,IOU,219.7,18.1,30.6,80.2,49,0,0,3.2,410,0.56,No
1815,gas_ccgt,Northeast,ipp,412.2,15.9,4.7,37.4,28,0,0,5.0,309,0.952,No
1577,solar,ERCOT,ipp,215.8,5.2,12.5,43.7,97,0,0,7.2,584,0.772,No
1092,coal,Midwest,ipp,590.3,34.2,16.2,56.8,411,1,0,5.5,439,0.9,Yes
1408,gas_ccgt,Midwest,ipp,358.1,9.6,17.3,64.8,106,0,0,7.6,141,0.551,No
1512,coal,ERCOT,IOU,749.7,37.2,35.3,63.2,74,0,0,8.5,530,0.111,Yes
1584,gas_ccgt,South,ipp,423.4,1.0,28.5,70.3,31,0,1,2.9,585,0.99,No
1448,coal,South,muni,409.3,13.3,24.6,75.0,33,0,1,6.5,102,0.718,No
1768,hydro,ERCOT,ipp,106.4,11.6,31.0,55.2,290,1,0,3.2,404,0.931,Yes
1053,solar,South,IOU,51.8,13.3,25.8,96.6,64,0,0,7.3,657,0.862,No
1409,wind,South,muni,138.7,11.3,37.1,77.7,51,0,1,1.8,466,0.363,No
1214,gas_ccgt,West,IOU,518.2,17.5,6.0,28.7,800,1,0,5.1,537,0.705,Yes
1107,coal,Midwest,ipp,402.6,27.8,-4.7,55.2,48,0,0,8.2,499,0.075,No
1671,coal,Northeast,muni,342.7,25.7,6.5,62.1,47,0,0,2.6,401,0.548,Yes
1599,solar,West,muni,93.0,9.1,9.2,38.6,34,0,1,6.2,844,0.901,No
1405,gas_ccgt,South,IOU,551.2,37.3,36.7,82.4,203,1,1,8.9,171,0.575,No
1180,coal,ERCOT,IOU,560.2,22.0,33.6,22.6,16,0,1,3.8,158,0.306,No
1767,solar,South,IOU,126.9,1.0,30.5,91.6,20,0,1,8.7,212,0.703,No
1552,gas_peaker,ERCOT,IOU,90.7,20.8,33.1,73.8,49,0,1,4.3,742,0.512,Yes
1743,gas_ccgt,Northeast,muni,266.2,23.9,-9.8,67.8,25,0,0,3.7,311,0.379,No
1539,nuclear,Northeast,muni,1304.6,32.3,21.3,75.4,86,0,0,8.1,705,0.61,No
1478,gas_peaker,Midwest,IOU,147.9,20.9,5.3,60.5,133,0,0,9.8,538,0.497,No
1681,solar,West,muni,182.0,9.4,1.6,41.3,74,0,0,1.6,667,0.785,No
1833,gas_ccgt,South,ipp,605.9,16.5,26.0,67.5,84,0,0,1.9,335,0.455,No
1618,gas_ccgt,South,IOU,332.1,25.4,31.8,78.9,46,0,1,1.2,549,0.247,No
1589,gas_ccgt,Midwest,IOU,559.7,44.3,-17.1,68.5,141,0,0,12.3,581,0.37,Yes
1728,hydro,Midwest,IOU,318.5,14.5,14.3,46.5,87,0,0,1.1,735,0.641,No
1730,gas_peaker,Midwest,ipp,88.7,30.9,-1.7,71.0,221,1,0,6.4,598,0.443,No
1037,solar,Midwest,IOU,221.1,18.3,15.6,47.8,606,1,0,8.8,305,0.439,Yes
1067,solar,Northeast,IOU,69.4,11.9,10.6,95.2,78,0,1,6.4,429,0.99,No
1631,solar,West,IOU,64.0,9.6,20.8,28.4,159,1,1,5.3,611,0.658,No
1209,gas_ccgt,Midwest,IOU,390.3,19.4,-8.3,58.7,56,0,0,4.7,604,0.699,Yes
1077,gas_ccgt,ERCOT,ipp,581.7,14.5,34.7,53.0,132,0,0,6.0,447,0.61,Yes
1339,gas_peaker,South,IOU,209.2,29.2,28.3,53.3,105,0,0,1.7,459,0.741,No
1278,solar,Northeast,co_op,225.7,3.2,-6.0,29.9,189,1,1,4.1,297,0.704,No
1843,wind,Midwest,IOU,70.1,11.6,5.3,44.5,85,0,0,1.2,223,0.94,No
1260,gas_ccgt,Midwest,muni,638.9,13.2,10.6,58.2,10,0,0,7.5,399,0.364,No
1148,hydro,West,ipp,83.3,21.0,17.8,34.4,153,1,0,3.8,809,0.893,Yes
1943,solar,Midwest,IOU,38.6,1.0,-15.6,31.5,113,0,0,2.3,483,0.868,No
1692,solar,South,IOU,215.5,24.7,28.6,42.4,114,0,0,5.3,624,0.493,No
1520,hydro,South,ipp,88.6,27.2,29.0,51.5,86,0,1,3.8,342,0.959,No
1680,wind,Midwest,ipp,74.4,7.3,28.4,48.7,103,0,0,3.3,646,0.425,Yes
1260,wind,ERCOT,IOU,63.3,20.5,7.9,66.9,306,1,0,10.1,484,0.337,No
1059,gas_peaker,South,ipp,80.4,24.0,39.9,79.2,49,0,0,2.1,301,0.571,Yes
1625,gas_ccgt,Midwest,IOU,381.1,1.2,6.8,77.3,24,0,0,4.6,382,0.789,No
1590,wind,Northeast,ipp,133.7,13.1,-1.4,69.9,51,0,1,1.1,389,0.364,Yes
1898,gas_ccgt,Midwest,ipp,598.6,18.2,13.2,68.1,172,1,0,6.1,310,0.452,No
1903,gas_peaker,Midwest,IOU,181.2,18.9,16.6,72.8,266,1,0,2.7,395,0.754,No
1153,solar,West,muni,45.8,7.3,38.4,65.2,145,0,0,1.2,513,0.249,Yes
1898,nuclear,West,ipp,1209.3,9.3,18.7,40.0,129,0,0,2.4,745,0.329,No
1381,coal,South,ipp,328.4,40.4,20.0,64.7,41,0,1,2.2,308,0.486,Yes
1335,solar,West,muni,77.7,4.1,6.3,62.4,140,0,1,3.0,431,0.864,No
1679,gas_peaker,West,ipp,137.4,19.2,12.0,33.1,94,0,0,2.5,543,0.579,No
1506,solar,South,co_op,186.3,11.3,19.9,91.9,131,0,0,6.3,490,0.417,No
1764,solar,Midwest,ipp,179.4,13.0,10.5,48.7,67,0,0,3.6,565,0.274,No
1436,gas_peaker,West,muni,152.5,17.9,28.2,60.8,117,0,1,2.3,648,0.679,No
1007,gas_peaker,Northeast,IOU,111.1,15.2,15.7,47.8,38,0,1,7.3,249,0.28,No
1807,gas_ccgt,South,IOU,378.9,17.2,31.9,71.9,18,0,0,1.4,601,0.734,Yes
1439,solar,Northeast,ipp,128.3,10.3,11.8,65.3,35,0,0,6.2,252,0.684,Yes
1796,gas_ccgt,West,muni,514.2,1.0,-2.6,15.2,64,0,1,5.3,388,0.507,No
1249,gas_ccgt,West,IOU,438.8,5.2,12.9,31.4,73,0,1,4.6,449,0.863,No
1564,solar,Midwest,IOU,146.4,7.1,6.0,66.6,194,1,0,5.6,457,0.535,No
1564,nuclear,South,co_op,897.8,18.0,19.1,81.9,19,0,0,7.5,87,0.466,No
1926,hydro,West,IOU,86.1,4.1,22.1,43.2,20,0,0,2.7,467,0.706,No
1058,wind,South,ipp,260.0,17.8,12.3,74.0,40,0,1,1.6,379,0.464,Yes
1515,gas_ccgt,Midwest,IOU,379.7,16.0,2.4,54.0,53,0,0,4.0,524,0.626,No
1023,gas_ccgt,Northeast,ipp,314.6,12.7,19.4,51.7,29,0,0,3.1,590,0.697,No
1784,coal,ERCOT,ipp,755.0,30.2,19.9,60.0,127,0,0,4.3,453,0.598,Yes
1388,gas_ccgt,Northeast,ipp,600.4,1.0,-0.5,73.5,174,1,1,6.1,635,0.481,No
1522,coal,Midwest,IOU,620.8,31.8,3.0,46.2,94,0,0,4.6,344,0.561,No
1214,wind,West,muni,97.8,1.0,15.5,52.4,34,0,0,4.6,680,0.47,No
1620,hydro,Northeast,ipp,335.7,16.9,23.6,32.4,69,0,0,4.0,580,0.728,No
1407,nuclear,Northeast,IOU,1327.7,22.1,5.3,30.0,88,0,0,3.6,410,0.255,No
1223,gas_ccgt,Midwest,IOU,668.9,21.4,-2.8,56.9,44,0,0,3.4,549,0.49,No
1772,gas_ccgt,Northeast,ipp,589.2,20.7,13.3,57.6,80,0,0,3.7,73,0.503,No
1201,solar,Northeast,muni,161.9,18.6,12.7,65.8,62,0,0,7.6,406,0.266,No
1610,gas_ccgt,West,muni,589.0,17.0,33.5,62.2,148,0,1,5.4,582,0.382,No
