customer_id,credit_score,income_k,dti,card_util,deposit_k,loan_k,n_products,tenure_mo,late30_12m,logins_30d,segment,segment_name
C10267,678.0,57.2,0.216,0.361,10.6,7.7,2.0,57.0,-0.0,8.0,1,Mass-Market Saver
C30062,584.0,25.3,0.599,0.924,1.6,30.7,1.0,3.0,3.0,5.0,3,Stressed Book
C00149,784.0,91.9,0.169,0.066,18.0,8.8,3.0,90.0,0.0,17.0,0,Prime Transactor
C10244,719.0,47.5,0.229,0.136,27.2,11.0,2.0,62.0,1.0,5.0,1,Mass-Market Saver
C30393,575.0,26.7,0.49,0.927,2.4,38.4,2.0,1.0,3.0,5.0,3,Stressed Book
C00218,769.0,97.9,0.332,0.158,24.9,0.0,2.0,32.0,0.0,13.0,0,Prime Transactor
C00239,778.0,68.3,0.274,0.057,34.8,15.4,2.0,49.0,-0.0,13.0,0,Prime Transactor
C20331,656.0,54.4,0.351,0.742,3.8,16.1,2.0,9.0,-0.0,17.0,2,Card Revolver
C30016,530.0,19.3,0.462,0.952,2.4,13.2,2.0,26.0,2.0,2.0,3,Stressed Book
C10392,697.0,46.9,0.289,0.205,20.2,0.0,3.0,42.0,0.0,5.0,1,Mass-Market Saver
C00191,774.0,131.1,0.3,0.147,27.5,29.5,3.0,70.0,0.0,20.0,0,Prime Transactor
C00333,770.0,76.1,0.232,0.077,17.4,13.9,4.0,30.0,1.0,18.0,0,Prime Transactor
C30112,591.0,36.0,0.419,0.905,2.1,18.2,4.0,37.0,4.0,4.0,3,Stressed Book
C30115,590.0,27.2,0.552,0.834,1.3,35.4,1.0,27.0,2.0,6.0,3,Stressed Book
C20162,644.0,64.0,0.417,0.678,2.9,7.9,3.0,55.0,0.0,32.0,2,Card Revolver
C30297,556.0,35.8,0.462,0.817,0.0,15.7,3.0,35.0,4.0,16.0,3,Stressed Book
C40337,734.0,164.2,0.28,0.192,72.0,287.6,4.0,167.0,1.0,11.0,4,Affluent Relationship
C40040,761.0,196.4,0.23,0.148,94.0,301.2,4.0,110.0,-0.0,19.0,4,Affluent Relationship
C40005,727.0,181.2,0.287,0.105,45.4,224.3,5.0,40.0,1.0,7.0,4,Affluent Relationship
C10182,678.0,49.2,0.307,0.253,12.5,5.6,1.0,73.0,-0.0,7.0,1,Mass-Market Saver
C40296,744.0,146.9,0.288,0.292,89.6,259.9,4.0,100.0,0.0,22.0,4,Affluent Relationship
C40054,731.0,171.3,0.232,0.166,101.3,325.4,4.0,73.0,-0.0,20.0,4,Affluent Relationship
C20039,635.0,43.4,0.414,0.85,4.3,8.2,2.0,58.0,3.0,21.0,2,Card Revolver
C10227,713.0,31.8,0.421,0.352,30.5,5.0,2.0,78.0,0.0,10.0,1,Mass-Market Saver
C00323,808.0,82.5,0.146,0.055,27.9,19.9,4.0,77.0,-0.0,14.0,0,Prime Transactor
C40031,744.0,114.6,0.339,0.183,97.9,195.1,6.0,70.0,1.0,23.0,4,Affluent Relationship
C20360,644.0,26.7,0.335,0.662,9.4,8.6,2.0,39.0,3.0,8.0,2,Card Revolver
C10378,764.0,49.8,0.108,0.185,13.8,6.4,2.0,30.0,-0.0,7.0,1,Mass-Market Saver
C20276,657.0,45.0,0.44,0.967,1.5,20.9,3.0,38.0,1.0,14.0,2,Card Revolver
C20139,672.0,47.8,0.32,0.945,3.4,6.2,4.0,61.0,3.0,27.0,2,Card Revolver
C10037,710.0,28.1,0.221,0.094,13.9,5.3,3.0,75.0,1.0,13.0,1,Mass-Market Saver
C00119,797.0,111.1,0.19,0.175,39.7,21.1,4.0,69.0,0.0,23.0,0,Prime Transactor
C40366,759.0,141.7,0.32,0.121,104.2,265.0,4.0,76.0,1.0,16.0,4,Affluent Relationship
C30352,534.0,41.7,0.505,0.897,2.4,16.8,3.0,29.0,5.0,4.0,3,Stressed Book
C20226,650.0,61.0,0.37,0.785,4.7,4.3,3.0,20.0,3.0,36.0,2,Card Revolver
C30053,576.0,38.5,0.53,0.951,2.1,33.5,2.0,62.0,6.0,0.0,3,Stressed Book
C30168,557.0,34.9,0.484,0.752,3.7,37.0,1.0,35.0,2.0,10.0,3,Stressed Book
C00076,781.0,104.6,0.262,0.053,25.9,19.3,3.0,75.0,1.0,14.0,0,Prime Transactor
C20253,679.0,35.4,0.354,0.735,8.9,29.4,2.0,56.0,1.0,31.0,2,Card Revolver
C20100,670.0,39.5,0.396,0.752,4.4,20.6,3.0,9.0,0.0,1.0,2,Card Revolver
C00371,768.0,82.5,0.259,0.212,41.9,30.5,3.0,77.0,1.0,18.0,0,Prime Transactor
C40250,772.0,134.9,0.224,0.145,82.3,124.6,6.0,117.0,0.0,18.0,4,Affluent Relationship
C30231,588.0,33.9,0.54,0.829,1.3,4.3,1.0,11.0,5.0,11.0,3,Stressed Book
C40362,715.0,84.5,0.222,0.138,97.7,205.5,6.0,137.0,2.0,18.0,4,Affluent Relationship
C20141,639.0,43.4,0.45,0.763,4.0,17.6,3.0,46.0,2.0,22.0,2,Card Revolver
C10177,656.0,28.6,0.388,0.074,25.8,11.9,2.0,87.0,2.0,12.0,1,Mass-Market Saver
C20019,663.0,48.2,0.461,0.878,7.5,6.1,2.0,34.0,1.0,30.0,2,Card Revolver
C30258,544.0,43.7,0.606,0.777,0.2,31.3,2.0,23.0,1.0,5.0,3,Stressed Book
C30280,620.0,33.5,0.497,0.865,1.8,23.1,1.0,12.0,7.0,3.0,3,Stressed Book
C40120,759.0,188.8,0.25,0.107,118.6,192.8,5.0,101.0,0.0,13.0,4,Affluent Relationship
C30169,574.0,29.7,0.63,0.862,1.2,32.0,2.0,40.0,4.0,9.0,3,Stressed Book
C20086,610.0,33.0,0.526,0.689,3.9,19.5,2.0,53.0,2.0,25.0,2,Card Revolver
C20168,657.0,53.3,0.387,0.689,0.0,16.5,2.0,46.0,3.0,5.0,2,Card Revolver
C40099,780.0,158.8,0.228,0.099,116.0,288.4,6.0,96.0,1.0,21.0,4,Affluent Relationship
C10385,724.0,52.9,0.16,0.102,30.0,9.2,3.0,49.0,1.0,6.0,1,Mass-Market Saver
C40153,690.0,146.5,0.321,0.187,69.1,256.6,5.0,76.0,-0.0,15.0,4,Affluent Relationship
C40088,789.0,176.8,0.455,0.091,112.2,263.6,6.0,61.0,1.0,13.0,4,Affluent Relationship
C00301,796.0,94.6,0.276,0.125,37.0,0.8,2.0,91.0,-0.0,16.0,0,Prime Transactor
C10289,728.0,56.7,0.337,0.191,18.9,9.5,2.0,52.0,0.0,6.0,1,Mass-Market Saver
C20012,637.0,42.6,0.382,0.835,3.7,14.1,3.0,35.0,1.0,29.0,2,Card Revolver
C20261,657.0,19.2,0.475,0.753,1.0,16.7,1.0,46.0,1.0,20.0,2,Card Revolver
C00236,723.0,84.3,0.209,0.178,34.1,16.7,3.0,88.0,1.0,12.0,0,Prime Transactor
C20315,620.0,25.2,0.433,0.771,0.0,3.0,3.0,35.0,2.0,12.0,2,Card Revolver
C30145,584.0,43.2,0.613,0.99,2.8,23.6,3.0,37.0,7.0,5.0,3,Stressed Book
C10099,693.0,55.3,0.23,0.255,34.2,7.4,1.0,57.0,1.0,7.0,1,Mass-Market Saver
C40045,751.0,200.3,0.365,0.14,121.9,299.1,6.0,89.0,0.0,11.0,4,Affluent Relationship
C20279,650.0,39.5,0.424,0.819,2.7,12.7,2.0,50.0,1.0,34.0,2,Card Revolver
C30126,587.0,40.8,0.356,0.815,1.2,26.5,2.0,23.0,5.0,0.0,3,Stressed Book
C10394,723.0,56.0,0.286,0.179,30.7,11.1,2.0,72.0,1.0,12.0,1,Mass-Market Saver
C40310,749.0,185.0,0.298,0.101,37.7,401.7,4.0,88.0,1.0,15.0,4,Affluent Relationship
C30320,627.0,15.6,0.583,0.916,0.5,20.0,1.0,29.0,6.0,10.0,3,Stressed Book
C40318,719.0,182.6,0.458,0.3,53.5,148.2,5.0,104.0,-0.0,10.0,4,Affluent Relationship
C20190,604.0,55.6,0.321,0.824,5.2,13.8,3.0,35.0,1.0,23.0,2,Card Revolver
C30161,623.0,20.8,0.596,0.853,2.0,13.8,2.0,30.0,6.0,14.0,3,Stressed Book
C20134,647.0,53.4,0.301,0.821,4.4,14.9,3.0,20.0,2.0,13.0,2,Card Revolver
C00387,802.0,120.4,0.266,0.196,24.0,9.5,3.0,65.0,-0.0,28.0,0,Prime Transactor
C30259,607.0,27.8,0.509,0.99,2.5,36.8,3.0,45.0,2.0,3.0,3,Stressed Book
C00390,767.0,141.2,0.207,0.131,16.5,8.2,2.0,96.0,0.0,21.0,0,Prime Transactor
C10343,734.0,58.7,0.191,0.296,18.3,10.9,3.0,52.0,1.0,6.0,1,Mass-Market Saver
C00352,786.0,103.4,0.211,0.05,27.7,15.3,2.0,80.0,1.0,24.0,0,Prime Transactor
C30017,517.0,24.0,0.275,0.795,0.3,16.6,2.0,45.0,4.0,7.0,3,Stressed Book
C00235,764.0,69.1,0.2,0.033,37.0,21.2,5.0,93.0,-0.0,13.0,0,Prime Transactor
C40095,760.0,132.7,0.253,0.213,81.8,293.2,5.0,159.0,0.0,24.0,4,Affluent Relationship
C10080,730.0,55.5,0.304,0.237,14.8,3.8,3.0,56.0,1.0,7.0,1,Mass-Market Saver
C10167,723.0,49.1,0.213,0.302,22.1,6.7,3.0,54.0,0.0,10.0,1,Mass-Market Saver
C20340,627.0,42.3,0.508,0.871,5.1,14.5,2.0,43.0,3.0,22.0,2,Card Revolver
C40070,761.0,148.0,0.315,0.251,71.0,227.8,5.0,106.0,0.0,10.0,4,Affluent Relationship
C40251,724.0,145.9,0.299,0.185,116.7,217.2,4.0,102.0,0.0,16.0,4,Affluent Relationship
C30355,617.0,31.5,0.562,0.962,0.9,17.1,1.0,32.0,5.0,10.0,3,Stressed Book
C00120,760.0,98.8,0.188,0.098,10.6,4.9,3.0,93.0,1.0,18.0,0,Prime Transactor
C40115,755.0,204.9,0.27,0.198,91.4,197.9,6.0,124.0,1.0,12.0,4,Affluent Relationship
C20224,638.0,47.0,0.293,0.92,0.9,26.3,2.0,45.0,1.0,28.0,2,Card Revolver
C20286,687.0,34.5,0.374,0.755,3.4,19.3,3.0,42.0,2.0,26.0,2,Card Revolver
C30072,593.0,26.7,0.562,0.725,2.9,37.3,3.0,1.0,5.0,7.0,3,Stressed Book
C20126,643.0,59.7,0.452,0.859,5.8,20.6,4.0,18.0,1.0,29.0,2,Card Revolver
C10115,705.0,45.8,0.232,0.286,28.9,8.8,2.0,94.0,1.0,6.0,1,Mass-Market Saver
C00223,802.0,80.5,0.212,0.005,26.4,12.7,3.0,55.0,1.0,11.0,0,Prime Transactor
C30267,565.0,30.4,0.414,0.718,1.1,32.7,3.0,2.0,4.0,3.0,3,Stressed Book
C10213,706.0,58.4,0.297,0.236,25.1,5.8,3.0,71.0,1.0,6.0,1,Mass-Market Saver
C20043,660.0,65.0,0.551,0.839,6.0,5.8,2.0,31.0,1.0,11.0,2,Card Revolver
C30045,537.0,33.2,0.591,0.807,2.3,32.5,3.0,26.0,4.0,0.0,3,Stressed Book
C00052,774.0,81.6,0.216,0.057,34.1,11.2,3.0,68.0,-0.0,12.0,0,Prime Transactor
C40231,732.0,103.8,0.256,0.267,85.2,255.0,5.0,94.0,0.0,7.0,4,Affluent Relationship
C10085,726.0,55.7,0.364,0.408,20.1,7.0,2.0,1.0,-0.0,8.0,1,Mass-Market Saver
C40302,730.0,158.9,0.247,0.196,68.9,26.2,6.0,75.0,-0.0,6.0,4,Affluent Relationship
C20018,641.0,49.3,0.284,0.742,4.4,20.9,3.0,35.0,1.0,19.0,2,Card Revolver
C00155,797.0,93.1,0.061,0.12,17.0,8.3,4.0,44.0,-0.0,27.0,0,Prime Transactor
C30166,576.0,20.5,0.471,0.977,2.7,16.7,1.0,16.0,1.0,2.0,3,Stressed Book
C10200,680.0,49.8,0.424,0.106,27.0,6.3,2.0,48.0,0.0,12.0,1,Mass-Market Saver
C30391,553.0,25.3,0.508,0.747,1.2,8.4,2.0,5.0,5.0,10.0,3,Stressed Book
C00248,785.0,95.2,0.262,0.092,39.2,15.7,3.0,73.0,0.0,24.0,0,Prime Transactor
C10361,667.0,66.6,0.292,0.13,28.0,3.1,3.0,54.0,-0.0,10.0,1,Mass-Market Saver
C40215,768.0,163.9,0.337,0.169,95.9,244.7,4.0,102.0,0.0,13.0,4,Affluent Relationship
C20330,639.0,27.6,0.281,0.846,0.0,27.9,3.0,31.0,0.0,22.0,2,Card Revolver
C10142,696.0,54.2,0.23,0.318,18.1,2.5,3.0,51.0,1.0,6.0,1,Mass-Market Saver
C10393,727.0,39.0,0.315,0.314,35.2,10.8,3.0,30.0,1.0,13.0,1,Mass-Market Saver
C20341,687.0,38.9,0.507,0.682,4.6,10.6,3.0,45.0,0.0,16.0,2,Card Revolver
C30245,623.0,46.3,0.463,0.801,1.5,27.9,1.0,19.0,7.0,1.0,3,Stressed Book
C10228,688.0,58.2,0.221,0.225,7.8,3.2,3.0,44.0,0.0,11.0,1,Mass-Market Saver
C00150,763.0,124.6,0.25,0.227,36.0,23.9,3.0,89.0,1.0,11.0,0,Prime Transactor
C40077,762.0,128.1,0.306,0.127,70.6,329.5,5.0,78.0,1.0,14.0,4,Affluent Relationship
C00291,788.0,70.8,0.29,0.14,12.8,11.6,3.0,56.0,0.0,14.0,0,Prime Transactor
C00381,756.0,114.6,0.188,0.092,45.3,19.4,3.0,27.0,0.0,21.0,0,Prime Transactor
C10286,728.0,51.2,0.206,0.171,23.6,2.1,3.0,56.0,1.0,4.0,1,Mass-Market Saver
C30167,568.0,23.2,0.586,0.857,0.9,39.1,3.0,29.0,7.0,11.0,3,Stressed Book
C30024,544.0,30.2,0.578,0.954,0.9,26.9,2.0,12.0,1.0,0.0,3,Stressed Book
C20097,641.0,57.3,0.387,0.641,-0.0,18.2,4.0,60.0,1.0,18.0,2,Card Revolver
C20054,667.0,38.1,0.283,0.799,5.7,17.8,2.0,44.0,1.0,13.0,2,Card Revolver
C20271,680.0,45.0,0.438,0.834,5.3,17.4,2.0,27.0,2.0,26.0,2,Card Revolver
C40384,743.0,177.6,0.311,0.107,77.0,191.8,5.0,47.0,-0.0,7.0,4,Affluent Relationship
C30317,609.0,31.8,0.446,0.857,1.5,26.3,1.0,49.0,3.0,9.0,3,Stressed Book
C40076,753.0,187.7,0.341,0.285,116.0,263.5,6.0,76.0,0.0,17.0,4,Affluent Relationship
C20091,624.0,35.9,0.511,0.849,4.0,18.0,1.0,47.0,2.0,13.0,2,Card Revolver
C40144,761.0,142.8,0.393,0.154,81.1,170.2,5.0,67.0,0.0,5.0,4,Affluent Relationship
C40388,762.0,151.0,0.391,0.064,78.4,205.4,5.0,88.0,1.0,14.0,4,Affluent Relationship
C30164,576.0,32.2,0.472,0.856,1.6,20.1,2.0,26.0,5.0,10.0,3,Stressed Book
C10215,701.0,61.8,0.375,0.134,43.9,2.5,2.0,33.0,0.0,3.0,1,Mass-Market Saver
C00154,788.0,122.0,0.208,0.094,29.2,8.3,4.0,50.0,1.0,10.0,0,Prime Transactor
C20393,600.0,69.8,0.298,0.837,6.7,17.8,3.0,34.0,-0.0,25.0,2,Card Revolver
C40102,775.0,188.2,0.41,0.254,117.3,276.5,6.0,85.0,0.0,9.0,4,Affluent Relationship
C40382,740.0,147.3,0.196,0.105,71.0,206.6,4.0,78.0,0.0,1.0,4,Affluent Relationship
C40168,759.0,156.6,0.366,0.132,32.3,175.7,5.0,112.0,1.0,20.0,4,Affluent Relationship
C00322,770.0,88.9,0.157,0.127,30.6,0.0,3.0,88.0,0.0,12.0,0,Prime Transactor
C30337,616.0,29.8,0.509,0.791,2.2,12.7,2.0,34.0,3.0,7.0,3,Stressed Book
C30082,497.0,46.2,0.566,0.738,1.1,30.5,1.0,37.0,8.0,12.0,3,Stressed Book
C00082,783.0,82.1,0.226,0.082,33.5,6.2,3.0,95.0,1.0,12.0,0,Prime Transactor
C10112,707.0,27.0,0.377,0.132,4.7,2.2,2.0,65.0,-0.0,9.0,1,Mass-Market Saver
C30316,581.0,41.5,0.456,0.924,4.3,12.2,2.0,28.0,6.0,14.0,3,Stressed Book
C30276,590.0,30.8,0.493,0.898,2.4,36.5,2.0,36.0,5.0,2.0,3,Stressed Book
C20129,658.0,36.3,0.434,0.809,4.0,15.0,3.0,12.0,2.0,22.0,2,Card Revolver
C40021,784.0,148.4,0.357,0.093,84.5,200.2,4.0,56.0,0.0,16.0,4,Affluent Relationship
C30157,563.0,23.7,0.48,0.726,1.9,31.0,3.0,28.0,6.0,8.0,3,Stressed Book
C00010,780.0,78.8,0.23,0.255,19.7,7.0,3.0,84.0,0.0,17.0,0,Prime Transactor
C20031,634.0,40.8,0.325,0.818,0.0,18.7,3.0,50.0,0.0,17.0,2,Card Revolver
C00032,771.0,105.4,0.311,0.101,22.0,13.5,3.0,48.0,0.0,30.0,0,Prime Transactor
C40149,754.0,203.7,0.122,0.269,80.4,287.6,5.0,188.0,-0.0,20.0,4,Affluent Relationship
C10013,745.0,51.4,0.378,0.101,29.0,5.0,2.0,54.0,1.0,15.0,1,Mass-Market Saver
C10180,745.0,53.0,0.275,0.115,22.1,0.0,2.0,87.0,1.0,13.0,1,Mass-Market Saver
C30206,583.0,40.7,0.399,0.766,1.3,24.2,2.0,35.0,3.0,0.0,3,Stressed Book
C40314,741.0,171.4,0.172,0.161,112.4,296.8,4.0,63.0,0.0,23.0,4,Affluent Relationship
C30363,599.0,36.7,0.529,0.914,2.3,25.5,3.0,23.0,6.0,15.0,3,Stressed Book
C40293,740.0,165.9,0.528,0.137,41.2,279.7,4.0,70.0,0.0,14.0,4,Affluent Relationship
C10214,668.0,40.6,0.304,0.026,18.7,8.1,2.0,33.0,1.0,14.0,1,Mass-Market Saver
C20245,670.0,39.0,0.505,0.804,0.0,16.8,2.0,52.0,3.0,22.0,2,Card Revolver
C30202,571.0,39.2,0.615,0.958,3.3,30.6,2.0,18.0,5.0,4.0,3,Stressed Book
C20214,673.0,48.9,0.309,0.702,0.0,6.4,2.0,10.0,1.0,26.0,2,Card Revolver
C00089,783.0,74.5,0.219,0.173,18.3,10.1,4.0,46.0,0.0,12.0,0,Prime Transactor
C40164,779.0,200.1,0.286,0.293,18.2,256.7,6.0,96.0,1.0,12.0,4,Affluent Relationship
C10201,720.0,38.7,0.394,0.122,27.8,7.0,3.0,63.0,1.0,8.0,1,Mass-Market Saver
C30037,555.0,43.6,0.59,0.851,0.0,30.3,3.0,27.0,2.0,8.0,3,Stressed Book
C40226,787.0,196.2,0.264,0.077,70.1,220.4,5.0,123.0,-0.0,17.0,4,Affluent Relationship
C00133,834.0,107.9,0.296,0.153,18.1,22.7,2.0,67.0,0.0,23.0,0,Prime Transactor
C30170,592.0,39.0,0.435,0.99,1.3,39.3,2.0,25.0,4.0,11.0,3,Stressed Book
C10155,677.0,51.6,0.334,0.101,26.5,8.0,3.0,31.0,1.0,2.0,1,Mass-Market Saver
C20231,632.0,34.1,0.503,0.716,2.8,14.8,3.0,68.0,0.0,26.0,2,Card Revolver
C30356,592.0,33.1,0.625,0.779,2.0,28.8,2.0,52.0,5.0,11.0,3,Stressed Book
C00320,786.0,100.4,0.331,0.271,19.1,20.4,4.0,82.0,0.0,18.0,0,Prime Transactor
C40159,785.0,204.9,0.166,0.188,60.7,221.3,4.0,148.0,-0.0,15.0,4,Affluent Relationship
C30011,591.0,27.9,0.409,0.813,2.8,21.5,3.0,17.0,5.0,3.0,3,Stressed Book
C40126,721.0,218.5,0.308,0.206,63.5,361.8,6.0,132.0,-0.0,17.0,4,Affluent Relationship
C10234,754.0,45.6,0.348,0.299,17.4,2.3,3.0,46.0,0.0,7.0,1,Mass-Market Saver
C10152,679.0,46.7,0.313,0.183,31.2,9.1,2.0,60.0,2.0,14.0,1,Mass-Market Saver
C30128,566.0,39.2,0.408,0.844,1.8,19.8,3.0,13.0,2.0,5.0,3,Stressed Book
C20255,611.0,16.8,0.183,0.721,8.3,6.5,3.0,6.0,3.0,25.0,2,Card Revolver
C30349,645.0,30.4,0.418,0.721,2.5,29.2,2.0,27.0,4.0,4.0,3,Stressed Book
C10396,725.0,65.0,0.246,0.295,25.7,8.7,1.0,66.0,0.0,11.0,1,Mass-Market Saver
C40051,733.0,138.5,0.252,0.126,77.3,228.4,5.0,130.0,0.0,22.0,4,Affluent Relationship
C30064,553.0,45.0,0.547,0.848,1.5,19.0,2.0,28.0,5.0,10.0,3,Stressed Book
C40100,769.0,112.8,0.181,0.085,93.3,142.2,4.0,98.0,-0.0,8.0,4,Affluent Relationship
C00174,770.0,82.3,0.203,0.059,39.9,25.8,3.0,31.0,1.0,25.0,0,Prime Transactor
C10366,719.0,45.4,0.369,0.351,26.5,6.6,4.0,82.0,-0.0,7.0,1,Mass-Market Saver
C00245,786.0,95.1,0.119,0.161,36.7,12.8,5.0,117.0,-0.0,24.0,0,Prime Transactor
C20280,650.0,57.6,0.316,0.714,5.6,21.7,3.0,69.0,2.0,25.0,2,Card Revolver
C40125,693.0,209.1,0.32,0.172,128.1,173.9,4.0,74.0,1.0,18.0,4,Affluent Relationship
C00145,779.0,121.4,0.129,0.21,21.4,0.0,5.0,110.0,-0.0,19.0,0,Prime Transactor
C00090,805.0,136.6,0.341,0.107,35.4,13.0,3.0,109.0,-0.0,24.0,0,Prime Transactor
C30216,558.0,45.4,0.575,0.937,0.8,26.6,3.0,13.0,4.0,5.0,3,Stressed Book
C10282,716.0,42.7,0.251,0.254,17.8,1.5,2.0,71.0,-0.0,12.0,1,Mass-Market Saver
C00310,779.0,107.3,0.225,0.051,37.5,17.6,4.0,96.0,1.0,18.0,0,Prime Transactor
C30183,576.0,19.1,0.509,0.761,1.9,35.6,3.0,23.0,3.0,4.0,3,Stressed Book
C00093,806.0,83.5,0.154,0.196,27.0,1.6,3.0,94.0,1.0,15.0,0,Prime Transactor
C30358,564.0,37.3,0.514,0.734,0.9,16.0,1.0,25.0,6.0,2.0,3,Stressed Book
C20124,666.0,43.6,0.561,0.538,0.0,23.0,3.0,22.0,3.0,26.0,2,Card Revolver
C40075,776.0,191.5,0.248,0.162,45.2,334.1,5.0,134.0,1.0,10.0,4,Affluent Relationship
C20235,673.0,27.4,0.233,0.692,3.3,34.0,4.0,27.0,3.0,32.0,2,Card Revolver
C30200,611.0,49.6,0.451,0.91,1.2,32.7,2.0,40.0,3.0,7.0,3,Stressed Book
C00243,784.0,70.6,0.206,0.167,47.7,17.7,3.0,100.0,1.0,28.0,0,Prime Transactor
C20311,666.0,37.1,0.435,0.706,2.8,10.9,3.0,58.0,1.0,32.0,2,Card Revolver
C00214,768.0,100.0,0.29,0.163,18.6,6.4,3.0,71.0,1.0,10.0,0,Prime Transactor
C40369,749.0,154.6,0.2,0.267,45.9,132.7,6.0,64.0,1.0,16.0,4,Affluent Relationship
C20397,647.0,20.3,0.384,0.544,4.2,16.7,4.0,30.0,2.0,31.0,2,Card Revolver
C20198,598.0,16.1,0.409,0.76,3.7,19.9,3.0,20.0,-0.0,6.0,2,Card Revolver
C20053,662.0,47.8,0.355,0.681,9.5,25.0,2.0,8.0,1.0,23.0,2,Card Revolver
C10025,680.0,38.5,0.294,0.193,28.9,3.2,1.0,44.0,0.0,4.0,1,Mass-Market Saver
C40151,727.0,226.0,0.271,0.269,77.6,217.4,7.0,70.0,1.0,12.0,4,Affluent Relationship
C20342,645.0,25.8,0.337,0.695,6.4,27.8,2.0,32.0,2.0,18.0,2,Card Revolver
C20343,649.0,51.4,0.43,0.773,2.3,28.4,2.0,38.0,0.0,17.0,2,Card Revolver
C00226,781.0,77.2,0.124,0.063,42.5,27.7,4.0,100.0,-0.0,18.0,0,Prime Transactor
C40016,741.0,165.9,0.27,0.17,105.2,254.7,6.0,74.0,-0.0,7.0,4,Affluent Relationship
C00000,785.0,100.4,0.204,0.067,23.5,4.1,3.0,104.0,0.0,14.0,0,Prime Transactor
C30218,567.0,49.8,0.723,0.984,0.5,11.8,2.0,16.0,6.0,6.0,3,Stressed Book
C10001,701.0,53.4,0.258,0.22,10.5,6.2,2.0,45.0,0.0,9.0,1,Mass-Market Saver
C30228,620.0,36.8,0.395,0.834,1.6,29.1,3.0,44.0,7.0,2.0,3,Stressed Book
C20303,674.0,46.2,0.35,0.608,1.3,18.0,3.0,24.0,2.0,14.0,2,Card Revolver
C00084,759.0,87.6,0.229,0.109,10.3,8.3,4.0,85.0,0.0,13.0,0,Prime Transactor
C00162,769.0,79.5,0.239,0.065,29.3,15.3,3.0,75.0,1.0,20.0,0,Prime Transactor
C00114,771.0,127.0,0.239,0.12,38.6,31.6,4.0,75.0,0.0,22.0,0,Prime Transactor
C10270,741.0,49.6,0.294,0.259,10.0,2.7,3.0,65.0,-0.0,7.0,1,Mass-Market Saver
C20374,648.0,68.3,0.378,0.827,5.3,15.4,4.0,34.0,1.0,22.0,2,Card Revolver
C30318,581.0,22.4,0.527,0.863,1.3,31.3,2.0,63.0,6.0,2.0,3,Stressed Book
C30308,585.0,25.4,0.598,0.917,0.0,18.3,1.0,40.0,6.0,1.0,3,Stressed Book
C30192,624.0,21.2,0.548,0.99,0.6,27.6,2.0,25.0,4.0,6.0,3,Stressed Book
C20089,648.0,40.1,0.447,0.739,6.2,20.6,4.0,56.0,2.0,20.0,2,Card Revolver
C30301,495.0,26.8,0.548,0.913,0.0,2.7,2.0,14.0,4.0,4.0,3,Stressed Book
C10225,702.0,40.2,0.377,0.09,16.0,6.9,3.0,73.0,1.0,17.0,1,Mass-Market Saver
C40347,762.0,161.8,0.401,0.168,111.4,316.0,6.0,90.0,1.0,16.0,4,Affluent Relationship
C20152,674.0,45.4,0.401,0.623,4.9,16.3,3.0,76.0,-0.0,23.0,2,Card Revolver
C20007,652.0,36.4,0.394,0.855,5.8,13.2,3.0,38.0,1.0,22.0,2,Card Revolver
C00258,799.0,112.6,0.321,0.117,37.4,6.0,3.0,97.0,0.0,10.0,0,Prime Transactor
C10224,687.0,31.1,0.441,0.233,19.4,8.6,2.0,85.0,0.0,3.0,1,Mass-Market Saver
C20026,639.0,37.6,0.346,0.759,7.7,23.5,4.0,59.0,1.0,26.0,2,Card Revolver
C00234,778.0,137.4,0.244,0.153,26.3,0.7,2.0,82.0,0.0,17.0,0,Prime Transactor
C00135,761.0,65.6,0.231,0.144,48.1,0.0,3.0,94.0,0.0,16.0,0,Prime Transactor
C10216,706.0,59.4,0.299,0.203,34.8,2.6,3.0,49.0,1.0,8.0,1,Mass-Market Saver
C40348,767.0,134.8,0.343,0.292,77.2,250.0,5.0,123.0,0.0,22.0,4,Affluent Relationship
C20036,637.0,45.8,0.367,0.757,0.0,23.3,3.0,34.0,2.0,24.0,2,Card Revolver
C20042,675.0,32.0,0.479,0.62,1.3,8.3,4.0,9.0,0.0,27.0,2,Card Revolver
C20159,702.0,42.8,0.401,0.833,5.0,8.8,3.0,32.0,3.0,42.0,2,Card Revolver
C10192,716.0,51.2,0.329,0.238,22.1,8.1,1.0,80.0,-0.0,12.0,1,Mass-Market Saver
C30114,599.0,32.3,0.329,0.845,2.1,23.0,2.0,29.0,2.0,0.0,3,Stressed Book
C30325,568.0,45.3,0.667,0.946,3.4,21.5,3.0,27.0,5.0,7.0,3,Stressed Book
C30091,591.0,34.6,0.592,0.958,0.6,15.7,2.0,18.0,5.0,6.0,3,Stressed Book
C00343,793.0,124.3,0.165,0.025,37.7,24.2,3.0,19.0,1.0,17.0,0,Prime Transactor
C40392,755.0,185.8,0.308,0.263,103.2,255.7,5.0,116.0,-0.0,19.0,4,Affluent Relationship
C30366,566.0,31.4,0.511,0.814,1.3,32.1,1.0,25.0,5.0,6.0,3,Stressed Book
C00293,823.0,118.2,0.235,0.107,31.9,11.8,4.0,95.0,-0.0,14.0,0,Prime Transactor
