step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
140,CASH_OUT,121959.48,C975145370,42156,0,C2048661494,0,121959.48,0
253,CASH_IN,438132.21,C583867751,82772,520904.21,C2121671655,361865.29,0,0
259,PAYMENT,9151.73,C1697986837,296358,287206.27,M118799576,0,0,0
406,PAYMENT,825.18,C976605344,29382,28556.82,M1721308486,0,0,0
133,PAYMENT,16025.92,C1895878399,301782,285756.08,M2087416354,0,0,0
589,PAYMENT,10330.86,C101469960,115498.28,105167.42,M1450007769,0,0,0
225,CASH_OUT,329573.69,C396866880,0,0,C1689253563,831029.16,1160602.85,0
211,PAYMENT,5136.32,C763246039,37739.51,32603.19,M2012418622,0,0,0
182,CASH_IN,254374.88,C1186807614,12517945.44,12772320.32,C1918200047,925224.34,670849.45,0
135,CASH_OUT,36723.34,C1535026882,0,0,C123450716,5038559.41,5075282.76,0
252,CASH_IN,228437.6,C2066405906,21026,249463.6,C1672975651,129097.67,340153.91,0
235,CASH_OUT,304577.88,C363914709,0,0,C2096254094,1111601.77,1416179.65,0
159,CASH_IN,297503.14,C1419075300,14542,312045.14,C701714006,34359.42,0,0
179,CASH_OUT,220530.07,C1827915789,0,0,C2025117657,1904688.44,2125218.51,0
130,PAYMENT,13270.56,C1359879724,15919,2648.44,M1556117245,0,0,0
259,CASH_IN,35662.37,C1957618693,10364,46026.37,C1000551902,1375158.64,1339496.27,0
203,PAYMENT,29018.64,C431891270,0,0,M646621564,0,0,0
13,CASH_IN,114823.47,C1557247007,49702,164525.47,C475388725,1646508.06,1531684.59,0
156,CASH_IN,26479.95,C1904247659,9532849,9559328.95,C1732335154,1498113.72,1471633.76,0
119,CASH_IN,14449.38,C688885603,4017170.54,4031619.92,C1918576195,677017.25,662567.87,0
359,CASH_IN,351225.53,C1637016553,3683953.94,4035179.47,C62275629,1038376.57,687151.03,0
324,PAYMENT,66454.49,C2007999569,0,0,M408252474,0,0,0
402,CASH_IN,81481.78,C1221348034,604421,685902.78,C234310675,296562.4,215080.62,0
187,TRANSFER,338278.84,C957945070,18889,0,C1218029552,213786.36,552065.21,0
16,PAYMENT,5376.73,C483130489,60689,55312.27,M803873350,0,0,0
237,CASH_OUT,53535.76,C910272885,2157,0,C1561584842,0,53535.76,0
308,CASH_IN,34940.43,C1467940396,1604467.27,1639407.7,C1216780769,66879.14,31938.71,0
274,CASH_IN,91995.83,C1894422474,23524712.09,23616707.92,C1961266265,457344.38,365348.55,0
347,PAYMENT,13211.89,C648074482,302759,289547.11,M1762469025,0,0,0
256,CASH_OUT,24288.59,C1224273148,0,0,C992991523,2035558.69,2059847.28,0
37,CASH_OUT,339209.01,C547306657,0,0,C946521685,1387425.26,1726634.26,0
262,PAYMENT,573.01,C1507617851,0,0,M1139545775,0,0,0
129,PAYMENT,18991.89,C1069512490,0,0,M248861905,0,0,0
37,CASH_IN,135985.98,C2075942479,1219487.38,1355473.36,C2025217612,3139517.81,3003531.83,0
250,TRANSFER,1317863.24,C1727116208,157687,0,C2033932589,193804.96,1511668.2,0
251,CASH_IN,448302.8,C506567517,10004145.18,10452447.98,C1312135910,2940630.29,2492327.49,0
382,PAYMENT,26491.69,C459194822,0,0,M578135526,0,0,0
332,CASH_IN,462400.33,C2097266182,1578413.97,2040814.3,C67016702,1198246.82,735846.49,0
228,CASH_OUT,321871.54,C1629100154,947,0,C831762170,0,321871.54,0
18,PAYMENT,3789.51,C712664616,0,0,M773891671,0,0,0
355,PAYMENT,18639.61,C1520518837,700257,681617.39,M11392243,0,0,0
34,CASH_OUT,15105.8,C1610591052,48119,33013.2,C1221658602,1061271.29,1076377.09,0
394,CASH_OUT,65250.84,C968920556,21797,0,C578354573,180645.69,245896.53,0
546,PAYMENT,10855.56,C410433332,211772.19,200916.63,M1088447294,0,0,0
132,CASH_OUT,57875.46,C1071312351,0,0,C161886767,858041.22,848843.38,0
322,PAYMENT,33244.59,C816625638,421043.77,387799.18,M1459567848,0,0,0
141,CASH_OUT,86111.7,C1705016098,0,0,C113569364,137893.92,224005.62,0
130,CASH_OUT,67933.59,C631176480,372751.35,304817.77,C1641578755,0,67933.59,0
178,CASH_IN,151383.06,C1607709694,5823398.76,5974781.82,C644392185,6157472,6006088.94,0
260,CASH_OUT,64368.47,C2031582396,21211,0,C1788072084,22326.56,86695.03,0
161,PAYMENT,17030.93,C38245286,2873,0,M513061760,0,0,0
514,CASH_OUT,250781.09,C1627056544,154,0,C277307153,817591.91,1068373,0
183,CASH_IN,29896.62,C1857441238,125162,155058.62,C679658630,22664345.87,22634449.25,0
7,TRANSFER,281889.38,C859701702,0,0,C465499079,1375861.51,1657750.89,0
694,PAYMENT,6588.44,C842080264,32647,26058.56,M610669792,0,0,0
381,CASH_IN,50426.95,C187526851,80857,131283.95,C1354815235,243722.41,193295.45,0
209,CASH_OUT,227048.73,C1510025500,110997,0,C22259624,2064959.69,2292008.43,0
207,PAYMENT,14934.07,C514820892,317563.87,302629.8,M1574704829,0,0,0
348,CASH_IN,126841.01,C635194359,800272.98,927114,C219574108,8385231.51,8258390.5,0
137,PAYMENT,8897.25,C373846944,0,0,M2008427045,0,0,0
132,TRANSFER,137322.92,C1233706634,0,0,C2127466558,450164.71,587487.64,0
17,TRANSFER,1536895.15,C1612615133,6012,0,C1417134939,36314.27,1513254.93,0
514,CASH_OUT,400013.08,C1727677663,256926,0,C932593598,476046.32,876059.4,0
35,CASH_IN,71909.8,C680965665,16479,88388.8,C1454226183,1161315.31,1446179.91,0
249,CASH_IN,168545.75,C1108858860,15275,183820.75,C2068912679,439357.41,270811.66,0
377,CASH_OUT,274735.96,C304767980,157924,0,C448604532,0,274735.96,0
167,PAYMENT,38781.16,C391396022,4575.63,0,M777503823,0,0,0
348,CASH_OUT,75726.17,C1691036650,0,0,C878390028,326214.25,401940.41,0
133,CASH_IN,28178.58,C1022380258,3302733.87,3330912.45,C1613094218,2199997.52,2171818.94,0
158,CASH_OUT,77049.17,C1882215344,0,0,C1277974610,102823.19,179872.36,0
201,PAYMENT,35622.64,C221017851,0,0,M1309955641,0,0,0
208,CASH_OUT,91723.72,C599759496,49952,0,C1804829498,114467.14,206190.87,0
548,PAYMENT,775.14,C1014150291,5504,4728.86,M584319219,0,0,0
161,PAYMENT,4002.79,C1532467654,0,0,M4006816,0,0,0
361,PAYMENT,38291.09,C1147136471,10242,0,M1096402462,0,0,0
303,CASH_IN,146093.4,C1136066134,6616973.29,6763066.69,C75713025,12053425.96,11907332.56,0
332,PAYMENT,21106.49,C501658332,0,0,M647074815,0,0,0
162,TRANSFER,449086.09,C514290562,0,0,C964287266,5212152.82,5661238.91,0
24,CASH_IN,166563.4,C1405754286,5409353.59,5575916.99,C369371930,245208.23,78644.82,0
331,PAYMENT,2677.62,C1099506015,0,0,M865658770,0,0,0
281,PAYMENT,13680.34,C1899768505,0,0,M506827313,0,0,0
304,PAYMENT,2148.07,C1295622159,50547,48398.93,M1220797577,0,0,0
229,TRANSFER,949514.75,C244413447,10169,0,C458256103,0,949514.75,0
14,CASH_IN,36963.31,C552086177,5630968.33,5667931.63,C1702939487,289331,584669.69,0
10,PAYMENT,20612.26,C806276041,0,0,M410038317,0,0,0
140,CASH_IN,40587.79,C659153195,4912000.65,4952588.44,C1053392239,1946281.8,1905694.01,0
16,CASH_IN,120739.57,C1986109857,490307.67,611047.23,C1769102245,148701.2,27961.63,0
383,PAYMENT,1073.75,C1702678390,49614,48540.25,M1905988470,0,0,0
322,CASH_IN,391760.63,C880155802,47195,438955.63,C749225311,0,0,0
281,CASH_OUT,426336.72,C446204320,94356.01,0,C508275733,1119614.16,1545950.88,0
10,TRANSFER,1272089.25,C893557636,1089123.72,0,C1494894937,0,2194060.17,0
130,TRANSFER,156128.95,C780074696,11735,0,C1516384232,6986378.89,6928239.67,0
163,PAYMENT,16810.89,C1477573006,30713,13902.11,M1828965625,0,0,0
596,TRANSFER,204721.27,C1892500400,204721.27,0,C517910337,0,0,1
33,DEBIT,3663.1,C1999812265,360555.24,356892.14,C1520782099,5591411.82,5595074.92,0
354,CASH_IN,105885.36,C775059200,2329951.48,2435836.84,C1884151725,3611452.5,3505567.14,0
138,PAYMENT,16274.27,C1794221138,37818.72,21544.45,M1314423581,0,0,0
399,CASH_OUT,271351.16,C304432533,37083,0,C1682580710,0,271351.16,0
135,PAYMENT,13706.97,C130140362,5026,0,M767511919,0,0,0
167,PAYMENT,239.35,C2117580946,40446,40206.65,M662961979,0,0,0
15,PAYMENT,14315.38,C1690407560,0,0,M1117402974,0,0,0
141,CASH_OUT,271798.73,C1593175924,0,0,C1240864478,505814.74,777613.47,0
304,CASH_OUT,179405.94,C425231439,29901,0,C528087624,110725.65,290131.6,0
139,CASH_IN,189717.35,C1203822471,29,189746.35,C1325618687,2240333.31,2050615.97,0
595,CASH_OUT,55178.25,C1114674520,23786,0,C918320114,72305.02,127483.27,0
280,CASH_OUT,39178.85,C87037940,0,0,C377707894,593543.69,632722.54,0
178,PAYMENT,4874.71,C626419420,0,0,M223530641,0,0,0
376,PAYMENT,22713.89,C2059505423,121761.36,99047.47,M27596047,0,0,0
201,CASH_IN,133198.65,C961110687,4601,137799.65,C1827367500,0,0,0
330,PAYMENT,14832.38,C1854078360,0,0,M1378801436,0,0,0
163,CASH_IN,139739.22,C1761617143,21544,161283.22,C1190957213,4154825.32,4015086.1,0
589,CASH_OUT,108.8,C13171667,0,0,C736505678,255106.68,255215.48,0
394,CASH_OUT,282586.54,C1416297766,0,0,C857597970,976477.28,1259063.83,0
307,CASH_OUT,154138.66,C404987723,4301,0,C1234502627,129932.19,284070.84,0
259,CASH_OUT,301786.55,C786490120,0,0,C2065363244,6370030.89,6671817.44,0
283,CASH_IN,132293.22,C1660131399,2530826.97,2663120.19,C506930264,138075.38,5782.16,0
207,PAYMENT,33451.94,C376055030,0,0,M362822732,0,0,0
201,PAYMENT,3057.37,C1375326880,0,0,M1801181250,0,0,0
137,CASH_IN,110242.15,C604309693,7507317.89,7617560.04,C502005490,3057671.29,2947429.14,0
179,CASH_IN,81537.8,C2026530337,2898392.55,2979930.36,C110461404,177617.42,96079.62,0
15,PAYMENT,14751.67,C1444477969,1145200.48,1130448.8,M927949832,0,0,0
347,CASH_IN,233755.69,C558575814,82719,316474.69,C1060710129,0,0,0
15,TRANSFER,489131.67,C999641949,0,0,C2068216232,5587162.57,6594624.9,0
571,CASH_IN,267166.25,C977495710,2085517.36,2352683.62,C527022911,1375979.29,1108813.03,0
16,CASH_IN,29493.13,C961680157,22813,52306.13,C599331083,0,0,0
187,PAYMENT,12603.42,C1094495791,0,0,M53531373,0,0,0
256,CASH_OUT,36078.39,C841249114,0,0,C322184892,3978983.37,4015061.76,0
299,PAYMENT,35110.38,C1286965645,10387,0,M144900209,0,0,0
185,CASH_OUT,100919.36,C960289971,212857,111937.64,C1876574784,445935.7,546855.06,0
354,CASH_OUT,118079.93,C1175766065,0,0,C532151797,336710.13,454790.06,0
275,PAYMENT,9982.22,C1167750042,469,0,M440156248,0,0,0
407,TRANSFER,187620.71,C2088151714,0,0,C1773436890,418976.73,606597.44,0
204,DEBIT,995.89,C940651733,0,0,C1626400665,584406.84,585402.73,0
9,PAYMENT,26926.56,C1668693279,1611766.96,1584840.4,M690664728,0,0,0
311,TRANSFER,249106.74,C69641296,24774,0,C1931272592,367825.65,616932.39,0
160,CASH_IN,142787.39,C1110617584,22773,165560.39,C2054491326,1063328.64,920541.25,0
299,CASH_IN,40151.6,C1459293086,84867,125018.6,C1887645849,4180.83,0,0
161,PAYMENT,12579.02,C801620812,0,0,M554531695,0,0,0
254,PAYMENT,1992,C639648535,0,0,M1848979500,0,0,0
40,TRANSFER,491754.42,C1717789781,0,0,C893528380,551666.44,1296759.92,0
358,PAYMENT,32196.46,C938960194,10181,0,M324783854,0,0,0
182,CASH_IN,89484.69,C2048401881,1998482.83,2087967.52,C642468641,240789,103633.1,0
39,PAYMENT,21787.21,C1704642755,0,0,M269807334,0,0,0
353,DEBIT,655,C1609597709,72801,72146,C1136242932,41155.47,41810.47,0
357,CASH_IN,21634.94,C1162359294,15616,37250.94,C847636543,2784596.78,2762961.84,0
328,CASH_OUT,284408.78,C360929413,0,0,C1262277912,8940042.66,9224451.44,0
18,CASH_OUT,133104.38,C918947857,0,0,C477919763,278449.11,711516.34,0
186,PAYMENT,14366.2,C337230339,73968.52,59602.32,M30461615,0,0,0
210,PAYMENT,7096.79,C1867018009,0,0,M83223106,0,0,0
254,CASH_IN,423686.14,C1878100246,321476,745162.14,C995951412,0,0,0
379,TRANSFER,280750.68,C1156120557,528,0,C1098315186,307673.27,588423.95,0
188,CASH_OUT,311083.78,C1259553355,0,0,C748035336,3606713.9,3917797.68,0
131,CASH_IN,120172.22,C170493902,27967522.56,28087694.78,C2143984027,202641.15,82468.93,0
545,PAYMENT,4516.24,C371763142,0,0,M193614551,0,0,0
396,PAYMENT,6278.62,C1098265459,0,0,M1972915776,0,0,0
378,CASH_OUT,96449.33,C254272225,0,0,C913431226,5893512.75,5989962.08,0
355,CASH_OUT,247064.25,C906217994,105596,0,C1197943923,776818.61,1023882.86,0
34,CASH_IN,242469.62,C914058774,2618145.29,2860614.9,C1910841416,6749218.78,6506749.17,0
155,CASH_OUT,57084.42,C400519862,18386,0,C2059772647,865175.24,922259.66,0
229,CASH_OUT,279035.9,C436858296,14070,0,C1420247745,447233.64,663333.33,0
306,CASH_OUT,611675.1,C1607252130,19807,0,C98509573,572371.3,1132567.22,0
423,CASH_OUT,578819.65,C670807748,987,0,C295402097,0,578819.65,0
227,CASH_OUT,62364.64,C1316813033,21716,0,C711511414,1308794.05,1371158.69,0
264,TRANSFER,662536.2,C1587362316,0,0,C550658050,962544.05,1625080.25,0
330,CASH_OUT,129961.15,C1151634689,52058,0,C1562914699,13328557.8,13458518.95,0
380,CASH_OUT,123412.96,C2136016670,3015,0,C2093898667,85760.4,209173.35,0
371,PAYMENT,8379.18,C2114502964,0,0,M1832036711,0,0,0
276,PAYMENT,17913.05,C1541210158,0,0,M1670528678,0,0,0
393,CASH_OUT,63199.58,C1706249946,0,0,C1798879057,193658.91,256858.5,0
302,CASH_OUT,15506.92,C421443221,6040,0,C451546202,0,15506.92,0
184,TRANSFER,270408.21,C861109708,21909,0,C899673855,0,270408.21,0
379,CASH_IN,99069.35,C362925311,21313,120382.35,C1569894909,207064.78,107995.43,0
238,PAYMENT,6675.2,C119496366,0,0,M1203475712,0,0,0
226,CASH_IN,294140.82,C459508890,0,294140.82,C2131626699,2842942.58,2548801.75,0
15,CASH_OUT,55204.44,C1939717896,0,0,C1240730624,871811.85,927016.29,0
394,CASH_IN,26058.83,C585211971,82408,108466.83,C294895389,0,0,0
186,CASH_OUT,285453.97,C287179281,0,0,C528938714,1313678.37,2119020.16,0
397,CASH_OUT,171329.94,C1005407792,0,0,C755646207,640482.84,811812.78,0
525,PAYMENT,8600.13,C702718015,50842,42241.87,M632732185,0,0,0
395,CASH_OUT,117639.34,C1786756442,0,0,C851341112,216861.64,596759.2,0
252,CASH_OUT,87179.47,C1141592769,63773,0,C1311418903,3013453.25,3100632.71,0
43,CASH_OUT,220062.8,C28281907,0,0,C1321128627,2042916.41,2262979.21,0
394,PAYMENT,11877.09,C1196574215,0,0,M146321219,0,0,0
40,CASH_OUT,43644.86,C849170601,7873.42,0,C567089592,1482564.23,1526209.09,0
404,CASH_OUT,146313.23,C1561323892,42270.62,0,C698041005,4972059.6,5118372.84,0
377,CASH_OUT,256107.92,C831567803,204,0,C1108067559,0,256107.92,0
43,CASH_OUT,304847.43,C1526366631,49567,0,C668640218,395017.36,699864.79,0
402,DEBIT,458.58,C743216549,16546,16087.42,C263680916,263455.57,263914.15,0
278,CASH_IN,137456.55,C2075843738,80207,217663.55,C589462404,2518.27,0,0
188,PAYMENT,304.29,C599192971,0,0,M1089850253,0,0,0
202,CASH_IN,255845.34,C536916339,2828656.81,3084502.15,C1941841053,6899394.49,6643549.15,0
298,CASH_IN,96960.74,C915685554,6015541.63,6112502.37,C2091155682,1912574.86,1815614.12,0
43,CASH_OUT,160772.53,C302682097,230725.09,69952.56,C2052136593,686042.63,846815.16,0
373,PAYMENT,11625.12,C757575196,0,0,M977647410,0,0,0
691,CASH_OUT,83494.94,C1471010793,359023,275528.06,C812239727,1156244.14,1239739.09,0
186,CASH_IN,141892.08,C539909730,10099396.3,10241288.38,C1785222238,267998.66,126106.58,0
330,CASH_OUT,193203.87,C1935140270,0,0,C1739974332,4139722.88,4332926.75,0
688,PAYMENT,1629.81,C1903497890,3085,1455.19,M402884838,0,0,0
204,TRANSFER,279504.8,C116890556,0,0,C1387460501,919330.56,1198835.36,0
326,CASH_OUT,401706.13,C1228506976,64826,0,C949782976,1072316.15,1474022.29,0
324,CASH_IN,47904.41,C1671485255,1642381.2,1690285.61,C1513283442,465784.26,417879.85,0
351,CASH_IN,369060.72,C2086489288,4030202.98,4399263.7,C2122705644,5716212.58,5347151.86,0
204,CASH_OUT,25141.23,C263477694,0,0,C575799607,695743.64,720884.87,0
401,CASH_IN,353503.41,C1651479747,51848,405351.41,C1714673551,1966620.31,1613116.9,0
300,TRANSFER,2006788.33,C1607548555,20018,0,C736141014,3241263.7,5248052.04,0
44,CASH_IN,1334.47,C1880453012,4036699.16,4038033.63,C2004610112,844759.87,843425.4,0
279,PAYMENT,32191.54,C1374100471,0,0,M435081449,0,0,0
257,CASH_OUT,168679.2,C1424457337,0,0,C1721055178,1575893.94,1744573.15,0
349,PAYMENT,853.64,C1764250265,0,0,M522118241,0,0,0
34,PAYMENT,10283.12,C1610834919,146816.64,136533.52,M1003900616,0,0,0
232,TRANSFER,19095.32,C487925934,149245.08,130149.77,C2096095671,614239.81,633335.13,0
228,CASH_IN,44141.37,C1967867615,3235280.16,3279421.54,C516516576,9464372.7,9420231.33,0
132,PAYMENT,21337.49,C526592025,79705.73,58368.24,M1744894240,0,0,0
250,PAYMENT,2953,C1067951206,10966,8013,M622141608,0,0,0
16,CASH_IN,120259.47,C247504515,14226,134485.47,C1313684587,260818.56,140559.09,0
299,CASH_IN,266763.52,C151320942,1997992.21,2264755.73,C557724822,266863.8,100.28,0
165,PAYMENT,11671.03,C810190984,0,0,M1810052210,0,0,0
11,PAYMENT,6436.61,C1310163700,104282,97845.39,M1112211254,0,0,0
514,PAYMENT,10635.38,C1322039040,31995.59,21360.21,M648152640,0,0,0
395,PAYMENT,18746.48,C1885848945,0,0,M41464056,0,0,0
398,PAYMENT,37061.21,C212745027,23111.74,0,M335536241,0,0,0
352,PAYMENT,14828.51,C919427760,5243,0,M1752309857,0,0,0
188,CASH_OUT,89924.58,C982992905,0,0,C1926273461,609390.76,699315.34,0
131,CASH_OUT,97758.02,C1363980559,10879,0,C974093267,1356910.31,1454668.33,0
259,CASH_OUT,409297.95,C1367703635,0,0,C802499512,3176617.5,3585915.45,0
22,CASH_IN,202112.65,C430174314,3386554.25,3588666.89,C911383281,304930.29,102817.64,0
41,TRANSFER,1483649.05,C2125433004,134273.45,0,C1577420620,11139753.33,12482264.5,0
397,PAYMENT,14927.72,C1069634096,2990,0,M189554074,0,0,0
396,PAYMENT,24104.11,C2108626957,0,0,M1047901655,0,0,0
351,CASH_IN,187147.84,C89190136,72369,259516.84,C1525042760,104401,0,0
140,PAYMENT,2860.16,C1256344569,14663,11802.84,M331779326,0,0,0
133,PAYMENT,4407.14,C503607612,0,0,M1547065595,0,0,0
260,CASH_OUT,38576.04,C1565303585,8548,0,C2097655572,369020.96,407597,0
18,CASH_IN,271200.99,C1970869833,21516,292716.99,C1537037787,2641307.62,2370106.63,0
524,CASH_IN,53048.08,C1066510803,5410022.76,5463070.84,C976990602,491570.59,438522.51,0
397,CASH_OUT,262613.32,C89133686,0,0,C810244927,15234252.94,15496866.27,0
640,CASH_OUT,101638.41,C1154139297,39912,0,C2146249126,563766.9,665405.31,0
35,CASH_IN,96793.36,C1977015069,7104097.31,7200890.67,C1918102197,169236.98,72443.62,0
376,CASH_OUT,241374.82,C1307175161,10992,0,C1799586357,0,241374.82,0
40,CASH_IN,98634.78,C1738083650,3627928.6,3726563.37,C1297625516,130908.27,32273.5,0
347,TRANSFER,2148637.38,C947565235,70790,0,C2049397297,0,2148637.38,0
525,CASH_IN,72718.57,C1528715458,607368,680086.57,C1373349185,525812.05,453093.47,0
307,PAYMENT,16614.01,C1743790225,54970,38355.99,M1488761147,0,0,0
349,PAYMENT,26364.47,C2090563799,10249,0,M856977070,0,0,0
406,CASH_OUT,26424.87,C1889899549,10399,0,C1257456959,0,26424.87,0
37,PAYMENT,6393.24,C462515035,0,0,M1244441479,0,0,0
188,CASH_OUT,363654.91,C913465524,54929,0,C783141435,33738.66,397393.57,0
227,CASH_IN,157467.26,C1106786867,10405778.31,10563245.56,C1256147030,629231.89,471764.63,0
302,CASH_OUT,187685.7,C1536380357,155906,0,C1886519829,0,187685.7,0
44,TRANSFER,277462.98,C1251706622,57575.93,0,C781340672,309412.53,586875.5,0
130,PAYMENT,34911.18,C941475985,295,0,M379577159,0,0,0
356,PAYMENT,34489.29,C838071215,126145.64,91656.36,M1963607936,0,0,0
307,PAYMENT,15865.25,C593825688,31634,15768.75,M492082474,0,0,0
182,PAYMENT,2793.15,C2033487922,147204,144410.85,M920686221,0,0,0
36,CASH_OUT,57611.6,C1119450014,504971,447359.4,C1732804212,378643.3,436254.9,0
259,PAYMENT,12577.11,C1200190589,107185.98,94608.87,M142719529,0,0,0
331,CASH_IN,122441.88,C1482781413,3876212.51,3998654.39,C1882872484,910988.54,788546.66,0
378,CASH_OUT,607408.38,C628520601,0,0,C1653043537,3708232.54,4315640.91,0
236,PAYMENT,19080.48,C1567406502,101729,82648.52,M691321876,0,0,0
9,CASH_IN,124140.37,C461260878,1957947.9,2082088.27,C473344802,19916.44,0,0
180,CASH_IN,274020.25,C1340601033,51676,325696.25,C325041654,0,0,0
351,TRANSFER,252547.22,C1691949983,9551,0,C1785583168,0,252547.22,0
184,PAYMENT,3377.03,C1998898579,39774.79,36397.76,M1634246406,0,0,0
350,CASH_IN,34137.97,C504709707,24139410.21,24173548.18,C511613709,338008.13,303870.16,0
215,CASH_OUT,155809.48,C1649592049,0,0,C1601366159,1646800.85,1802610.33,0
282,CASH_IN,141660.89,C304644793,57389,199049.89,C1426930525,1704065.27,1676527.48,0
330,CASH_IN,192576.94,C126873318,4509143.52,4701720.46,C2016074498,220700.06,28123.12,0
397,CASH_OUT,3945.62,C1913097828,49599,45653.38,C147087384,22156.54,26102.15,0
354,PAYMENT,742.59,C1343471947,0,0,M1489919280,0,0,0
209,CASH_OUT,85732.09,C1942272729,115673,29940.91,C1061217204,0,85732.09,0
94,CASH_IN,159071.68,C1686289002,19815,178886.68,C735519567,302952.43,143880.75,0
134,CASH_IN,208311.61,C992884346,43064,251375.61,C1505225889,2188773.83,1980462.22,0
610,CASH_IN,135741.25,C1889199857,393993,529734.25,C1919519009,0,0,0
258,CASH_IN,391110.34,C248366279,6439392.72,6830503.06,C381105988,6908442.09,6517331.75,0
235,CASH_IN,135388.55,C994364682,2177752.82,2313141.38,C1375280409,4778809.44,4643420.89,0
38,PAYMENT,8433.38,C1436142688,0,0,M1054828756,0,0,0
259,CASH_IN,183634.05,C498975186,1375384.86,1559018.92,C1513125848,576471.49,392837.44,0
330,CASH_OUT,204064.02,C1697866852,0,0,C1888799716,1128855,1332919.02,0
548,CASH_IN,182998.65,C864634573,4938875.67,5121874.32,C402773759,866559.63,683560.97,0
327,CASH_OUT,311866.56,C1618783062,0,0,C562225467,1147927.08,1459793.63,0
321,CASH_OUT,79276.46,C477716546,7014,0,C441260174,77240.26,156516.72,0
33,PAYMENT,10049.61,C1779656903,337889.99,327840.39,M1819264040,0,0,0
133,CASH_OUT,113469.38,C551714199,0,0,C1068635532,387275.93,500745.31,0
17,CASH_IN,55232.27,C780758476,2238637.28,2293869.56,C520678346,130970.93,75738.65,0
329,PAYMENT,39372.91,C293324087,0,0,M401541277,0,0,0
382,CASH_OUT,23872.82,C530072152,10796,0,C1605216697,214444.73,238317.55,0
260,CASH_OUT,131096.51,C823345379,47796.58,0,C1499437451,173249.42,304345.93,0
177,CASH_OUT,33438.88,C830505810,0,0,C946652982,466114.63,499553.52,0
184,PAYMENT,3339.25,C1025605346,7013,3673.75,M1085689429,0,0,0
156,PAYMENT,5450.38,C1453581344,0,0,M2044516409,0,0,0
9,CASH_IN,239094.77,C1329459475,3687425.48,3926520.25,C1679489377,491635.89,1230676.61,0
140,PAYMENT,18817.88,C895935811,0,0,M1160783034,0,0,0
254,PAYMENT,20844.66,C1018413845,20231,0,M353844382,0,0,0
181,CASH_IN,13021.11,C310841161,172727.14,185748.25,C1657777287,409354.83,396333.72,0
156,CASH_OUT,97348.26,C1052850850,0,0,C1154620103,850325.63,947673.89,0
7,PAYMENT,10887.2,C580920057,3052,0,M1885510165,0,0,0
371,PAYMENT,3717.24,C763032226,0,0,M366940109,0,0,0
163,CASH_OUT,75879.78,C733532185,0,0,C890039247,9393528.12,9469407.9,0
