row_id,loan_id,credit_score,annual_income,employment_years,home_ownership,loan_purpose,loan_amount,term_months,verified_income,delinq_2yr,dti,interest_rate,loan_status
737,LN103641,798,81100.0,1.4,OWN,medical,5100.0,60,Verified,0,6.3,11.0,Fully Paid
738,LN100111,705,67400.0,13.7,MORTGAGE,major_purchase,9700.0,36,Source Verified,1,4.3,11.53,Current
739,LN102393,710,71700.0,7.0,RENT,debt_consolidation,12100.0,36,Verified,0,4.6,13.62,Fully Paid
740,LN104237,705,39400.0,1.6,RENT,other,7700.0,36,Source Verified,1,12.9,14.03,Charged Off
741,LN100038,636,26100.0,0.9,MORTGAGE,debt_consolidation,7600.0,36,Not Verified,1,17.8,16.32,Fully Paid
742,LN105170,737,66600.0,11.4,MORTGAGE,credit_card,5100.0,60,Source Verified,0,10.1,16.32,Fully Paid
743,LN100893,693,43400.0,4.1,RENT,credit_card,15900.0,60,Verified,0,17.0,14.85,Fully Paid
744,LN101562,637,48700.0,2.2,MORTGAGE,major_purchase,15000.0,36,Source Verified,0,25.3,12.74,Fully Paid
745,LN101439,763,39100.0,12.3,RENT,home_improvement,8700.0,60,Verified,0,9.9,13.5,Current
746,LN101417,755,137600.0,1.3,MORTGAGE,credit_card,11000.0,60,Source Verified,0,2.2,14.6,Charged Off
747,LN101372,716,-1.0,14.8,RENT,debt_consolidation,24900.0,60,Not Verified,0,0.0,14.8,Charged Off
748,LN104353,595,49400.0,9.1,RENT,debt_consolidation,21100.0,60,Source Verified,1,3.3,16.92,Current
749,LN104273,810,59000.0,7.0,MORTGAGE,credit_card,11800.0,60,Verified,2,19.0,14.94,Current
750,LN102919,749,71400.0,11.7,RENT,debt_consolidation,11700.0,36,Not Verified,1,2.9,9.88,Fully Paid
751,LN102526,685,41700.0,17.3,MORTGAGE,debt_consolidation,6100.0,60,Not Verified,0,14.9,11.58,Current
752,LN102740,635,30200.0,14.4,RENT,debt_consolidation,11500.0,60,Source Verified,1,14.3,17.86,Fully Paid
753,LN104991,686,39500.0,2.4,RENT,major_purchase,11500.0,36,Verified,0,15.3,12.38,Charged Off
754,LN101481,727,54500.0,2.6,OWN,debt_consolidation,8300.0,36,Verified,1,21.3,13.61,Current
755,LN102530,765,32200.0,0.2,MORTGAGE,credit_card,21200.0,60,Source Verified,0,18.4,17.13,Current
756,LN104550,755,51900.0,9.0,RENT,medical,14200.0,36,Not Verified,0,5.1,13.95,Charged Off
757,LN104306,707,53200.0,2.0,MORTGAGE,debt_consolidation,5600.0,36,Source Verified,0,5.9,12.51,Fully Paid
758,LN102239,670,44800.0,4.8,MORTGAGE,medical,9500.0,36,Verified,2,20.6,15.62,Charged Off
759,LN103981,673,22700.0,14.9,RENT,debt_consolidation,6400.0,36,Source Verified,0,56.0,15.37,Charged Off
760,LN104179,639,21800.0,5.9,RENT,major_purchase,25000.0,36,Not Verified,1,59.6,17.42,Charged Off
761,LN100948,715,48700.0,2.3,MORTGAGE,debt_consolidation,10600.0,36,Not Verified,1,25.7,13.13,Fully Paid
762,LN102860,595,30300.0,0.3,RENT,debt_consolidation,9500.0,36,Not Verified,0,26.4,17.31,Fully Paid
763,LN101785,769,65500.0,3.0,MORTGAGE,debt_consolidation,5300.0,36,Not Verified,0,3.5,9.41,Charged Off
764,LN101841,691,95300.0,5.0,RENT,home_improvement,13000.0,36,Not Verified,0,10.3,12.63,Charged Off
765,LN100500,779,37100.0,3.0,RENT,debt_consolidation,28800.0,36,Source Verified,1,28.0,14.37,Charged Off
766,LN100336,646,-1.0,12.4,MORTGAGE,home_improvement,8200.0,60,Not Verified,0,0.0,14.71,Charged Off
767,LN101770,661,52800.0,5.2,MORTGAGE,credit_card,13800.0,36,Not Verified,1,22.5,15.05,Fully Paid
768,LN104679,619,138600.0,17.9,MORTGAGE,home_improvement,18300.0,36,Source Verified,1,3.9,11.79,Current
769,LN104134,622,64000.0,9.2,RENT,home_improvement,8900.0,36,Source Verified,1,3.1,11.64,Charged Off
770,LN100743,569,37100.0,10.0,RENT,small_business,18900.0,60,Not Verified,0,4.9,20.03,Fully Paid
771,LN104168,684,66700.0,7.0,MORTGAGE,debt_consolidation,12400.0,36,Verified,1,11.2,9.71,Fully Paid
772,LN103968,650,28700.0,0.4,OWN,credit_card,5100.0,36,Source Verified,0,36.9,14.2,Current
773,LN104920,668,47800.0,2.8,MORTGAGE,credit_card,6900.0,60,Source Verified,0,18.6,13.2,Charged Off
774,LN102549,722,42800.0,7.5,RENT,credit_card,9100.0,36,Source Verified,1,3.1,11.83,Charged Off
775,LN102667,672,28000.0,99.0,MORTGAGE,debt_consolidation,11500.0,36,Source Verified,0,14.1,13.68,Fully Paid
776,LN104933,725,67700.0,5.0,RENT,debt_consolidation,10500.0,60,Source Verified,0,4.7,13.02,Charged Off
777,LN101909,718,44800.0,5.6,RENT,credit_card,7200.0,60,Source Verified,0,8.6,14.89,Fully Paid
778,LN103658,631,45800.0,18.6,MORTGAGE,major_purchase,7300.0,36,Not Verified,0,38.3,15.05,Charged Off
779,LN103020,610,50200.0,5.7,RENT,debt_consolidation,6100.0,36,Not Verified,2,15.9,16.24,Fully Paid
780,LN101058,698,34500.0,99.0,RENT,debt_consolidation,16400.0,36,Not Verified,1,28.5,13.9,Fully Paid
781,LN103884,641,50300.0,4.0,RENT,credit_card,16500.0,60,Source Verified,0,24.4,18.44,Charged Off
782,LN103125,726,54900.0,21.5,MORTGAGE,home_improvement,13600.0,36,Source Verified,0,6.8,9.46,Current
783,LN103243,707,69100.0,27.2,MORTGAGE,credit_card,10300.0,60,Verified,1,14.0,14.63,Fully Paid
784,LN100231,652,58200.0,22.4,MORTGAGE,debt_consolidation,15500.0,36,Verified,1,1.7,13.07,Charged Off
785,LN101448,670,51300.0,6.5,OTHER,debt_consolidation,5700.0,60,Source Verified,0,29.6,18.12,Charged Off
786,LN105025,519,29400.0,4.5,MORTGAGE,other,6400.0,36,Source Verified,1,12.4,16.73,Fully Paid
787,LN102965,586,68700.0,11.2,MORTGAGE,credit_card,15500.0,60,Verified,0,0.9,16.92,Current
788,LN102785,696,106900.0,2.9,MORTGAGE,medical,10000.0,60,Verified,0,4.8,17.2,Current
789,LN100207,611,166100.0,10.0,RENT,credit_card,17000.0,60,Not Verified,0,4.8,18.34,Fully Paid
790,LN103468,782,47800.0,4.2,MORTGAGE,credit_card,4400.0,36,Source Verified,2,20.4,11.75,Fully Paid
791,LN102329,755,23400.0,0.9,OWN,small_business,9500.0,60,Not Verified,1,10.8,15.86,Charged Off
792,LN102183,625,62700.0,8.0,MORTGAGE,other,31300.0,60,Source Verified,1,8.5,17.06,Charged Off
793,LN105156,648,42400.0,6.4,RENT,credit_card,9500.0,36,Verified,0,11.6,13.47,Fully Paid
794,LN104527,702,60200.0,4.6,MORTGAGE,home_improvement,9800.0,60,Source Verified,0,18.2,14.06,Charged Off
795,LN101507,687,30300.0,6.2,MORTGAGE,debt_consolidation,23500.0,36,Not Verified,0,10.9,11.58,Fully Paid
796,LN102191,629,110900.0,3.8,RENT,credit_card,15000.0,36,Source Verified,0,8.2,12.8,Charged Off
797,LN104149,577,123200.0,9.2,RENT,home_improvement,5400.0,36,Verified,0,1.2,14.16,Current
798,LN101062,660,99900.0,4.0,MORTGAGE,home_improvement,40000.0,60,Source Verified,0,5.3,15.23,Current
799,LN102246,587,60700.0,8.2,MORTGAGE,debt_consolidation,12300.0,60,Verified,0,1.3,16.71,Fully Paid
800,LN103481,748,25800.0,5.2,OWN,debt_consolidation,6700.0,36,Verified,0,7.1,10.55,Charged Off
801,LN101904,730,101300.0,4.5,RENT,credit_card,11800.0,60,Source Verified,0,8.7,14.54,Fully Paid
802,LN100898,721,85200.0,4.4,RENT,debt_consolidation,27200.0,36,Source Verified,0,4.8,12.81,Current
803,LN100086,659,54000.0,8.1,MORTGAGE,credit_card,8600.0,36,Verified,1,10.2,13.58,Current
804,LN102609,603,33100.0,11.7,OWN,debt_consolidation,17900.0,36,Source Verified,0,25.4,16.05,Fully Paid
805,LN101750,640,49800.0,6.6,RENT,credit_card,11100.0,36,Source Verified,1,16.4,16.62,Fully Paid
806,LN103296,719,51800.0,7.9,MORTGAGE,credit_card,9100.0,36,Not Verified,2,18.3,14.11,Charged Off
807,LN103322,701,15000.0,12.8,RENT,other,16900.0,60,Not Verified,0,60.1,20.2,Current
808,LN100692,752,80400.0,2.5,MORTGAGE,credit_card,10000.0,36,Verified,0,10.8,10.38,Charged Off
809,LN101238,730,77200.0,16.1,RENT,debt_consolidation,3900.0,36,Verified,0,9.4,8.53,Fully Paid
810,LN102546,670,42800.0,4.2,MORTGAGE,debt_consolidation,12400.0,36,Not Verified,0,13.2,13.96,Fully Paid
811,LN101425,631,109200.0,7.3,MORTGAGE,debt_consolidation,5800.0,36,Not Verified,0,1.8,13.43,Current
812,LN100261,673,45400.0,14.2,MORTGAGE,major_purchase,7200.0,36,Source Verified,0,6.6,10.53,Fully Paid
813,LN104837,624,182200.0,1.5,RENT,debt_consolidation,6400.0,36,Source Verified,1,4.4,14.82,Charged Off
814,LN104461,687,66100.0,11.5,RENT,credit_card,9500.0,60,Source Verified,0,14.5,13.88,Charged Off
815,LN103521,693,34000.0,7.3,MORTGAGE,medical,11000.0,60,Not Verified,0,26.8,16.76,Fully Paid
816,LN101471,763,91800.0,4.5,MORTGAGE,debt_consolidation,12000.0,60,Source Verified,0,3.6,13.35,Current
817,LN100674,744,79600.0,4.7,RENT,debt_consolidation,10200.0,36,Source Verified,0,4.5,9.19,Fully Paid
818,LN103297,0,105000.0,6.0,MORTGAGE,major_purchase,9400.0,36,Source Verified,0,7.8,9.36,Fully Paid
819,LN104105,740,112800.0,22.0,MORTGAGE,small_business,14300.0,36,Source Verified,1,8.1,13.06,Charged Off
820,LN103299,700,31100.0,13.5,RENT,credit_card,14100.0,60,Source Verified,0,27.9,16.95,Fully Paid
821,LN103867,798,53400.0,13.3,RENT,other,6400.0,36,Source Verified,0,20.9,11.54,Charged Off
822,LN100041,725,71600.0,21.3,MORTGAGE,debt_consolidation,4400.0,36,Source Verified,0,5.2,9.36,Fully Paid
823,LN104124,739,-1.0,7.7,RENT,debt_consolidation,10100.0,36,Source Verified,0,0.0,10.38,Fully Paid
824,LN103155,640,-1.0,15.9,MORTGAGE,debt_consolidation,13400.0,36,Not Verified,0,0.0,12.55,Current
825,LN103141,850,48500.0,7.9,MORTGAGE,other,6800.0,36,Source Verified,1,3.4,6.93,Fully Paid
826,LN104255,754,50200.0,2.6,RENT,credit_card,4200.0,60,Source Verified,0,4.2,12.54,Fully Paid
827,LN101625,764,26600.0,4.9,MORTGAGE,small_business,6600.0,36,Source Verified,0,33.7,14.34,Charged Off
828,LN103701,632,44000.0,13.0,OWN,home_improvement,13900.0,60,Not Verified,0,22.1,12.58,Fully Paid
829,LN101156,690,40400.0,10.7,RENT,debt_consolidation,7400.0,36,Not Verified,0,15.9,12.88,Fully Paid
830,LN102405,583,22700.0,3.0,OWN,credit_card,13100.0,36,Verified,1,1.2,16.01,Current
831,LN103061,703,47300.0,99.0,OWN,medical,11300.0,36,Not Verified,1,4.5,10.99,Current
832,LN103156,850,32000.0,4.1,OWN,small_business,12800.0,36,Source Verified,0,25.0,11.81,Current
833,LN104236,703,-1.0,1.6,MORTGAGE,debt_consolidation,5900.0,36,Not Verified,1,0.0,12.38,Charged Off
834,LN103078,608,39500.0,7.9,OWN,debt_consolidation,6900.0,36,Verified,0,5.4,11.87,Charged Off
835,LN100551,726,48600.0,3.2,MORTGAGE,small_business,30300.0,36,Source Verified,0,0.9,12.02,Fully Paid
836,LN101733,596,40700.0,7.2,MORTGAGE,debt_consolidation,10500.0,36,Source Verified,2,30.1,14.22,Fully Paid
837,LN101784,735,238500.0,3.1,MORTGAGE,debt_consolidation,6900.0,60,Not Verified,0,3.7,11.36,Current
838,LN102941,772,36600.0,6.9,RENT,debt_consolidation,4200.0,36,Not Verified,0,5.1,10.68,Current
839,LN103392,0,102100.0,0.8,MORTGAGE,debt_consolidation,6800.0,60,Source Verified,0,13.3,14.91,Fully Paid
840,LN100130,665,77900.0,2.9,MORTGAGE,debt_consolidation,5600.0,36,Verified,1,6.7,11.55,Charged Off
841,LN101978,792,46000.0,1.8,MORTGAGE,small_business,3800.0,60,Source Verified,0,6.9,16.39,Fully Paid
842,LN105028,744,130600.0,10.9,RENT,other,14600.0,36,Verified,0,0.9,9.62,Fully Paid
843,LN103852,602,35400.0,4.0,OWN,small_business,7600.0,36,Source Verified,0,10.6,18.8,Fully Paid
844,LN102589,731,59300.0,5.7,MORTGAGE,small_business,22100.0,60,Not Verified,0,10.0,13.64,Current
845,LN101012,657,117000.0,7.5,RENT,debt_consolidation,14000.0,36,Verified,0,2.7,12.22,Fully Paid
846,LN104716,746,75900.0,7.8,OWN,home_improvement,9400.0,36,Source Verified,2,10.0,10.27,Charged Off
847,LN104309,535,-1.0,1.5,MORTGAGE,credit_card,6200.0,60,Not Verified,0,0.0,16.92,Charged Off
848,LN100756,630,47900.0,2.3,RENT,medical,15000.0,60,Verified,1,3.5,17.55,Fully Paid
849,LN103419,0,27600.0,6.6,MORTGAGE,credit_card,6900.0,36,Source Verified,1,16.3,16.34,Fully Paid
850,LN101833,717,74600.0,6.0,RENT,debt_consolidation,11500.0,36,Verified,0,7.8,12.3,Current
851,LN104007,721,41900.0,3.3,RENT,debt_consolidation,17200.0,36,Not Verified,0,11.1,13.71,Charged Off
852,LN101532,754,51200.0,4.8,MORTGAGE,credit_card,10600.0,36,Not Verified,1,21.0,9.02,Fully Paid
853,LN104140,681,25400.0,2.2,MORTGAGE,home_improvement,10600.0,60,Verified,0,24.6,15.07,Fully Paid
854,LN102025,594,48300.0,16.6,RENT,small_business,9600.0,36,Verified,0,19.3,14.12,Current
855,LN103090,770,74500.0,11.4,RENT,other,7300.0,36,Not Verified,0,2.4,10.72,Charged Off
856,LN101650,657,-1.0,7.5,RENT,credit_card,8300.0,36,Source Verified,0,0.0,14.37,Current
857,LN103099,728,-1.0,5.5,RENT,small_business,9900.0,36,Not Verified,0,0.0,15.85,Fully Paid
858,LN102616,690,56100.0,0.3,RENT,home_improvement,14800.0,36,Source Verified,0,18.5,12.03,Current
859,LN104314,688,72700.0,5.9,RENT,debt_consolidation,5800.0,36,Not Verified,1,9.4,11.92,Charged Off
860,LN104060,706,135700.0,7.9,OWN,home_improvement,9200.0,36,Not Verified,0,1.9,11.22,Fully Paid
861,LN102175,693,117400.0,1.3,MORTGAGE,debt_consolidation,9300.0,36,Not Verified,1,6.4,12.37,Fully Paid
862,LN104695,713,68500.0,2.8,RENT,debt_consolidation,13100.0,60,Source Verified,0,17.9,13.47,Current
863,LN103608,741,52200.0,13.3,MORTGAGE,credit_card,11600.0,60,Source Verified,0,10.6,16.44,Fully Paid
864,LN104621,687,38500.0,6.8,MORTGAGE,debt_consolidation,6100.0,36,Source Verified,0,34.4,12.2,Charged Off
865,LN104428,678,61200.0,7.4,MORTGAGE,credit_card,15700.0,36,Not Verified,1,5.6,15.88,Current
866,LN103029,708,38100.0,7.5,MORTGAGE,debt_consolidation,15400.0,36,Verified,2,31.2,12.28,Charged Off
867,LN103161,726,23000.0,99.0,MORTGAGE,debt_consolidation,12700.0,60,Not Verified,0,3.3,14.27,Fully Paid
868,LN103548,641,-1.0,6.3,RENT,debt_consolidation,10400.0,60,Not Verified,1,0.0,17.67,Fully Paid
869,LN101742,723,30100.0,3.3,OWN,debt_consolidation,7200.0,36,Source Verified,1,27.6,12.95,Fully Paid
870,LN104325,661,100300.0,2.8,RENT,credit_card,23200.0,36,Verified,2,10.1,13.66,Fully Paid
871,LN101223,741,24500.0,2.1,MORTGAGE,credit_card,7700.0,36,Verified,0,32.6,10.85,Charged Off
872,LN105005,587,-1.0,5.2,RENT,debt_consolidation,3900.0,36,Source Verified,1,0.0,13.94,Fully Paid
873,LN103527,604,52500.0,9.8,MORTGAGE,debt_consolidation,16600.0,60,Not Verified,1,9.6,18.38,Current
874,LN100776,619,50800.0,2.9,RENT,credit_card,4800.0,60,Not Verified,0,18.2,17.88,Fully Paid
875,LN103781,570,50000.0,99.0,MORTGAGE,medical,5700.0,36,Verified,1,7.0,14.93,Current
876,LN100897,634,74900.0,8.1,MORTGAGE,home_improvement,17500.0,36,Not Verified,0,4.9,10.64,Fully Paid
877,LN100376,677,20500.0,1.4,MORTGAGE,credit_card,9400.0,60,Verified,1,28.6,17.72,Charged Off
878,LN102398,648,-1.0,3.5,RENT,credit_card,7400.0,36,Source Verified,1,0.0,13.01,Fully Paid
879,LN102174,712,70800.0,16.1,RENT,small_business,3200.0,60,Verified,0,9.0,13.91,Current
880,LN101911,723,65500.0,7.9,MORTGAGE,debt_consolidation,19000.0,36,Source Verified,0,3.5,9.86,Charged Off
881,LN104892,618,54900.0,3.8,RENT,credit_card,11200.0,36,Verified,0,14.3,13.75,Charged Off
882,LN103897,806,42000.0,3.3,MORTGAGE,debt_consolidation,8100.0,36,Not Verified,0,16.8,10.63,Charged Off
883,LN101829,675,60700.0,8.0,MORTGAGE,small_business,14000.0,36,Source Verified,0,13.1,15.31,Current
884,LN100329,656,36500.0,3.4,MORTGAGE,credit_card,12300.0,36,Source Verified,0,18.3,15.15,Current
885,LN100394,736,38900.0,6.0,MORTGAGE,other,6700.0,60,Verified,1,4.7,12.41,Current
886,LN100987,712,37100.0,3.0,MORTGAGE,debt_consolidation,8200.0,36,Source Verified,1,11.8,11.09,Charged Off
887,LN104624,810,53700.0,9.8,MORTGAGE,home_improvement,17700.0,36,Source Verified,1,13.2,11.92,Fully Paid
888,LN102956,725,30300.0,1.6,OTHER,credit_card,6300.0,60,Verified,1,26.5,13.84,Fully Paid
889,LN103538,0,31000.0,1.4,MORTGAGE,small_business,5000.0,60,Not Verified,0,44.0,21.17,Charged Off
890,LN100418,686,-1.0,6.6,OWN,debt_consolidation,33100.0,60,Not Verified,0,0.0,13.65,Charged Off
891,LN101091,691,117600.0,2.7,RENT,credit_card,6700.0,60,Verified,0,3.7,17.05,Charged Off
892,LN103751,649,65500.0,6.9,MORTGAGE,debt_consolidation,11600.0,36,Not Verified,0,11.8,13.15,Charged Off
893,LN100275,715,128400.0,1.0,RENT,credit_card,15000.0,36,Source Verified,0,1.4,10.53,Current
894,LN104631,588,81800.0,7.9,MORTGAGE,other,12100.0,60,Not Verified,0,13.3,17.49,Charged Off
895,LN100758,732,57900.0,10.0,OWN,credit_card,24300.0,60,Verified,0,4.7,13.17,Fully Paid
896,LN104912,713,68800.0,6.6,RENT,debt_consolidation,22000.0,36,Source Verified,0,7.2,12.36,Fully Paid
897,LN102752,585,74700.0,4.1,RENT,home_improvement,15700.0,36,Not Verified,2,3.5,14.66,Charged Off
898,LN102612,651,49900.0,7.1,RENT,credit_card,8500.0,36,Verified,1,8.8,17.42,Fully Paid
899,LN100539,639,92400.0,3.6,MORTGAGE,debt_consolidation,13600.0,60,Not Verified,0,8.6,15.34,Fully Paid
900,LN101049,718,29100.0,4.7,MORTGAGE,credit_card,4800.0,36,Source Verified,0,11.0,10.8,Fully Paid
901,LN100463,555,48000.0,1.0,RENT,debt_consolidation,5700.0,36,Not Verified,0,12.3,16.38,Fully Paid
902,LN100328,614,45700.0,6.7,MORTGAGE,credit_card,7400.0,60,Verified,0,18.6,14.27,Fully Paid
903,LN102532,706,41100.0,5.0,MORTGAGE,debt_consolidation,4500.0,60,Source Verified,0,41.6,14.7,Fully Paid
904,LN102412,579,69500.0,5.5,RENT,credit_card,13700.0,60,Source Verified,2,15.8,20.34,Fully Paid
905,LN104079,657,34900.0,3.7,RENT,debt_consolidation,3200.0,36,Not Verified,0,9.4,9.94,Charged Off
906,LN104100,727,97700.0,2.9,MORTGAGE,debt_consolidation,33100.0,60,Source Verified,1,14.9,16.59,Charged Off
907,LN100502,643,76900.0,5.8,MORTGAGE,debt_consolidation,8500.0,36,Source Verified,0,9.0,12.36,Current
908,LN102719,619,59200.0,5.4,MORTGAGE,credit_card,10400.0,36,Verified,1,1.4,15.19,Charged Off
909,LN103552,0,84900.0,9.1,OWN,other,13900.0,36,Source Verified,0,1.1,13.25,Charged Off
910,LN104698,760,31800.0,9.0,RENT,debt_consolidation,4900.0,36,Verified,0,28.1,13.22,Current
911,LN104319,850,199700.0,1.7,RENT,home_improvement,10700.0,60,Not Verified,0,3.4,10.11,Fully Paid
912,LN100362,755,54000.0,3.8,RENT,debt_consolidation,2500.0,60,Verified,0,4.5,6.86,Fully Paid
913,LN100579,714,53700.0,4.8,MORTGAGE,other,15100.0,36,Verified,0,1.8,12.63,Charged Off
914,LN103445,669,46300.0,2.6,RENT,credit_card,5300.0,60,Verified,1,5.8,14.32,Fully Paid
915,LN101244,758,34400.0,12.0,MORTGAGE,small_business,3900.0,60,Source Verified,0,9.6,12.15,Fully Paid
916,LN104447,691,29600.0,3.6,MORTGAGE,credit_card,33100.0,36,Verified,0,8.1,15.41,Charged Off
917,LN101432,634,24500.0,5.7,MORTGAGE,debt_consolidation,9200.0,60,Verified,0,14.2,14.25,Current
918,LN104589,660,34200.0,8.8,MORTGAGE,credit_card,12700.0,36,Verified,0,19.4,13.31,Current
919,LN102171,620,105900.0,4.4,MORTGAGE,major_purchase,12700.0,36,Verified,1,13.3,10.63,Charged Off
920,LN100467,816,29800.0,2.5,MORTGAGE,small_business,19000.0,36,Source Verified,1,9.3,12.59,Current
921,LN100969,692,43200.0,1.2,MORTGAGE,home_improvement,12800.0,36,Verified,2,7.2,11.87,Fully Paid
922,LN103733,666,41600.0,4.8,OWN,credit_card,28500.0,36,Not Verified,1,23.6,17.43,Current
923,LN101619,0,47600.0,0.9,MORTGAGE,medical,6800.0,60,Source Verified,0,31.9,16.45,Charged Off
924,LN100247,809,99100.0,17.7,MORTGAGE,credit_card,10400.0,60,Verified,0,5.9,13.07,Fully Paid
925,LN101926,652,35400.0,14.1,MORTGAGE,debt_consolidation,13500.0,36,Verified,0,13.6,14.6,Current
926,LN105035,594,-1.0,7.1,MORTGAGE,credit_card,13400.0,36,Verified,1,0.0,14.65,Charged Off
927,LN104871,702,65900.0,7.9,MORTGAGE,credit_card,5400.0,36,Source Verified,0,2.9,10.99,Fully Paid
928,LN103951,845,55200.0,8.8,RENT,home_improvement,5400.0,36,Not Verified,0,13.8,8.77,Fully Paid
929,LN101334,717,106100.0,5.0,RENT,credit_card,14800.0,60,Verified,0,5.0,15.73,Current
930,LN104925,763,86700.0,11.0,OWN,credit_card,9100.0,60,Source Verified,0,2.9,13.55,Current
931,LN103928,597,68700.0,18.5,RENT,debt_consolidation,9000.0,36,Not Verified,1,5.1,15.07,Fully Paid
932,LN102991,796,82900.0,7.1,RENT,other,12600.0,36,Source Verified,0,5.7,11.72,Charged Off
933,LN101007,666,124400.0,1.9,RENT,debt_consolidation,7200.0,36,Not Verified,0,1.7,14.95,Current
934,LN100530,666,-1.0,2.7,RENT,small_business,9900.0,60,Source Verified,1,0.0,19.13,Fully Paid
935,LN103200,653,99800.0,17.3,RENT,other,6800.0,60,Source Verified,2,5.3,15.67,Current
936,LN102484,683,61300.0,5.7,OWN,debt_consolidation,6900.0,60,Verified,1,4.7,15.76,Fully Paid
937,LN100799,693,49400.0,2.2,RENT,debt_consolidation,6200.0,60,Source Verified,0,16.8,15.96,Current
938,LN100710,689,113500.0,17.3,RENT,major_purchase,12400.0,60,Source Verified,0,3.9,11.78,Fully Paid
939,LN102829,850,69300.0,7.0,OTHER,credit_card,10700.0,60,Verified,0,5.7,11.06,Charged Off
940,LN102816,595,39800.0,4.3,MORTGAGE,medical,9400.0,60,Source Verified,0,11.8,14.79,Charged Off
941,LN102147,751,20400.0,9.1,MORTGAGE,other,3900.0,36,Verified,0,65.0,13.73,Current
942,LN105018,613,29200.0,1.4,OWN,home_improvement,35200.0,36,Source Verified,1,26.0,16.08,Charged Off
943,LN102914,713,46400.0,8.9,MORTGAGE,medical,5600.0,60,Not Verified,1,12.1,12.89,Fully Paid
944,LN103563,679,69000.0,4.3,OTHER,other,11100.0,60,Source Verified,0,5.7,15.1,Fully Paid
945,LN101041,753,-1.0,5.0,OWN,home_improvement,4800.0,60,Verified,0,0.0,12.5,Charged Off
946,LN101751,650,50900.0,5.0,RENT,debt_consolidation,14000.0,60,Source Verified,0,9.1,16.34,Charged Off
947,LN104878,724,78100.0,6.2,OWN,other,10800.0,60,Verified,0,9.1,11.72,Current
948,LN105182,686,-1.0,10.9,MORTGAGE,debt_consolidation,16600.0,36,Verified,0,0.0,10.6,Charged Off
949,LN100414,671,51700.0,10.2,OTHER,home_improvement,8800.0,36,Source Verified,0,2.7,13.02,Fully Paid
950,LN100457,635,66800.0,5.0,MORTGAGE,home_improvement,10700.0,36,Verified,0,3.6,12.32,Charged Off
951,LN104061,759,34500.0,1.2,MORTGAGE,home_improvement,14300.0,36,Not Verified,0,28.2,11.13,Fully Paid
952,LN104781,770,65900.0,1.8,RENT,debt_consolidation,8800.0,60,Verified,1,5.8,11.58,Charged Off
953,LN101346,711,38000.0,18.9,MORTGAGE,home_improvement,5800.0,60,Verified,0,14.2,11.23,Charged Off
954,LN102367,665,58500.0,4.8,RENT,debt_consolidation,17800.0,60,Verified,1,4.1,16.68,Fully Paid
955,LN102734,688,66500.0,6.9,MORTGAGE,debt_consolidation,14600.0,36,Verified,0,34.8,9.38,Charged Off
956,LN101852,671,96800.0,3.5,OWN,credit_card,12100.0,36,Verified,0,4.5,13.89,Fully Paid
957,LN102764,655,29500.0,4.2,MORTGAGE,small_business,5700.0,36,Not Verified,0,25.8,16.18,Current
958,LN105199,676,77300.0,99.0,MORTGAGE,debt_consolidation,6700.0,36,Source Verified,0,11.1,11.65,Fully Paid
959,LN100832,617,60100.0,1.9,MORTGAGE,debt_consolidation,8400.0,60,Verified,0,3.5,13.0,Current
